time/fps,reward/info_exist_reward,reward/grasp_reward,train/std,reward/static_reward,time/total_timesteps,rollout/success_rate,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,reward/goal_reward,time/time_elapsed,reward/approach_reward,train/actor_target_loss,train/ent_coef_loss,train/critic_aux_loss,train/actor_aux_loss,train/actor_loss,train/target_weight,train/ent_coef,train/aux_weight,train/learning_rate,train/critic_loss,train/n_updates,train/critic_target_loss
43,,,0.028112422674894333,,107200,0.0,100.0,1072,309.81354,,2450,,,,,,,,,,,,,
43,1.83,0.0,0.028115103021264076,0.0,108000,0.0,100.0,1076,307.5363,0.0,2463,2.6871290251351785,0.018009848761721514,-9.350522547960281,0.18775676283985376,0.13454953965265304,-87.64672338962555,90.39207968,0.007561393242212944,90.39207968,0.0003,23.828910291194916,13376,0.037529613997321576
43,,,0.028115103021264076,,108000,0.0,100.0,1080,307.5363,,2463,,,,,,,,,,,,,
43,1.86,0.0,0.02812153846025467,0.0,108800,0.0,100.0,1084,306.58,0.0,2486,3.0716367227048833,0.017924187312019058,-8.381363401655108,0.1926377557683736,0.1356302403146401,-88.23988783359528,90.39207968,0.007353661967499647,90.39207968,0.0003,24.39305156469345,13504,0.03787214160547592
43,,,0.02812153846025467,,108800,0.0,100.0,1088,306.58,,2486,,,,,,,,,,,,,
43,1.74,0.0,0.028129570186138153,0.0,109600,0.0,100.0,1092,307.71594,0.0,2509,3.0154953885648035,0.017847357739810832,-4.422524337423965,0.19394283811561763,0.1411809369456023,-88.37595307826996,90.39207968,0.007197545040980913,90.39207968,0.0003,24.944469958543777,13632,0.038406135281547904
43,,,0.028129570186138153,,109600,0.0,100.0,1096,307.71594,,2509,,,,,,,,,,,,,
43,2.61,0.0,0.028134198859333992,0.0,110400,0.0,100.0,1100,308.4065,0.0,2522,3.619513926612857,0.0186802237003576,-6.199171785265207,0.19066652422770858,0.13869599346071482,-88.8454372882843,90.39207968,0.007141661597415805,90.39207968,0.0003,24.50877222418785,13696,0.03957162398728542
43,,,0.028134198859333992,,110400,0.0,100.0,1104,308.4065,,2522,,,,,,,,,,,,,
43,1.23,0.0,0.028134752064943314,0.0,111200,0.0,100.0,1108,306.45758,0.0,2544,2.6295389687446784,0.019003817898919806,-8.089411675231531,0.19207257498055696,0.13653677701950073,-89.83318638801575,90.39207968,0.006963230058318004,90.39207968,0.0003,24.43970987200737,13824,0.03795594838447869
43,,,0.028134752064943314,,111200,0.0,100.0,1112,306.45758,,2544,,,,,,,,,,,,,
43,2.25,0.0,0.028136782348155975,0.0,112000,0.0,100.0,1116,305.99612,0.0,2557,3.378198907906808,0.019346459419466555,-6.025103866122663,0.19037816603668034,0.13570483250077814,-90.26375925540924,90.39207968,0.006877376879856456,90.39207968,0.0003,24.44471549987793,13888,0.03970238761394285
43,,,0.028136782348155975,,112000,0.0,100.0,1120,305.99612,,2557,,,,,,,,,,,,,
43,1.89,0.0,0.028139915317296982,0.0,112800,0.0,100.0,1124,305.17743,0.0,2580,3.202071891400393,0.017977857030928135,-4.534949949476868,0.19354603020474315,0.13630145380739123,-91.02485871315002,90.39207968,0.00674877104756888,90.39207968,0.0003,24.71956580877304,14016,0.03768515770207159
43,,,0.028139915317296982,,112800,0.0,100.0,1128,305.17743,,2580,,,,,,,,,,,,,
43,2.19,0.0,0.02814161218702793,0.0,113600,0.0,100.0,1132,306.9702,0.0,2593,3.426347329262514,0.018919314214144833,-5.304493270814419,0.19378598872572184,0.1393874059431255,-91.1735907793045,90.39207968,0.006692838949675206,90.39207968,0.0003,24.998322665691376,14080,0.039851515903137624
43,,,0.02814161218702793,,113600,0.0,100.0,1136,306.9702,,2593,,,,,,,,,,,,,
43,3.0,0.0,0.028147712349891663,0.0,114400,0.0,100.0,1140,308.13644,0.0,2616,3.494687506216331,0.019971579284174368,-3.1245104901026934,0.19921826454810798,0.13693384279031307,-92.3355758190155,90.39207968,0.006586214039998595,90.39207968,0.0003,25.325816303491592,14208,0.04024294498958625
43,,,0.028147712349891663,,114400,0.0,100.0,1144,308.13644,,2616,,,,,,,,,,,,,
43,2.61,0.0,0.028150061145424843,0.0,115200,0.0,100.0,1148,305.3893,0.0,2629,3.2743179494713566,0.02145431582175661,-3.4748379403026775,0.19602245558053255,0.13932582770939916,-92.40669989585876,90.39207968,0.006562584538187366,90.39207968,0.0003,24.95832198858261,14272,0.03845302248373628
43,,,0.028150061145424843,,115200,0.0,100.0,1152,305.3893,,2629,,,,,,,,,,,,,
43,2.73,0.0,0.02815375104546547,0.0,116000,0.0,100.0,1156,303.05673,0.0,2651,3.1178722849446148,0.019241119458456524,-3.122257952578366,0.19319374207407236,0.13593770237639546,-93.70186769962311,90.39207968,0.006473594141425565,90.39207968,0.0003,24.58689957857132,14400,0.03849808356608264
43,,,0.02815375104546547,,116000,0.0,100.0,1160,303.05673,,2651,,,,,,,,,,,,,
43,2.34,0.0,0.0281534343957901,0.0,116800,0.0,100.0,1164,304.3193,0.0,2675,3.750045822027714,0.017455416615121067,-4.915609729941934,0.19282656139694154,0.13559066550806165,-94.54844379425049,90.39207968,0.00637651800934691,90.39207968,0.0003,24.740576595067978,14528,0.03685566454078071
43,,,0.0281534343957901,,116800,0.0,100.0,1168,304.3193,,2675,,,,,,,,,,,,,
43,2.91,0.0,0.02815452218055725,0.0,117600,0.0,100.0,1172,304.62122,0.0,2687,3.2361516300815434,0.017186597164254636,-5.205271290615201,0.19189954339526594,0.1360839563421905,-94.98925232887268,90.39207968,0.006316197992418893,90.39207968,0.0003,24.97232735157013,14592,0.038291947363177314
43,,,0.02815452218055725,,117600,0.0,100.0,1176,304.62122,,2687,,,,,,,,,,,,,
43,2.34,0.0,0.028153881430625916,0.0,118400,0.0,100.0,1180,307.07855,0.0,2710,3.3684148977912027,0.01603794655238744,-5.999668504111469,0.18821588368155062,0.1333783541340381,-95.89287638664246,90.39207968,0.006215855835762341,90.39207968,0.0003,24.61532226204872,14720,0.039440200955141336
43,,,0.028153881430625916,,118400,0.0,100.0,1184,307.07855,,2710,,,,,,,,,,,,,
43,2.64,0.0,0.02815355733036995,0.0,119200,0.0,100.0,1188,309.1925,0.0,2723,3.063140340126643,0.018611110557685606,-4.937723341863602,0.1872400543652475,0.13730976881925017,-95.81155896186829,90.39207968,0.0061529118320322596,90.39207968,0.0003,23.804112911224365,14784,0.03574516094522551
43,,,0.02815355733036995,,119200,0.0,100.0,1192,309.1925,,2723,,,,,,,,,,,,,
43,2.31,0.0,0.02815460041165352,0.0,120000,0.0,100.0,1196,307.91306,0.0,2746,3.259368145603468,0.01565364892303478,-1.368323780130595,0.1861641020514071,0.13267899164929986,-97.0818862915039,90.39207968,0.006071972027712036,90.39207968,0.0003,23.7731910943985,14912,0.037866697792196646
43,,,0.02815460041165352,,120000,0.0,100.0,1200,307.91306,,2746,,,,,,,,,,,,,
43,2.25,0.0,0.028157971799373627,0.0,120800,0.0,100.0,1204,309.47028,0.0,2759,3.94969214178196,0.01838171096460428,-2.8398378915153444,0.18896038527600467,0.13453196303453296,-97.44251620769501,88.58423808639999,0.0060517528909258544,88.58423808639999,0.0003,23.677676111459732,14976,0.035853708192007616
43,,,0.028157971799373627,,120800,0.0,100.0,1208,309.47028,,2759,,,,,,,,,,,,,
43,2.58,0.0,0.02815564163029194,0.0,121600,0.0,100.0,1212,309.97562,0.0,2781,3.762482375541951,0.017129210231360048,-2.6195818264968693,0.18987130373716354,0.1336605162359774,-98.355877161026,88.58423808639999,0.0059600883250823244,88.58423808639999,0.0003,23.950524359941483,15104,0.035839487944031134
43,,,0.02815564163029194,,121600,0.0,100.0,1216,309.97562,,2781,,,,,,,,,,,,,
43,2.64,0.0,0.028157299384474754,0.0,122400,0.0,100.0,1220,313.00095,0.0,2803,4.244167617630848,0.017096718540415168,-0.47006162256002426,0.1916373260319233,0.13560498552396894,-98.93315589427948,88.58423808639999,0.00589681384008145,88.58423808639999,0.0003,24.13896617293358,15232,0.03602030931506306
43,,,0.028157299384474754,,122400,0.0,100.0,1224,313.00095,,2803,,,,,,,,,,,,,
43,2.43,0.0,0.02815907448530197,0.0,123200,0.0,100.0,1228,313.12958,0.0,2816,3.884606637340549,0.01651933066023048,-1.28337338170968,0.18805336230434477,0.1328314272686839,-99.49820983409882,88.58423808639999,0.0058934439803124405,88.58423808639999,0.0003,23.450057089328766,15296,0.03537285828497261
43,,,0.02815907448530197,,123200,0.0,100.0,1232,313.12958,,2816,,,,,,,,,,,,,
43,2.61,0.0,0.028160210698843002,0.0,124000,0.0,100.0,1236,313.0098,0.0,2839,3.7447957515674126,0.01657865547167603,-1.3376397171523422,0.1939202188514173,0.13349557481706142,-100.1492567062378,88.58423808639999,0.0058517986835795455,88.58423808639999,0.0003,24.4635908305645,15424,0.03672605939209461
43,,,0.028160210698843002,,124000,0.0,100.0,1240,313.0098,,2839,,,,,,,,,,,,,
43,2.22,0.0,0.02816244214773178,0.0,124800,0.0,100.0,1244,314.07,0.0,2852,3.38583478112148,0.017257046347367577,-2.007890444714576,0.18887942703440785,0.13216072705108672,-100.41473507881165,88.58423808639999,0.005833942843310069,88.58423808639999,0.0003,24.49183878302574,15488,0.03961539521696977
43,,,0.02816244214773178,,124800,0.0,100.0,1248,314.07,,2852,,,,,,,,,,,,,
43,2.46,0.0,0.028162606060504913,0.0,125600,0.0,100.0,1252,316.5283,0.0,2875,3.63416029820718,0.018508793713408522,-2.414989688200876,0.18864564457908273,0.13573957548942417,-100.85026264190674,88.58423808639999,0.005793808493763208,88.58423808639999,0.0003,23.598722100257874,15616,0.036363260907819495
43,,,0.028162606060504913,,125600,0.0,100.0,1256,316.5283,,2875,,,,,,,,,,,,,
43,2.64,0.0,0.028161799535155296,0.0,126400,0.0,100.0,1260,317.13077,0.0,2888,3.671290446814142,0.020470526200369932,-3.7231637840159237,0.1900241116527468,0.13467157038394362,-101.14977037906647,88.58423808639999,0.005749712225224357,88.58423808639999,0.0003,24.406486064195633,15680,0.03997545366291888
43,,,0.028161799535155296,,126400,0.0,100.0,1264,317.13077,,2888,,,,,,,,,,,,,
43,2.94,0.0,0.02816576324403286,0.0,127200,0.0,100.0,1268,317.8546,0.0,2910,3.9696049402306675,0.01924727093137335,-0.8586457197088748,0.19145420379936695,0.13735152629669756,-101.53552281856537,88.58423808639999,0.005703588809410576,88.58423808639999,0.0003,24.148549616336823,15808,0.03792691437411122
43,,,0.02816576324403286,,127200,0.0,100.0,1272,317.8546,,2910,,,,,,,,,,,,,
43,2.88,0.0,0.028168048709630966,0.0,128000,0.0,100.0,1276,318.3686,0.0,2923,3.541845332207603,0.018243485756102018,-0.7191172139719129,0.1908274358138442,0.13522906065918505,-102.04317271709442,88.58423808639999,0.0056834696006262675,88.58423808639999,0.0003,24.805977404117584,15872,0.04193126573227346
43,,,0.028168048709630966,,128000,0.0,100.0,1280,318.3686,,2923,,,,,,,,,,,,,
43,2.64,0.0,0.028167959302663803,0.0,128800,0.0,100.0,1284,319.09198,0.0,2946,3.839501789317705,0.019575666694436222,-1.809579853899777,0.1903609954752028,0.13906170323025435,-102.3798907995224,88.58423808639999,0.005641701893182471,88.58423808639999,0.0003,24.49820637702942,16000,0.03922328632324934
43,,,0.028167959302663803,,128800,0.0,100.0,1288,319.09198,,2946,,,,,,,,,,,,,
43,2.43,0.0,0.028173157945275307,0.0,129600,0.0,100.0,1292,319.24628,0.0,2968,3.5249437263432255,0.018154856879846193,-0.034861963242292404,0.1872217678464949,0.13503838563337922,-103.28457474708557,88.58423808639999,0.005616138376353774,88.58423808639999,0.0003,24.04647395014763,16128,0.03817970972158946
43,,,0.028173157945275307,,129600,0.0,100.0,1296,319.24628,,2968,,,,,,,,,,,,,
43,3.0,0.0,0.028177417814731598,0.0,130400,0.0,100.0,1300,320.5584,0.0,2981,4.148871117600117,0.019594667450292036,1.0429296847432852,0.1887421498540789,0.13830986060202122,-103.31159031391144,88.58423808639999,0.0056217956662294455,88.58423808639999,0.0003,23.837206572294235,16192,0.03908371482975781
43,,,0.028177417814731598,,130400,0.0,100.0,1304,320.5584,,2981,,,,,,,,,,,,,
43,2.4,0.0,0.02817745879292488,0.0,131200,0.0,100.0,1308,321.61884,0.0,3003,3.7192523143153506,0.017242017755052075,-1.0328991238493472,0.1864427321124822,0.1328548437450081,-104.54049897193909,88.58423808639999,0.005629018152831122,88.58423808639999,0.0003,23.842835783958435,16320,0.03790584683883935
43,,,0.02817745879292488,,131200,0.0,100.0,1312,321.61884,,3003,,,,,,,,,,,,,
43,2.64,0.0,0.02817711792886257,0.0,132000,0.0,100.0,1316,322.51132,0.0,3016,4.556496262328364,0.016762346916948445,-1.1056689729448408,0.18908514990471303,0.13455336447805166,-104.4501359462738,88.58423808639999,0.005621729855192825,88.58423808639999,0.0003,24.34671398997307,16384,0.03815353647223674
43,,,0.02817711792886257,,132000,0.0,100.0,1320,322.51132,,3016,,,,,,,,,,,,,
43,3.0,0.0,0.028179364278912544,0.0,132800,0.0,100.0,1324,323.91327,0.0,3039,4.060529387200051,0.0163446985243354,-1.8934151893481612,0.18847407260909677,0.13333423773292452,-105.35848248004913,88.58423808639999,0.005575180555752013,88.58423808639999,0.0003,23.724229872226715,16512,0.03628366155317053
43,,,0.028179364278912544,,132800,0.0,100.0,1328,323.91327,,3039,,,,,,,,,,,,,
43,2.85,0.0,0.028185665607452393,0.0,133600,0.0,100.0,1332,324.44708,0.0,3052,3.6534117500086536,0.0172610784356948,-0.33478012308478355,0.18868034449405968,0.13266692752949893,-105.74042594432831,88.58423808639999,0.00555784171592677,88.58423808639999,0.0003,24.0387561917305,16576,0.03799821590655483
43,,,0.028185665607452393,,133600,0.0,100.0,1336,324.44708,,3052,,,,,,,,,,,,,
43,3.0,0.0,0.028187910094857216,0.0,134400,0.0,100.0,1340,326.141,0.0,3075,3.978766089463783,0.01702358096372336,-1.2715553959133103,0.18924486497417092,0.1379853414837271,-105.80808818340302,88.58423808639999,0.005547894259507302,88.58423808639999,0.0003,24.277696639299393,16704,0.037325556739233434
43,,,0.028187910094857216,,134400,0.0,100.0,1344,326.141,,3075,,,,,,,,,,,,,
43,3.0,0.0,0.02819492295384407,0.0,135200,0.0,100.0,1348,329.32697,0.0,3097,4.2014915805828075,0.015460600625374354,0.4963838281109929,0.18906170688569546,0.13411061861552298,-106.92165958881378,88.58423808639999,0.00554331060993718,88.58423808639999,0.0003,23.893489807844162,16832,0.03654663101769984
43,,,0.02819492295384407,,135200,0.0,100.0,1352,329.32697,,3097,,,,,,,,,,,,,
43,3.0,0.0,0.02819778397679329,0.0,136000,0.0,100.0,1356,331.471,0.0,3110,3.936121923394769,0.015104815436643548,-1.4848057865165174,0.18642081855796278,0.13372094044461846,-107.31244087219238,88.58423808639999,0.0055433982342947274,88.58423808639999,0.0003,23.398810923099518,16896,0.035940606700023636
43,,,0.02819778397679329,,136000,0.0,100.0,1360,331.471,,3110,,,,,,,,,,,,,
43,3.0,0.0,0.02820548601448536,0.0,136800,0.0,100.0,1364,331.75696,0.0,3133,4.29910541251939,0.014959933352656662,-0.15341240930138156,0.18808043072931468,0.13527500175405294,-107.92564082145691,88.58423808639999,0.005535976844839752,88.58423808639999,0.0003,23.76469659805298,17024,0.03635886817937717
43,,,0.02820548601448536,,136800,0.0,100.0,1368,331.75696,,3133,,,,,,,,,,,,,
43,3.0,0.0,0.028207529336214066,0.0,137600,0.0,100.0,1372,333.9805,0.0,3145,4.0947869077883565,0.01605080688750604,-1.2113848394947127,0.19063667859882116,0.13546311273239553,-107.80066311359406,88.58423808639999,0.005536371550988406,88.58423808639999,0.0003,24.123850345611572,17088,0.03587153408443555
43,,,0.028207529336214066,,137600,0.0,100.0,1376,333.9805,,3145,,,,,,,,,,,,,
43,3.0,0.0,0.028211483731865883,0.0,138400,0.0,100.0,1380,334.20422,0.0,3168,4.134857401140216,0.016123737397720106,-0.41318006173241884,0.18626046646386385,0.13297128700651228,-108.74762308597565,88.58423808639999,0.005517144592886325,88.58423808639999,0.0003,23.57063791155815,17216,0.035829890315653756
43,,,0.028211483731865883,,138400,0.0,100.0,1384,334.20422,,3168,,,,,,,,,,,,,
43,3.0,0.0,0.028213592246174812,0.0,139200,0.0,100.0,1388,335.30212,0.0,3181,3.996351131976707,0.014910210680682212,0.4904395991470665,0.18957361998036504,0.13322612619958818,-109.23327612876892,88.58423808639999,0.005511850329639856,88.58423808639999,0.0003,23.475377589464188,17280,0.03467388602439314
43,,,0.028213592246174812,,139200,0.0,100.0,1392,335.30212,,3181,,,,,,,,,,,,,
43,3.0,0.0,0.028217226266860962,0.0,140000,0.0,100.0,1396,338.2193,0.0,3204,4.471692983557603,0.01601194049726473,-1.298514441237785,0.19210155797190964,0.13615340774413198,-109.3626503944397,88.58423808639999,0.0055262319729081355,88.58423808639999,0.0003,23.833363711833954,17408,0.035526083200238645
43,,,0.028217226266860962,,140000,0.0,100.0,1400,338.2193,,3204,,,,,,,,,,,,,
43,3.0,0.0,0.028218882158398628,0.0,140800,0.0,100.0,1404,338.50934,0.0,3217,3.9326932117767956,0.020440317632164806,0.05591994896531105,0.19238151796162128,0.1353157829726115,-109.64879810810089,86.812553324672,0.0055223900999408215,86.812553324672,0.0003,23.978279769420624,17472,0.036166562378639355
43,,,0.028218882158398628,,140800,0.0,100.0,1408,338.50934,,3217,,,,,,,,,,,,,
43,2.61,0.0,0.028226718306541443,0.0,141600,0.0,100.0,1412,337.7068,0.0,3240,4.169557340818035,0.017220339781488292,1.336511943838559,0.18797952239401639,0.13529579900205135,-110.3977142572403,86.812553324672,0.005519508231373038,86.812553324672,0.0003,23.43099507689476,17600,0.03654992929659784
43,,,0.028226718306541443,,141600,0.0,100.0,1416,337.7068,,3240,,,,,,,,,,,,,
43,3.0,0.0,0.02823384664952755,0.0,142400,0.0,100.0,1420,337.89392,0.0,3263,3.948127298197357,0.01711406683898531,1.1792932802345604,0.18972645606845617,0.14013927953783423,-110.70782828330994,86.812553324672,0.005569063010625541,86.812553324672,0.0003,23.182665944099426,17728,0.03504072016221471
43,,,0.02823384664952755,,142400,0.0,100.0,1424,337.89392,,3263,,,,,,,,,,,,,
43,3.0,0.0,0.028238527476787567,0.0,143200,0.0,100.0,1428,338.7228,0.0,3276,4.275546406355964,0.015121782256755978,2.9535599825903773,0.1889938940294087,0.1335264528170228,-111.73257684707642,86.812553324672,0.0055917419158504345,86.812553324672,0.0003,23.082610815763474,17792,0.03458293620496988
43,,,0.028238527476787567,,143200,0.0,100.0,1432,338.7228,,3276,,,,,,,,,,,,,
43,3.0,0.0,0.028250014409422874,0.0,144000,0.0,100.0,1436,340.1374,0.0,3299,4.476182547978022,0.01673871450475417,1.2331301588565111,0.18807364464737475,0.13291180366650224,-112.3030309677124,86.812553324672,0.0056538113713031635,86.812553324672,0.0003,22.96332323551178,17920,0.03475869039539248
43,,,0.028250014409422874,,144000,0.0,100.0,1440,340.1374,,3299,,,,,,,,,,,,,
43,3.0,0.0,0.028257856145501137,0.0,144800,0.0,100.0,1444,339.94797,0.0,3312,4.206529617292416,0.016059904723078944,4.121072814799845,0.18969413684681058,0.13352307432796806,-112.5655986070633,86.812553324672,0.005683053765096702,86.812553324672,0.0003,23.23200598359108,17984,0.03523335966747254
43,,,0.028257856145501137,,144800,0.0,100.0,1448,339.94797,,3312,,,,,,,,,,,,,
43,3.0,0.0,0.0282666627317667,0.0,145600,0.0,100.0,1452,340.41104,0.0,3335,4.096467902351659,0.015599983133142814,4.167114263866097,0.1878842948935926,0.13191615894902498,-113.23423218727112,86.812553324672,0.005755953141488135,86.812553324672,0.0003,23.18337655067444,18112,0.035071713995421305
43,,,0.0282666627317667,,145600,0.0,100.0,1456,340.41104,,3335,,,,,,,,,,,,,
43,2.28,0.0,0.028273817151784897,0.0,146400,0.0,100.0,1460,338.10843,0.0,3348,3.64748741610622,0.018198910300270654,2.372441351180896,0.18979560025036335,0.13467450614552945,-113.2457515001297,86.812553324672,0.005805371903988998,86.812553324672,0.0003,23.248304307460785,18176,0.03635456252959557
43,,,0.028273817151784897,,146400,0.0,100.0,1464,338.10843,,3348,,,,,,,,,,,,,
43,2.61,0.0,0.02829008921980858,0.0,147200,0.0,100.0,1468,336.155,0.0,3370,3.938364908579246,0.017676580362604,3.6763860769569874,0.18414435721933842,0.13158495572861284,-114.048712849617,86.812553324672,0.0058665927208494395,86.812553324672,0.0003,22.410262942314148,18304,0.03545486193615943
43,,,0.02829008921980858,,147200,0.0,100.0,1472,336.155,,3370,,,,,,,,,,,,,
43,2.28,0.0,0.028301384299993515,0.0,148000,0.0,100.0,1476,334.76566,0.0,3393,3.031160030866754,0.01612376034609042,3.0771133014932275,0.18636439670808613,0.132574237533845,-114.55721056461334,86.812553324672,0.005964553929516114,86.812553324672,0.0003,22.821239054203033,18432,0.03478733089286834
43,,,0.028301384299993515,,148000,0.0,100.0,1480,334.76566,,3393,,,,,,,,,,,,,
43,2.4,0.0,0.02830883301794529,0.0,148800,0.0,100.0,1484,334.23065,0.0,3406,3.432939935060519,0.016224929931922816,4.391546274768189,0.1853306742850691,0.13474684266839176,-114.61359143257141,86.812553324672,0.006008102332998533,86.812553324672,0.0003,22.654901832342148,18496,0.03511023474857211
43,,,0.02830883301794529,,148800,0.0,100.0,1488,334.23065,,3406,,,,,,,,,,,,,
43,3.0,0.0,0.02832900732755661,0.0,149600,0.0,100.0,1492,332.43484,0.0,3429,3.6424371887351987,0.017565556889167055,3.794450907036662,0.18584690312854946,0.13346320192795247,-115.11101949214935,86.812553324672,0.0061015685423626564,86.812553324672,0.0003,22.704005241394043,18624,0.035052849241765216
43,,,0.02832900732755661,,149600,0.0,100.0,1496,332.43484,,3429,,,,,,,,,,,,,
43,2.64,0.0,0.02833748795092106,0.0,150400,0.0,100.0,1500,330.14105,0.0,3441,3.2299361832787463,0.014884514705045149,3.989763905061409,0.1860539522022009,0.13805574644356966,-115.22200107574463,86.812553324672,0.006161526340292767,86.812553324672,0.0003,22.658339381217957,18688,0.03484816895797849
43,,,0.02833748795092106,,150400,0.0,100.0,1504,330.14105,,3441,,,,,,,,,,,,,
43,3.0,0.0,0.028351202607154846,0.0,151200,0.0,100.0,1508,330.00375,0.0,3464,3.620786906487627,0.015655136441637296,2.911159371957183,0.18933765590190887,0.13309819193091244,-116.03193593025208,86.812553324672,0.006255001535464544,86.812553324672,0.0003,23.188356071710587,18816,0.03523039122228511
43,,,0.028351202607154846,,151200,0.0,100.0,1512,330.00375,,3464,,,,,,,,,,,,,
43,2.52,0.0,0.028361700475215912,0.0,152000,0.0,100.0,1516,330.2693,0.0,3476,3.5292189934455847,0.01676091038098093,3.0197862142231315,0.18949383543804288,0.13486965489573777,-116.32353448867798,86.812553324672,0.006299006498011295,86.812553324672,0.0003,23.296776354312897,18880,0.03386942145880312
43,,,0.028361700475215912,,152000,0.0,100.0,1520,330.2693,,3476,,,,,,,,,,,,,
43,3.0,0.0,0.028378227725625038,0.0,152800,0.0,100.0,1524,328.9358,0.0,3499,3.9425381864229854,0.016483781771967188,3.0157150733284652,0.188107181340456,0.1367056742310524,-116.5900661945343,86.812553324672,0.006374905315169599,86.812553324672,0.0003,23.44136580824852,19008,0.03676669584820047
43,,,0.028378227725625038,,152800,0.0,100.0,1528,328.9358,,3499,,,,,,,,,,,,,
43,3.0,0.0,0.02838556468486786,0.0,153600,0.0,100.0,1532,328.93954,0.0,3513,4.077495500538787,0.01764481516147498,0.6986922479700297,0.18629722925834358,0.1368506852304563,-116.90560698509216,86.812553324672,0.006398425677616615,86.812553324672,0.0003,23.03236123919487,19072,0.03495871534687467
43,,,0.02838556468486786,,153600,0.0,100.0,1536,328.93954,,3513,,,,,,,,,,,,,
43,2.61,0.0,0.028403915464878082,0.0,154400,0.0,100.0,1540,329.61874,0.0,3536,4.005713686210209,0.017293002412770875,1.4280259078368545,0.18798606120981276,0.1413471670821309,-117.00018692016602,86.812553324672,0.00644710839696927,86.812553324672,0.0003,22.831807672977448,19200,0.03531344688963145
43,,,0.028403915464878082,,154400,0.0,100.0,1544,329.61874,,3536,,,,,,,,,,,,,
43,3.0,0.0,0.028420450165867805,0.0,155200,0.0,100.0,1548,329.4754,0.0,3558,3.8565254866978296,0.015684961661463603,4.76455063209869,0.18802118115127087,0.14138837705831975,-117.7660436630249,86.812553324672,0.006518632646475453,86.812553324672,0.0003,22.890203565359116,19328,0.03394260158529505
43,,,0.028420450165867805,,155200,0.0,100.0,1552,329.4754,,3558,,,,,,,,,,,,,
43,3.0,0.0,0.02843010053038597,0.0,156000,0.0,100.0,1556,329.692,0.0,3572,3.3830203238221777,0.016091457349830307,2.7616431368514895,0.18796981475315988,0.13532303518150002,-118.38645243644714,86.812553324672,0.006580431996553671,86.812553324672,0.0003,22.752332359552383,19392,0.03351374791236594
43,,,0.02843010053038597,,156000,0.0,100.0,1560,329.692,,3572,,,,,,,,,,,,,
43,3.0,0.0,0.02844815142452717,0.0,156800,0.0,100.0,1564,330.6088,0.0,3594,4.112037175898845,0.015911004375084303,3.4194792015478015,0.18891090038232505,0.13484621269162744,-118.92871034145355,86.812553324672,0.006676657547359355,86.812553324672,0.0003,22.90209448337555,19520,0.03475460785557516
43,,,0.02844815142452717,,156800,0.0,100.0,1568,330.6088,,3594,,,,,,,,,,,,,
43,2.58,0.0,0.028454946354031563,0.0,157600,0.0,100.0,1572,333.0972,0.0,3608,3.9818903111367807,0.016224418897763826,1.422814073972404,0.1851363996975124,0.13473756215535104,-119.2307403087616,86.812553324672,0.0067036977197858505,86.812553324672,0.0003,22.385319381952286,19584,0.03374340379377827
43,,,0.028454946354031563,,157600,0.0,100.0,1576,333.0972,,3608,,,,,,,,,,,,,
43,2.85,0.0,0.028478015214204788,0.0,158400,0.0,100.0,1580,333.95993,0.0,3630,3.9709990948297884,0.01974774473637808,3.8325539929792285,0.18836329760961235,0.1442222879268229,-118.58119440078735,86.812553324672,0.006778885530366097,86.812553324672,0.0003,22.9669668674469,19712,0.03440720509388484
43,,,0.028478015214204788,,158400,0.0,100.0,1584,333.95993,,3630,,,,,,,,,,,,,
43,3.0,0.0,0.02849205583333969,0.0,159200,0.0,100.0,1588,337.51825,0.0,3643,4.347677417416137,0.01562577174627222,4.39491821359843,0.1899502056185156,0.13309917540755123,-120.12535345554352,86.812553324672,0.0068391918612178415,86.812553324672,0.0003,22.947793692350388,19776,0.03294959993218072
43,,,0.02849205583333969,,159200,0.0,100.0,1592,337.51825,,3643,,,,,,,,,,,,,
43,3.0,0.0,0.02851714938879013,0.0,160000,0.0,100.0,1596,340.26126,0.0,3666,3.9104532597113577,0.018342926050536335,2.7597261539194733,0.1836681547574699,0.13370162108913064,-120.3950035572052,86.812553324672,0.006950451403099578,86.812553324672,0.0003,22.789495915174484,19904,0.036411805922398344
43,,,0.02851714938879013,,160000,0.0,100.0,1600,340.26126,,3666,,,,,,,,,,,,,
43,3.0,0.0,0.028536682948470116,0.0,160800,0.0,100.0,1604,342.79495,0.0,3691,4.268293126604771,0.019204778436687775,3.652551570907235,0.1842461267951876,0.14033888920675963,-120.49645030498505,85.07630225817854,0.007011711517407093,85.07630225817854,0.0003,22.640655994415283,20032,0.036017763952258974
43,,,0.028536682948470116,,160800,0.0,100.0,1608,342.79495,,3691,,,,,,,,,,,,,
43,3.0,0.0,0.028549158945679665,0.0,161600,0.0,100.0,1612,345.4023,0.0,3703,4.516185700834403,0.01949235964275431,2.8878850461915135,0.1813000140246004,0.13207798020448536,-121.57729434967041,85.07630225817854,0.007058082344883587,85.07630225817854,0.0003,21.996446877717972,20096,0.03550798789365217
43,,,0.028549158945679665,,161600,0.0,100.0,1616,345.4023,,3703,,,,,,,,,,,,,
