rollout/ep_rew_mean,time/total_timesteps,time/fps,reward/static_reward,reward/info_exist_reward,time/time_elapsed,rollout/success_rate,reward/grasp_reward,train/std,reward/approach_reward,rollout/ep_len_mean,reward/goal_reward,time/episodes,rollout/success_rate_once,train/n_updates,train/actor_loss,train/critic_loss,train/aux_weight,train/learning_rate,train/critic_aux_loss,train/actor_aux_loss,train/ent_coef_loss,train/actor_target_loss,train/critic_target_loss,train/target_weight,train/ent_coef
268.45337,423200,41,,,10150,0.02,,0.16729751229286194,,100.0,,4232,,,,,,,,,,,,,
271.09265,424000,41,0.0,0.3,10173,0.02,0.36,0.16720660030841827,4.03009275460507,100.0,0.13375696819943714,4236,0.03,52928,-128.98860490322113,34.951919734478,65.42558123199923,0.0003,0.20081135933287442,0.10647820122539997,0.03279236936941743,0.020503290303167887,0.06036741746356711,65.42558123199923,0.020330580649897456
271.09265,424000,41,,,10173,0.02,,0.16720660030841827,,100.0,,4240,,,,,,,,,,,,,
274.57108,424800,41,0.0,0.3,10187,0.02,1.65,0.1671968251466751,4.993006989167387,100.0,0.43498844228862504,4244,0.03,52992,-129.3605785369873,33.813619792461395,65.42558123199923,0.0003,0.20138367591425776,0.10539772862102836,-0.8704992760904133,0.020142326189670712,0.062192936486098915,65.42558123199923,0.020328663726104423
274.57108,424800,41,,,10187,0.02,,0.1671968251466751,,100.0,,4248,,,,,,,,,,,,,
273.57645,425600,41,0.0,0.3,10212,0.02,1.2,0.16711409389972687,4.566124427368718,100.0,0.33256884881019483,4252,0.04,53120,-129.37991964817047,34.83086517453194,65.42558123199923,0.0003,0.20066503202542663,0.10523260198533535,-0.5519373237621039,0.02162900617986452,0.06360144406789914,65.42558123199923,0.020158164610620588
273.57645,425600,41,,,10212,0.02,,0.16711409389972687,,100.0,,4256,,,,,,,,,,,,,
275.5288,426400,41,0.0,0.3,10225,0.02,1.14,0.16706378757953644,5.061829804690137,100.0,0.396746398666198,4260,0.04,53184,-129.82509303092957,34.274843752384186,65.42558123199923,0.0003,0.20317209721542895,0.10452393151354045,-1.1181540207471699,0.018697817387874238,0.06050896568922326,65.42558123199923,0.02006156006245874
275.5288,426400,41,,,10225,0.02,,0.16706378757953644,,100.0,,4264,,,,,,,,,,,,,
270.79642,427200,41,0.0,0.3,10250,0.03,0.54,0.16708555817604065,4.436200340474406,100.0,0.19961278167485882,4268,0.05,53312,-129.56237530708313,34.02822059392929,65.42558123199923,0.0003,0.2019355958327651,0.10543811821844429,1.0499034693930298,0.019486314136884175,0.06136490247445181,65.42558123199923,0.020087510580196977
270.79642,427200,41,,,10250,0.03,,0.16708555817604065,,100.0,,4272,,,,,,,,,,,,,
268.91855,428000,41,0.0,0.3,10265,0.03,0.36,0.16707448661327362,4.72628937522834,100.0,0.1063738789448508,4276,0.05,53376,-129.72354090213776,32.97337996959686,65.42558123199923,0.0003,0.20166782313026488,0.10468861530534923,-0.4673307000193745,0.019827767770038918,0.060248229070566595,65.42558123199923,0.020134472695644945
268.91855,428000,41,,,10265,0.03,,0.16707448661327362,,100.0,,4280,,,,,,,,,,,,,
268.9549,428800,41,0.0,0.3,10290,0.03,0.54,0.16703730821609497,4.957286391555794,100.0,0.12351996406324876,4284,0.05,53504,-129.53092467784882,33.31239587068558,65.42558123199923,0.0003,0.1995746090542525,0.10493418690748513,-0.5466058268211782,0.020086313714273274,0.061275015177670866,65.42558123199923,0.020062325871549547
268.9549,428800,41,,,10290,0.03,,0.16703730821609497,,100.0,,4288,,,,,,,,,,,,,
270.3307,429600,41,0.0,0.17999999999999997,10313,0.03,1.17,0.16703347861766815,3.8060745674972107,100.0,0.31591379413271814,4292,0.06,53632,-129.72953116893768,33.31876316666603,65.42558123199923,0.0003,0.19975264091044664,0.10289492353331298,-0.07096474093850702,0.020109134522499517,0.061344936897512525,65.42558123199923,0.020132674544584006
270.3307,429600,41,,,10313,0.03,,0.16703347861766815,,100.0,,4296,,,,,,,,,,,,,
273.82828,430400,41,0.0,0.264,10328,0.03,1.47,0.1669868528842926,4.6336502145327,100.0,0.5204089223509754,4300,0.07,53696,-129.85932755470276,33.50438266992569,65.42558123199923,0.0003,0.20254356460645795,0.10321727942209691,0.043052414897829294,0.01977315438853111,0.06141449365532026,65.42558123199923,0.020120506000239402
273.82828,430400,41,,,10328,0.03,,0.1669868528842926,,100.0,,4304,,,,,,,,,,,,,
270.64667,431200,41,0.0,0.264,10353,0.02,0.39,0.16696058213710785,4.3293632549392225,100.0,0.13004362267381958,4308,0.06,53824,-129.65897738933563,34.526526391506195,65.42558123199923,0.0003,0.20301304827444255,0.1051319163525477,-0.4533392312005162,0.018944371084216982,0.060739749402273446,65.42558123199923,0.020155595353571698
270.64667,431200,41,,,10353,0.02,,0.16696058213710785,,100.0,,4312,,,,,,,,,,,,,
270.9749,432000,41,0.0,0.26399999999999996,10367,0.02,0.72,0.1669374257326126,4.593417054437549,100.0,0.30913045936593064,4316,0.06,53888,-129.64793634414673,34.68606448173523,65.42558123199923,0.0003,0.2025024788454175,0.10559814691077918,0.28578919474966824,0.020903421682305634,0.06138474843464792,65.42558123199923,0.0201562327274587
270.9749,432000,41,,,10367,0.02,,0.1669374257326126,,100.0,,4320,,,,,,,,,,,,,
277.12564,432800,41,0.0,0.3,10391,0.02,1.47,0.16689938306808472,5.178089110616549,100.0,0.4424368364912519,4324,0.06,54016,-129.37004137039185,35.916668117046356,65.42558123199923,0.0003,0.20220589847303927,0.1066164136864245,0.6998340303543955,0.019145393234794028,0.06190522090764716,65.42558123199923,0.020226614025887102
277.12564,432800,41,,,10391,0.02,,0.16689938306808472,,100.0,,4328,,,,,,,,,,,,,
275.12628,433600,41,0.0,0.3,10406,0.02,0.39,0.1669052392244339,4.698296859311689,100.0,0.12418904009758219,4332,0.05,54080,-129.86342859268188,33.63364589214325,65.42558123199923,0.0003,0.19847383513115346,0.10454400232993066,1.5612540324218571,0.01914718226180412,0.05984424368944019,65.42558123199923,0.02033872771426104
275.12628,433600,41,,,10406,0.02,,0.1669052392244339,,100.0,,4336,,,,,,,,,,,,,
277.0321,434400,41,0.0,0.264,10429,0.02,1.11,0.16683664917945862,4.111707367903599,100.0,0.34919252654046395,4340,0.05,54208,-130.06533634662628,34.787092953920364,65.42558123199923,0.0003,0.20350602874532342,0.1042094057193026,-0.4779773890040815,0.017757753696059808,0.05834178125951439,65.42558123199923,0.020405938324984163
277.0321,434400,41,,,10429,0.02,,0.16683664917945862,,100.0,,4344,,,,,,,,,,,,,
276.022,435200,41,0.0,0.3,10443,0.02,1.47,0.1667974293231964,4.555270681483767,100.0,0.43098311775010417,4348,0.04,54272,-130.21887695789337,35.08028241991997,65.42558123199923,0.0003,0.202448524069041,0.10281543002929538,0.36263850051909685,0.018371212398051284,0.05905240529682487,65.42558123199923,0.02037565186037682
276.022,435200,41,,,10443,0.02,,0.1667974293231964,,100.0,,4352,,,,,,,,,,,,,
275.56693,436000,41,0.0,0.285,10468,0.02,0.39,0.16679522395133972,4.9254758986778056,100.0,0.10292318066871786,4356,0.04,54400,-129.68286049365997,35.28102084994316,65.42558123199923,0.0003,0.2016550563275814,0.10948217066470534,0.8006870981771499,0.019173990629496984,0.06077624962199479,65.42558123199923,0.020541197416605428
275.56693,436000,41,,,10468,0.02,,0.16679522395133972,,100.0,,4360,,,,,,,,,,,,,
275.89362,436800,41,0.0,0.3,10492,0.02,0.87,0.16674716770648956,4.824324941736436,100.0,0.24566372848565582,4364,0.04,54528,-129.97661089897156,35.21226888895035,65.42558123199923,0.0003,0.20148484432138503,0.10164652531966567,0.7883705410640687,0.017814043429098092,0.060421513859182596,65.42558123199923,0.020532226684736088
275.89362,436800,41,,,10492,0.02,,0.16674716770648956,,100.0,,4368,,,,,,,,,,,,,
275.9034,437600,41,0.0,0.29399999999999993,10507,0.01,1.47,0.1667468249797821,4.7299355730742265,100.0,0.4180208537106618,4372,0.03,54592,-130.01864457130432,33.302103757858276,65.42558123199923,0.0003,0.20202296180650592,0.10336822445970029,0.1938327623065561,0.017730398889398202,0.05845098436111584,65.42558123199923,0.02059552090940997
275.9034,437600,41,,,10507,0.01,,0.1667468249797821,,100.0,,4376,,,,,,,,,,,,,
278.11853,438400,41,0.0,0.26099999999999995,10532,0.01,0.75,0.16669635474681854,4.8714240141459735,100.0,0.31701837977364744,4380,0.03,54720,-129.4205825328827,34.22973734140396,65.42558123199923,0.0003,0.20273046474903822,0.10539662232622504,-0.400919905398041,0.019308593909954652,0.060331471264362335,65.42558123199923,0.020583219738909975
278.11853,438400,41,,,10532,0.01,,0.16669635474681854,,100.0,,4384,,,,,,,,,,,,,
278.64053,439200,41,0.0,0.3,10547,0.01,1.5,0.16666501760482788,4.996974154203851,100.0,0.39325035704720135,4388,0.02,54784,-130.04296398162842,34.43656161427498,65.42558123199923,0.0003,0.20267521077767015,0.10377383884042501,-0.15497738402336836,0.01909166002587881,0.06149493926204741,65.42558123199923,0.020548343047266826
278.64053,439200,41,,,10547,0.01,,0.16666501760482788,,100.0,,4392,,,,,,,,,,,,,
275.9683,440000,41,0.0,0.3,10570,0.01,1.08,0.16665640473365784,4.757427717896172,100.0,0.3899556363677679,4396,0.01,54912,-130.04345667362213,35.876634389162064,65.42558123199923,0.0003,0.2044581917580217,0.1037239080760628,-0.34984384709969163,0.01965286399354227,0.060626175662036985,65.42558123199923,0.020574501191731542
275.9683,440000,41,,,10570,0.01,,0.16665640473365784,,100.0,,4400,,,,,,,,,,,,,
281.36664,440800,41,0.0,0.3,10584,0.01,1.47,0.16661427915096283,4.930044991150989,100.0,0.5247643079623597,4404,0.02,54976,-130.9015130996704,34.48527544736862,64.11706960735924,0.0003,0.2023283331654966,0.10050836263690144,0.006710827583447099,0.01635251297557261,0.05957562365802005,64.11706960735924,0.0205390545015689
281.36664,440800,41,,,10584,0.01,,0.16661427915096283,,100.0,,4408,,,,,,,,,,,,,
280.79596,441600,41,0.0,0.22799999999999998,10608,0.01,1.11,0.16657423973083496,4.951655489906002,100.0,0.33859221376773,4412,0.02,55104,-130.93484234809875,34.10256943106651,64.11706960735924,0.0003,0.20304630207829177,0.09978165943175554,0.18715581484138966,0.017219018831383437,0.06188382190885022,64.11706960735924,0.020713537640403956
280.79596,441600,41,,,10608,0.01,,0.16657423973083496,,100.0,,4416,,,,,,,,,,,,,
278.12897,442400,41,0.0,0.3,10630,0.02,0.36,0.16648772358894348,3.857632640098943,100.0,0.1098868493687535,4420,0.03,55232,-130.1904628276825,33.74376094341278,64.11706960735924,0.0003,0.20409695873968303,0.10200120590161532,-0.35702041164040565,0.018982583758770488,0.060989461140707135,64.11706960735924,0.020678344881162047
278.12897,442400,41,,,10630,0.02,,0.16648772358894348,,100.0,,4424,,,,,,,,,,,,,
283.13086,443200,41,0.0,0.26099999999999995,10644,0.02,1.47,0.16644935309886932,5.100120038242213,100.0,0.4121660849029765,4428,0.03,55296,-130.77179431915283,33.36037355661392,64.11706960735924,0.0003,0.20081691537052393,0.10019863105844706,-0.14166133664548397,0.016545059392228723,0.05884347192477435,64.11706960735924,0.02063255140092224
283.13086,443200,41,,,10644,0.02,,0.16644935309886932,,100.0,,4432,,,,,,,,,,,,,
284.4466,444000,41,0.0,0.21899999999999994,10668,0.02,1.53,0.16637864708900452,4.603585749489368,100.0,0.5562269513221003,4436,0.03,55424,-130.43260538578033,32.662587344646454,64.11706960735924,0.0003,0.200862797209993,0.10526644869241863,-0.5506469598039985,0.020020040625240654,0.061020206892862916,64.11706960735924,0.020674049126682803
284.4466,444000,41,,,10668,0.02,,0.16637864708900452,,100.0,,4440,,,,,,,,,,,,,
284.31818,444800,41,0.0,0.282,10683,0.02,1.56,0.16635346412658691,4.292529510506489,100.0,0.4584322494317511,4444,0.03,55488,-131.3648008108139,34.6696392595768,64.11706960735924,0.0003,0.20128920814022422,0.10043061920441687,0.07507414324209094,0.01751605207391549,0.059443086734972894,64.11706960735924,0.020656543463701382
284.31818,444800,41,,,10683,0.02,,0.16635346412658691,,100.0,,4448,,,,,,,,,,,,,
286.10538,445600,41,0.0,0.3,10708,0.02,0.36,0.166339710354805,4.554494204289741,100.0,0.08854769089745945,4452,0.03,55616,-130.99700510501862,33.777928709983826,64.11706960735924,0.0003,0.20074851042591035,0.10168937721755356,0.8453867854550481,0.01843050190655049,0.06055549334269017,64.11706960735924,0.020726887334603816
286.10538,445600,41,,,10708,0.02,,0.166339710354805,,100.0,,4456,,,,,,,,,,,,,
287.22388,446400,41,0.0,0.3,10721,0.02,0.75,0.16627784073352814,4.79852444875971,100.0,0.25326212768514206,4460,0.03,55680,-131.46419978141785,33.67995509505272,64.11706960735924,0.0003,0.20288080163300037,0.10061035503167659,-0.04698732658289373,0.01728797805844806,0.06067129218718037,64.11706960735924,0.020771672599948943
287.22388,446400,41,,,10721,0.02,,0.16627784073352814,,100.0,,4464,,,,,,,,,,,,,
283.31937,447200,41,0.0,0.27599999999999997,10744,0.02,0.72,0.16621828079223633,4.918121058442161,100.0,0.2189530525443022,4468,0.03,55808,-131.00308406352997,34.19872260093689,64.11706960735924,0.0003,0.20320554170757532,0.10337576013989747,0.41912910202518106,0.01872932247351855,0.06071429105941206,64.11706960735924,0.020891670312266797
283.31937,447200,41,,,10744,0.02,,0.16621828079223633,,100.0,,4472,,,,,,,,,,,,,
285.4561,448000,41,0.0,0.222,10758,0.03,0.0,0.1661946177482605,4.088276200199759,100.0,0.0,4476,0.04,55872,-131.2825142145157,33.553418666124344,64.11706960735924,0.0003,0.20168875437229872,0.10108617646619678,-0.11616561736445874,0.017294557008426636,0.06064889027038589,64.11706960735924,0.02090911503182724
285.4561,448000,41,,,10758,0.03,,0.1661946177482605,,100.0,,4480,,,,,,,,,,,,,
283.97092,448800,41,0.0,0.3,10782,0.03,0.75,0.16613630950450897,4.986595813416139,100.0,0.2951086665700666,4484,0.04,56000,-130.69576609134674,33.91467985510826,64.11706960735924,0.0003,0.20195909100584686,0.1028277532896027,0.9253011111868545,0.01889682030014228,0.06085991766303778,64.11706960735924,0.02087646344443783
283.97092,448800,41,,,10782,0.03,,0.16613630950450897,,100.0,,4488,,,,,,,,,,,,,
281.91315,449600,41,0.0,0.26099999999999995,10807,0.03,1.47,0.16602551937103271,4.695372953575694,100.0,0.41787499689801166,4492,0.04,56128,-131.14648687839508,32.24591439962387,64.11706960735924,0.0003,0.2032427212689072,0.10095967433881015,-0.7626679312670603,0.016812007743283175,0.05754043482011184,64.11706960735924,0.02098026720341295
281.91315,449600,41,,,10807,0.03,,0.16602551937103271,,100.0,,4496,,,,,,,,,,,,,
285.00693,450400,41,0.0,0.2909999999999999,10821,0.03,1.5,0.16599343717098236,4.825892316970286,100.0,0.5405628887286315,4500,0.03,56192,-131.64829277992249,32.97487127780914,64.11706960735924,0.0003,0.20213319431059062,0.0972976622870192,0.5272794307675213,0.01751008712744806,0.05989636719459668,64.11706960735924,0.020965887641068548
285.00693,450400,41,,,10821,0.03,,0.16599343717098236,,100.0,,4504,,,,,,,,,,,,,
283.50018,451200,41,0.0,0.29699999999999993,10846,0.03,0.75,0.16597557067871094,4.775852557443606,100.0,0.2659122556217136,4508,0.04,56320,-131.6394534111023,33.83329829573631,64.11706960735924,0.0003,0.2003385873977095,0.09924120223149657,1.024142584297806,0.01966228286619298,0.060518255922943354,64.11706960735924,0.021036159567302093
283.50018,451200,41,,,10846,0.03,,0.16597557067871094,,100.0,,4512,,,,,,,,,,,,,
282.3188,452000,41,0.0,0.23699999999999996,10860,0.03,0.75,0.16598176956176758,4.354418703640146,100.0,0.17369417273396362,4516,0.04,56384,-131.3583333492279,34.00942745804787,64.11706960735924,0.0003,0.2033111546188593,0.10120268992614001,0.45547438808716834,0.017912063194671646,0.059066098649054766,64.11706960735924,0.021114490373292938
282.3188,452000,41,,,10860,0.03,,0.16598176956176758,,100.0,,4520,,,,,,,,,,,,,
279.74878,452800,41,0.0,0.282,10882,0.03,0.36,0.1659621298313141,3.962640951498002,100.0,0.10357997765018746,4524,0.04,56512,-130.84236240386963,33.865380734205246,64.11706960735924,0.0003,0.20239923149347305,0.10500584752298892,-0.11882743495516479,0.018700185682973824,0.06112311832839623,64.11706960735924,0.02120173189905472
279.74878,452800,41,,,10882,0.03,,0.1659621298313141,,100.0,,4528,,,,,,,,,,,,,
275.97916,453600,41,0.0,0.264,10897,0.03,0.0,0.16597697138786316,4.246274038221511,100.0,0.0,4532,0.04,56576,-131.28697419166565,33.89988735318184,64.11706960735924,0.0003,0.20280113420449197,0.09914871188811958,1.726752062793821,0.016672541270963848,0.058468819479458034,64.11706960735924,0.021261903137201443
275.97916,453600,41,,,10897,0.03,,0.16597697138786316,,100.0,,4536,,,,,,,,,,,,,
272.251,454400,41,0.0,0.27899999999999997,10920,0.02,0.87,0.16597504913806915,4.7477981322428695,100.0,0.2776186082540573,4540,0.03,56704,-131.26204824447632,33.45170387625694,64.11706960735924,0.0003,0.20192655897699296,0.10046496987342834,1.3841782442759722,0.01647862406389322,0.05722129519563168,64.11706960735924,0.021464412799105048
272.251,454400,41,,,10920,0.02,,0.16597504913806915,,100.0,,4544,,,,,,,,,,,,,
268.3421,455200,41,0.0,0.22799999999999998,10945,0.02,0.99,0.16595125198364258,4.525146803253722,100.0,0.25210839469714247,4548,0.03,56832,-131.23532783985138,33.41947880387306,64.11706960735924,0.0003,0.20101034245453775,0.09970669180620462,-0.11724594002589583,0.017215750282048248,0.057470436906442046,64.11706960735924,0.021556067164056003
268.3421,455200,41,,,10945,0.02,,0.16595125198364258,,100.0,,4552,,,,,,,,,,,,,
267.15997,456000,41,0.0,0.3,10959,0.02,0.39,0.16595786809921265,4.940307219557611,100.0,0.13963687298453997,4556,0.03,56896,-131.3390132188797,33.84414917230606,64.11706960735924,0.0003,0.20273790834471583,0.09790978278033435,0.38474253937602043,0.016389051539590582,0.057919637009035796,64.11706960735924,0.021557004598435014
267.15997,456000,41,,,10959,0.02,,0.16595786809921265,,100.0,,4560,,,,,,,,,,,,,
267.41544,456800,41,0.0,0.3,10983,0.03,0.39,0.16595275700092316,4.070564973297448,100.0,0.11500584436988946,4564,0.04,57024,-131.7918553352356,33.00803941488266,64.11706960735924,0.0003,0.19966590614058077,0.09641433472279459,0.7729223319329321,0.014863957854686305,0.05757480004103854,64.11706960735924,0.021580604487098753
267.41544,456800,41,,,10983,0.03,,0.16595275700092316,,100.0,,4568,,,,,,,,,,,,,
265.21133,457600,41,0.0,0.3,10997,0.02,0.39,0.1659461110830307,4.89784229918066,100.0,0.1255763491389909,4572,0.03,57088,-131.71726489067078,34.47229719161987,64.11706960735924,0.0003,0.20256783650256693,0.0976771037094295,-0.18732141703367233,0.014774284325540066,0.0580645264708437,64.11706960735924,0.021637615922372788
265.21133,457600,41,,,10997,0.02,,0.1659461110830307,,100.0,,4576,,,,,,,,,,,,,
266.8292,458400,41,0.0,0.25499999999999995,11021,0.02,0.69,0.16592271625995636,4.412991100443629,100.0,0.23182092654192732,4580,0.04,57216,-131.64098978042603,33.138271033763885,64.11706960735924,0.0003,0.1985339792445302,0.09686466061975807,0.5905007412657142,0.01587180505885044,0.05730177438817918,64.11706960735924,0.021649375412380323
266.8292,458400,41,,,11021,0.02,,0.16592271625995636,,100.0,,4584,,,,,,,,,,,,,
263.96524,459200,41,0.0,0.264,11036,0.02,0.75,0.16591766476631165,4.315270738541314,100.0,0.21458363225423718,4588,0.05,57280,-131.40058946609497,34.817642986774445,64.11706960735924,0.0003,0.199816390639171,0.10031739005353302,1.1948682446964085,0.01643192768096924,0.056168402661569417,64.11706960735924,0.02170870717964135
263.96524,459200,41,,,11036,0.02,,0.16591766476631165,,100.0,,4592,,,,,,,,,,,,,
263.82382,460000,41,0.0,0.3,11059,0.02,0.72,0.16588886082172394,4.62606242636524,100.0,0.21950799036866914,4596,0.05,57408,-131.73335707187653,33.318280041217804,64.11706960735924,0.0003,0.20063886838033795,0.1001807963475585,-0.32527604629285634,0.016228503089223523,0.056231792841572315,64.11706960735924,0.02180466687423177
263.82382,460000,41,,,11059,0.02,,0.16588886082172394,,100.0,,4600,,,,,,,,,,,,,
262.4271,460800,41,0.0,0.264,11074,0.02,0.39,0.16584128141403198,4.669188454413309,100.0,0.13686384099341664,4604,0.06,57472,-131.93293166160583,33.665570586919785,62.83472821521207,0.0003,0.20165272778831422,0.0990739973494783,-0.5711412054952234,0.01760334886785131,0.05670870671747252,62.83472821521207,0.021763741242466494
262.4271,460800,41,,,11074,0.02,,0.16584128141403198,,100.0,,4608,,,,,,,,,,,,,
265.34143,461600,41,0.0,0.3,11098,0.02,1.5,0.1657945215702057,4.90414707161803,100.0,0.4285554350652834,4612,0.05,57600,-131.83983778953552,33.01380342245102,62.83472821521207,0.0003,0.19772198470309377,0.09486989013385028,0.009568657726049423,0.016419001563917845,0.05776331707602367,62.83472821521207,0.021602998720481992
265.34143,461600,41,,,11098,0.02,,0.1657945215702057,,100.0,,4616,,,,,,,,,,,,,
264.9779,462400,41,0.0,0.3,11122,0.01,0.72,0.16575460135936737,4.388404909755845,100.0,0.25963584785376975,4620,0.05,57728,-131.3243854045868,33.03409793972969,62.83472821521207,0.0003,0.20065504661761224,0.09776599053293467,-1.4542857909109443,0.01600474379665684,0.05702933302382007,62.83472821521207,0.02151300761033781
264.9779,462400,41,,,11122,0.01,,0.16575460135936737,,100.0,,4624,,,,,,,,,,,,,
264.73523,463200,41,0.0,0.26699999999999996,11136,0.01,0.72,0.16577905416488647,4.593638081331311,100.0,0.18390167253853096,4628,0.05,57792,-131.97950041294098,34.69581341743469,62.83472821521207,0.0003,0.1986099574714899,0.09607462107669562,1.1531308442354202,0.017005955407512374,0.057640932383947074,62.83472821521207,0.02151461859466508
264.73523,463200,41,,,11136,0.01,,0.16577905416488647,,100.0,,4632,,,,,,,,,,,,,
262.40976,464000,41,0.0,0.22499999999999998,11159,0.01,0.72,0.16574043035507202,4.066866402861136,100.0,0.17781070750246872,4636,0.05,57920,-131.58988296985626,33.53170520067215,62.83472821521207,0.0003,0.20096517773345113,0.09815834276378155,-0.14988436736166477,0.01733715515001677,0.058623273216653615,62.83472821521207,0.02153128571808338
262.40976,464000,41,,,11159,0.01,,0.16574043035507202,,100.0,,4640,,,,,,,,,,,,,
267.10464,464800,41,0.0,0.3,11172,0.01,1.53,0.16570407152175903,5.001103638148731,100.0,0.4509067171038398,4644,0.05,57984,-131.85176622867584,37.090287923812866,62.83472821521207,0.0003,0.20234344177879393,0.09880940581206232,-0.05936368927359581,0.017444500597775914,0.05796693009324372,62.83472821521207,0.02151375389075838
267.10464,464800,41,,,11172,0.01,,0.16570407152175903,,100.0,,4648,,,,,,,,,,,,,
268.64478,465600,41,0.0,0.26099999999999995,11196,0.01,0.72,0.16564986109733582,4.921025156867007,100.0,0.1740827004438472,4652,0.05,58112,-131.82360196113586,33.744354367256165,62.83472821521207,0.0003,0.20165683119557798,0.09698679426219314,-0.36193004669621587,0.016147551097674295,0.05909065599553287,62.83472821521207,0.02152858200133778
268.64478,465600,41,,,11196,0.01,,0.16564986109733582,,100.0,,4656,,,,,,,,,,,,,
271.59937,466400,41,0.0,0.26099999999999995,11211,0.0,0.57,0.1656208336353302,4.606540566772251,100.0,0.22446745745678054,4660,0.06,58176,-131.89990270137787,34.147984594106674,62.83472821521207,0.0003,0.20090340892784297,0.09677962982095778,0.4504707450978458,0.0178329565533204,0.05654425086686388,62.83472821521207,0.02151881530880928
271.59937,466400,41,,,11211,0.0,,0.1656208336353302,,100.0,,4664,,,,,,,,,,,,,
273.6311,467200,41,0.0,0.3,11235,0.01,0.87,0.16561269760131836,3.9503668871010817,100.0,0.22358383862265632,4668,0.07,58304,-131.87986874580383,34.70815962553024,62.83472821521207,0.0003,0.20214202627539635,0.0959636514307931,0.9939286571461707,0.015601575054461136,0.058151313045527786,62.83472821521207,0.021609329065540805
273.6311,467200,41,,,11235,0.01,,0.16561269760131836,,100.0,,4672,,,,,,,,,,,,,
274.99277,468000,41,0.0,0.264,11258,0.01,0.78,0.16558177769184113,4.708839426197513,100.0,0.2510303345051082,4676,0.06,58432,-132.48578596115112,33.62572053074837,62.83472821521207,0.0003,0.19935793173499405,0.09652200667187572,1.6400120325852185,0.015991257940186188,0.05798552493797615,62.83472821521207,0.021830837504239753
274.99277,468000,41,,,11258,0.01,,0.16558177769184113,,100.0,,4680,,,,,,,,,,,,,
278.36392,468800,41,0.0,0.3,11272,0.01,2.64,0.16558018326759338,5.0349443143561095,100.0,0.7240158195372131,4684,0.05,58496,-131.9913388490677,35.33079183101654,62.83472821521207,0.0003,0.19805851625278592,0.096791458199732,1.2101540142903104,0.017584612913196906,0.05912178865401074,62.83472821521207,0.021949856454739347
278.36392,468800,41,,,11272,0.01,,0.16558018326759338,,100.0,,4688,,,,,,,,,,,,,
277.18552,469600,41,0.0,0.26099999999999995,11295,0.01,0.39,0.16557000577449799,4.527395341157973,100.0,0.1326888297604661,4692,0.05,58624,-132.793515086174,32.95561847090721,62.83472821521207,0.0003,0.1978909585159272,0.09501602384261787,0.22978640021756291,0.01594627124723047,0.058598366274964064,62.83472821521207,0.022145053429994732
277.18552,469600,41,,,11295,0.01,,0.16557000577449799,,100.0,,4696,,,,,,,,,,,,,
277.04276,470400,41,0.0,0.27899999999999997,11309,0.01,0.96,0.16553938388824463,4.601721454117387,100.0,0.31832110425723525,4700,0.05,58688,-132.872980594635,34.08266198635101,62.83472821521207,0.0003,0.19641366763971746,0.09746646927669644,0.8201720248907804,0.015831048862310126,0.057204094307962805,62.83472821521207,0.022138955333502963
277.04276,470400,41,,,11309,0.01,,0.16553938388824463,,100.0,,4704,,,,,,,,,,,,,
277.23993,471200,41,0.0,0.26099999999999995,11335,0.01,0.75,0.16547809541225433,4.758914138492089,100.0,0.3972789018128132,4708,0.06,58816,-132.38355994224548,34.250127017498016,62.83472821521207,0.0003,0.2010201346129179,0.09833240881562233,0.5695442873984575,0.0160228267632192,0.05805178760783747,62.83472821521207,0.022304607758997008
277.23993,471200,41,,,11335,0.01,,0.16547809541225433,,100.0,,4712,,,,,,,,,,,,,
272.2206,472000,41,0.0,0.3,11348,0.01,0.0,0.16545496881008148,4.821323631324509,100.0,0.0,4716,0.06,58880,-133.065514087677,33.68696144223213,62.83472821521207,0.0003,0.2007626467384398,0.09788513428065926,0.12172005046159029,0.015904538086033426,0.05821485671913251,62.83472821521207,0.022363113792380318
272.2206,472000,41,,,11348,0.01,,0.16545496881008148,,100.0,,4720,,,,,,,,,,,,,
270.63715,472800,41,0.0,0.29699999999999993,11372,0.01,0.39,0.16542214155197144,4.40755558361294,100.0,0.11945585573250547,4724,0.05,59008,-132.684401512146,35.219725608825684,62.83472821521207,0.0003,0.20156478229910135,0.09874557494185865,0.015535097103565931,0.01622672041412443,0.05951849842676893,62.83472821521207,0.02241422006045468
270.63715,472800,41,,,11372,0.01,,0.16542214155197144,,100.0,,4728,,,,,,,,,,,,,
269.77026,473600,41,0.0,0.264,11385,0.01,0.78,0.16543982923030853,4.490406668569346,100.0,0.21159878616052807,4732,0.05,59072,-131.8177160024643,34.056019991636276,62.83472821521207,0.0003,0.19968373514711857,0.10564135015010834,1.3672145104501396,0.019797842600382864,0.05971291003515944,62.83472821521207,0.02247798690223135
269.77026,473600,41,,,11385,0.01,,0.16543982923030853,,100.0,,4736,,,,,,,,,,,,,
269.6228,474400,41,0.0,0.25199999999999995,11408,0.01,0.75,0.16542749106884003,4.4716549507547505,100.0,0.21622604220235464,4740,0.05,59200,-132.36718678474426,34.36692863702774,62.83472821521207,0.0003,0.20158554264344275,0.09879672492388636,-0.5136901005171239,0.016813871741760522,0.05795468494761735,62.83472821521207,0.022700218891259283
269.6228,474400,41,,,11408,0.01,,0.16542749106884003,,100.0,,4744,,,,,,,,,,,,,
