#{"t_start": 1788620294.0384748, "env_id": null}
r,l,t
192.49863,100,61299.785787
281.62378,100,61299.785809
311.94754,100,61299.78583
559.516,100,61299.785847
452.02002,100,61313.257459
236.36038,100,61313.25756
261.3145,100,61313.257589
559.919,100,61313.257611
393.27457,100,61313.257632
254.96143,100,61313.257652
236.79715,100,61313.257673
179.7149,100,61313.257693
540.73035,100,61337.094474
209.77702,100,61337.094545
275.51334,100,61337.094557
216.05533,100,61337.094566
430.75647,100,61337.094575
195.93958,100,61337.094584
213.11555,100,61337.094592
422.14606,100,61337.094601
246.87666,100,61350.496757
233.46297,100,61350.496852
292.18024,100,61350.496874
235.41872,100,61350.496892
241.78569,100,61350.496909
254.54276,100,61350.496925
254.39331,100,61350.496942
261.9326,100,61350.496958
206.0788,100,61373.231984
217.93571,100,61373.232085
257.91333,100,61373.232108
246.45879,100,61373.232125
262.3517,100,61373.232141
489.73572,100,61373.232157
269.04556,100,61373.232173
209.78899,100,61373.232188
289.15628,100,61396.518742
236.58102,100,61396.518811
173.58458,100,61396.518824
257.34042,100,61396.518834
477.64325,100,61396.518843
502.52625,100,61396.518852
477.4926,100,61396.51886
249.656,100,61396.518869
137.61992,100,61410.32952
228.80655,100,61410.329592
389.27673,100,61410.329604
251.71852,100,61410.329614
266.83057,100,61410.329623
392.45483,100,61410.329631
242.69377,100,61410.32964
411.18536,100,61410.329648
572.1765,100,61433.805773
234.83727,100,61433.805846
242.19841,100,61433.805859
252.18811,100,61433.805869
264.4704,100,61433.805877
264.16934,100,61433.805887
233.02129,100,61433.805896
254.13045,100,61433.805904
451.17776,100,61447.162516
582.48096,100,61447.162605
483.4157,100,61447.162627
233.40375,100,61447.162644
515.8635,100,61447.162661
356.53564,100,61447.162677
192.72366,100,61447.162693
214.03702,100,61447.162709
243.37762,100,61470.337826
249.67023,100,61470.337916
181.10979,100,61470.337939
181.6434,100,61470.337957
483.97052,100,61470.337973
221.94113,100,61470.33799
445.3778,100,61470.338006
244.20535,100,61470.338022
476.40164,100,61484.20751
247.96927,100,61484.207604
212.62968,100,61484.207628
219.33348,100,61484.207645
163.63022,100,61484.207663
248.74394,100,61484.207681
430.82135,100,61484.207699
337.8143,100,61484.207719
281.87613,100,61506.855718
621.792,100,61506.855791
224.44499,100,61506.855803
