time/episodes,reward/goal_reward,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,reward/info_exist_reward,time/fps,reward/grasp_reward,reward/static_reward,train/std,time/total_timesteps,rollout/success_rate,reward/approach_reward,train/aux_weight,train/actor_aux_loss,train/target_weight,train/n_updates,train/critic_aux_loss,train/critic_loss,train/learning_rate,train/ent_coef,train/actor_target_loss,train/ent_coef_loss,train/critic_target_loss,train/actor_loss
8788,0.3372507719908605,267.45825,100.0,21070,0.22499999999999998,41,1.02,0.0,0.034841835498809814,879200,0.04,4.681941567894055,41.94896545954032,0.08806390664540231,41.94896545954032,109824,0.22663888917304575,27.084951907396317,0.0003,0.012136310309870169,0.013762338836386334,0.14367546944413334,0.0716799563379027,-136.06731700897217
8792,,267.45825,100.0,21070,,41,,,0.034841835498809814,879200,0.04,,,,,,,,,,,,,
8796,0.38826243802355104,266.18176,100.0,21084,0.264,41,1.17,0.0,0.03484059497714043,880000,0.04,4.511488966983993,41.94896545954032,0.08888086082879454,41.94896545954032,109888,0.22788175847381353,27.148017078638077,0.0003,0.012122892498155124,0.01387063416041201,0.4773921202868223,0.07144727918785065,-135.94763445854187
8800,,266.18176,100.0,21084,,41,,,0.03484059497714043,880000,0.04,,,,,,,,,,,,,
8804,0.30792094869492526,266.37915,100.0,21108,0.258,41,0.99,0.0,0.034838978201150894,880800,0.04,4.7177647732532435,41.10998615034951,0.08859302452765405,41.10998615034951,110016,0.22881410527043045,28.000081688165665,0.0003,0.012132487827329896,0.013113825873006135,-0.02388166729360819,0.07146493473555893,-135.9221794605255
8808,,266.37915,100.0,21108,,41,,,0.034838978201150894,880800,0.04,,,,,,,,,,,,,
8812,0.580716946335727,265.12698,100.0,21122,0.3,41,1.86,0.0,0.03484674543142319,881600,0.03,4.966680854228595,41.10998615034951,0.08739324496127665,41.10998615034951,110080,0.2279143901541829,26.4496728181839,0.0003,0.012140698338043876,0.012754931340168696,1.153569245710969,0.07053873548284173,-136.3460249900818
8816,,265.12698,100.0,21122,,41,,,0.03484674543142319,881600,0.03,,,,,,,,,,,,,
8820,0.2802420681978506,265.55728,100.0,21145,0.26099999999999995,41,0.72,0.0,0.03485129773616791,882400,0.02,4.354870430983415,41.10998615034951,0.08836745715234429,41.10998615034951,110208,0.22704757563769817,26.22977602481842,0.0003,0.01214845449430868,0.012438210440450348,0.14552648819517344,0.07047998410416767,-135.79599118232727
8824,,265.55728,100.0,21145,,41,,,0.03485129773616791,882400,0.02,,,,,,,,,,,,,
8828,0.1527640732431606,266.4783,100.0,21159,0.26099999999999995,41,0.57,0.0,0.03484903275966644,883200,0.02,4.7675584142388345,41.10998615034951,0.08880816143937409,41.10998615034951,110272,0.230712914140895,26.529907405376434,0.0003,0.01213860942516476,0.013400084339082241,-0.8584311348386109,0.07013866200577468,-136.03701329231262
8832,,266.4783,100.0,21159,,41,,,0.03484903275966644,883200,0.02,,,,,,,,,,,,,
8836,0.1365468595558116,268.00052,100.0,21184,0.249,41,0.57,0.0,0.0348445363342762,884000,0.03,4.175348196713827,41.10998615034951,0.0850882971426472,41.10998615034951,110400,0.22500570071861148,26.786737024784088,0.0003,0.012147730696597137,0.013131176878232509,-1.1166300997138023,0.07189634238602594,-136.78258061408997
8840,,268.00052,100.0,21184,,41,,,0.0348445363342762,884000,0.03,,,,,,,,,,,,,
8844,0.18865940860087985,271.78265,100.0,21209,0.3,41,0.51,0.0,0.034845080226659775,884800,0.04,4.367114495501583,41.10998615034951,0.08635189069900662,41.10998615034951,110528,0.22714257519692183,29.001534730196,0.0003,0.012128861111705191,0.014634311395639088,0.720991297159344,0.07250465941615403,-136.45952582359314
8848,,271.78265,100.0,21209,,41,,,0.034845080226659775,884800,0.04,,,,,,,,,,,,,
8852,0.2916814557283709,273.1431,100.0,21222,0.3,41,0.75,0.0,0.034850697964429855,885600,0.04,4.776684849210451,41.10998615034951,0.08699654031079262,41.10998615034951,110592,0.22842161892913282,28.611889004707336,0.0003,0.012145684362621978,0.012757830372720491,-0.2973876448813826,0.06947072787443176,-136.6616325378418
8856,,273.1431,100.0,21222,,41,,,0.034850697964429855,885600,0.04,,,,,,,,,,,,,
8860,0.0074068271097795365,272.87384,100.0,21246,0.21,41,0.03,0.0,0.034846559166908264,886400,0.06,3.831581932285309,41.10998615034951,0.08688713458832353,41.10998615034951,110720,0.22761790757067502,28.02207913994789,0.0003,0.012051622543367557,0.0123393039975781,-2.5479860338382423,0.0719986148760654,-136.28951811790466
8864,,272.87384,100.0,21246,,41,,,0.034846559166908264,886400,0.06,,,,,,,,,,,,,
8868,0.0,274.98758,100.0,21263,0.29699999999999993,41,0.0,0.0,0.03484737128019333,887200,0.07,3.859773388913151,41.10998615034951,0.08690691064111888,41.10998615034951,110784,0.22634777193889022,27.64713478088379,0.0003,0.011994510990916751,0.014740843485924415,-0.9056860950076953,0.07283963629743084,-136.1862711906433
8872,,274.98758,100.0,21263,,41,,,0.03484737128019333,887200,0.07,,,,,,,,,,,,,
8876,0.3932880265315387,276.6083,100.0,21288,0.267,41,1.11,0.0,0.03483935445547104,888000,0.07,4.63602144525901,41.10998615034951,0.08857876306865364,41.10998615034951,110912,0.22795039787888527,28.073330461978912,0.0003,0.011920395380002446,0.014899145433446392,-1.3728514096001163,0.07100914878537878,-136.95827913284302
8880,,276.6083,100.0,21288,,41,,,0.03483935445547104,888000,0.07,,,,,,,,,,,,,
8884,0.1377764036842827,277.09915,100.0,21301,0.25199999999999995,41,0.51,0.0,0.034842535853385925,888800,0.07,4.071156226324097,41.10998615034951,0.08841747080441564,41.10998615034951,110976,0.2280640327371657,28.979622393846512,0.0003,0.01191838392696809,0.013881342354579829,0.6205265838652849,0.0738292908645235,-136.7269537448883
8888,,277.09915,100.0,21301,,41,,,0.034842535853385925,888800,0.07,,,,,,,,,,,,,
8892,0.31953139126821106,276.9088,100.0,21326,0.288,41,1.11,0.0,0.03484140336513519,889600,0.07,4.6902440479297995,41.10998615034951,0.08522603602614254,41.10998615034951,111104,0.22646349063143134,26.647929906845093,0.0003,0.011867100824019872,0.01249127124901861,-0.7749473103322089,0.0711823453893885,-137.1262490749359
8896,,276.9088,100.0,21326,,41,,,0.03484140336513519,889600,0.07,,,,,,,,,,,,,
8900,0.2742749917953435,274.49677,100.0,21352,0.23399999999999996,41,0.69,0.0,0.03483659029006958,890400,0.07,3.8906660459994344,41.10998615034951,0.08819776074960828,41.10998615034951,111232,0.22630474530160427,27.898138999938965,0.0003,0.011781134046032093,0.013149002639693208,-2.4949271886143833,0.07458786282222718,-136.80276656150818
8904,,274.49677,100.0,21352,,41,,,0.03483659029006958,890400,0.07,,,,,,,,,,,,,
8908,0.0064467767305781964,270.6775,100.0,21366,0.3,41,0.03,0.0,0.034837428480386734,891200,0.07,4.497406552281137,41.10998615034951,0.08984360459726304,41.10998615034951,111296,0.23108182870782912,28.335975259542465,0.0003,0.011710556267644279,0.014265012068790384,-1.059480531141162,0.07358213840052485,-137.05696630477905
8912,,270.6775,100.0,21366,,41,,,0.034837428480386734,891200,0.07,,,,,,,,,,,,,
8916,0.3880145858543427,270.2633,100.0,21392,0.3,41,1.14,0.0,0.034842852503061295,892000,0.07,5.196348554632113,41.10998615034951,0.089271807577461,41.10998615034951,111424,0.23146074451506138,28.42958903312683,0.0003,0.011683294345857576,0.01312827932270011,-1.0548085153568536,0.07146528852172196,-136.59815669059753
8920,,270.2633,100.0,21392,,41,,,0.034842852503061295,892000,0.07,,,,,,,,,,,,,
8924,0.02092651081116708,271.3782,100.0,21405,0.26399999999999996,41,0.06,0.0,0.03484778106212616,892800,0.07,4.465797655381881,41.10998615034951,0.0880424800561741,41.10998615034951,111488,0.22728929831646383,29.140001595020294,0.0003,0.01166724509675987,0.014409285839064978,-0.6349489272106439,0.07355484599247575,-137.34679007530212
8928,,271.3782,100.0,21405,,41,,,0.03484778106212616,892800,0.07,,,,,,,,,,,,,
8932,0.4149447238474362,268.67062,100.0,21430,0.3,41,1.35,0.0,0.034836094826459885,893600,0.06,4.1236882948058255,41.10998615034951,0.0884208322968334,41.10998615034951,111616,0.23101696255616844,28.90879738330841,0.0003,0.011537189726368524,0.012446517488569953,-2.422316330485046,0.07227411144413054,-136.8479688167572
8936,,268.67062,100.0,21430,,41,,,0.034836094826459885,893600,0.06,,,,,,,,,,,,,
8940,0.042295842095074004,265.0846,100.0,21443,0.3,41,0.15,0.0,0.034832652658224106,894400,0.05,4.941163771919722,41.10998615034951,0.08878147299401462,41.10998615034951,111680,0.23004052485339344,27.98406472802162,0.0003,0.011458197390311398,0.013165079202735797,-2.05506411800161,0.0728231436223723,-137.10390901565552
8944,,265.0846,100.0,21443,,41,,,0.034832652658224106,894400,0.05,,,,,,,,,,,,,
8948,0.0,262.11633,100.0,21468,0.3,41,0.0,0.0,0.03483423590660095,895200,0.05,5.0119408278714825,41.10998615034951,0.08792535623069853,41.10998615034951,111808,0.22678845981135964,25.984495222568512,0.0003,0.011355948401615024,0.012327939082751982,-0.5552628997247666,0.07089420675765723,-137.07379055023193
8952,,262.11633,100.0,21468,,41,,,0.03483423590660095,895200,0.05,,,,,,,,,,,,,
8956,0.13648156221907196,263.37607,100.0,21483,0.3,41,0.39,0.0,0.034829698503017426,896000,0.05,4.020380638011802,41.10998615034951,0.08919945429079235,41.10998615034951,111872,0.22971720597706735,26.571429401636124,0.0003,0.011329913584631868,0.01248770825623069,-1.22295713564381,0.069938120956067,-137.12027287483215
8960,,263.37607,100.0,21483,,41,,,0.034829698503017426,896000,0.05,,,,,,,,,,,,,
8964,0.1035434335258212,258.91248,100.0,21506,0.3,41,0.48,0.0,0.03482944890856743,896800,0.03,4.8366395514514515,41.10998615034951,0.08843336813151836,41.10998615034951,112000,0.22981894109398127,27.17463716864586,0.0003,0.011298078738036565,0.012658682360779494,-0.687789972522296,0.07181953504914418,-136.92377638816833
8968,,258.91248,100.0,21506,,41,,,0.03482944890856743,896800,0.03,,,,,,,,,,,,,
8972,0.21798097182305046,257.17197,100.0,21529,0.2729999999999999,41,0.72,0.0,0.03483216464519501,897600,0.02,4.582666625371086,41.10998615034951,0.08846687735058367,41.10998615034951,112128,0.2296347920782864,27.103526949882507,0.0003,0.011277114710537717,0.012627609292394482,-0.9064838187769055,0.07170390820829198,-137.03406047821045
8976,,257.17197,100.0,21529,,41,,,0.03483216464519501,897600,0.02,,,,,,,,,,,,,
8980,0.1780157959693517,255.00146,100.0,21544,0.3,41,0.45,0.0,0.034824226051568985,898400,0.01,5.038166332334698,41.10998615034951,0.08929970825556666,41.10998615034951,112192,0.2292731897905469,27.323830127716064,0.0003,0.011218710962566547,0.012097844803065527,-2.068930412293412,0.071742522821296,-136.95291686058044
8984,,255.00146,100.0,21544,,41,,,0.034824226051568985,898400,0.01,,,,,,,,,,,,,
8988,0.2628766932552945,252.85643,100.0,21567,0.3,41,0.78,0.0,0.03481389582157135,899200,0.01,4.476522668461291,41.10998615034951,0.08762669807765633,41.10998615034951,112320,0.22742883721366525,26.405011922121048,0.0003,0.011172704034834169,0.01169681364990538,-1.4831941032316536,0.0702345140161924,-137.09794998168945
8992,,252.85643,100.0,21567,,41,,,0.03481389582157135,899200,0.01,,,,,,,,,,,,,
8996,0.37775611145284993,255.53609,100.0,21581,0.3,41,1.08,0.0,0.03481858968734741,900000,0.01,4.70815232027556,41.10998615034951,0.08874281740281731,41.10998615034951,112384,0.23078435333445668,27.068806409835815,0.0003,0.011158237801282667,0.011856153309054207,0.9356569461524487,0.0690168616711162,-137.17607140541077
9000,,255.53609,100.0,21581,,41,,,0.03481858968734741,900000,0.01,,,,,,,,,,,,,
9004,0.0,253.78781,100.0,21605,0.3,41,0.0,0.0,0.03481167554855347,900800,0.01,4.806042320320879,40.28778642734252,0.08877236011903733,40.28778642734252,112512,0.23252885020338,27.97171574831009,0.0003,0.011148369056172669,0.011773950063798111,-1.4446086252573878,0.07217677519656718,-137.1112105846405
9008,,253.78781,100.0,21605,,41,,,0.03481167554855347,900800,0.01,,,,,,,,,,,,,
9012,0.2489879386585291,255.37654,100.0,21619,0.3,41,0.81,0.0,0.03480911999940872,901600,0.01,4.602672346331797,40.28778642734252,0.08937734155915678,40.28778642734252,112576,0.23284456063993275,27.80636242032051,0.0003,0.011116227819002233,0.013074357106233947,0.4610614331904799,0.07152740692254156,-137.4083526134491
9016,,255.37654,100.0,21619,,41,,,0.03480911999940872,901600,0.01,,,,,,,,,,,,,
9020,0.4266890699941442,256.86896,100.0,21644,0.3,41,1.29,0.0,0.03480919077992439,902400,0.01,4.7737199473328635,40.28778642734252,0.08774926606565714,40.28778642734252,112704,0.2330105344299227,27.097096472978592,0.0003,0.011160793656017631,0.011725978416507132,0.053355413605459034,0.07140889996662736,-137.5808460712433
9024,,256.86896,100.0,21644,,41,,,0.03480919077992439,902400,0.01,,,,,,,,,,,,,
9028,0.007465874490865312,252.78871,100.0,21667,0.3,41,0.03,0.0,0.034816548228263855,903200,0.01,4.8347582434512555,40.28778642734252,0.0898055360885337,40.28778642734252,112832,0.23273021238856018,26.685660541057587,0.0003,0.011200609675142914,0.012712849435047247,0.8150790678337216,0.07121544081019238,-137.34104084968567
9032,,252.78871,100.0,21667,,41,,,0.034816548228263855,903200,0.01,,,,,,,,,,,,,
9036,0.13922173399322404,250.90425,100.0,21680,0.3,41,0.39,0.0,0.03481927886605263,904000,0.01,4.599234579059893,40.28778642734252,0.08948186202906072,40.28778642734252,112896,0.2341159377247095,26.720632642507553,0.0003,0.01121909923676867,0.014494867507892195,-0.046666054986417294,0.07251583691686392,-137.38361477851868
9040,,250.90425,100.0,21680,,41,,,0.03481927886605263,904000,0.01,,,,,,,,,,,,,
9044,0.26114251286392043,255.28612,100.0,21703,0.3,41,0.72,0.0,0.03481614589691162,904800,0.02,4.280634893065805,40.28778642734252,0.08808233239687979,40.28778642734252,113024,0.23214045027270913,27.778419107198715,0.0003,0.011249692790443078,0.012687035370618105,0.3486283328384161,0.07069164060521871,-137.54052329063416
9048,,255.28612,100.0,21703,,41,,,0.03481614589691162,904800,0.02,,,,,,,,,,,,,
9052,0.15794043603931246,256.56442,100.0,21718,0.27899999999999997,41,0.51,0.0,0.03481578454375267,905600,0.01,4.840217355855178,40.28778642734252,0.08939846907742321,40.28778642734252,113088,0.2319350391626358,27.40558761358261,0.0003,0.011262063693720847,0.011661739794362802,0.9722368409857154,0.07121637248201296,-137.67554688453674
9056,,256.56442,100.0,21718,,41,,,0.03481578454375267,905600,0.01,,,,,,,,,,,,,
9060,0.13281829948112855,254.92572,100.0,21741,0.29699999999999993,41,0.36,0.0,0.034819670021533966,906400,0.01,4.319327473721061,40.28778642734252,0.09231148741673678,40.28778642734252,113216,0.2347425022162497,27.33849522471428,0.0003,0.011306786764180288,0.013496000421582721,0.9503530240617692,0.07290384022053331,-137.96092891693115
9064,,254.92572,100.0,21741,,41,,,0.034819670021533966,906400,0.01,,,,,,,,,,,,,
9068,0.018054982193173818,254.46928,100.0,21755,0.26099999999999995,41,0.06,0.0,0.03481578826904297,907200,0.01,4.660575297301646,40.28778642734252,0.08982023550197482,40.28778642734252,113280,0.23315567686222494,27.06158897280693,0.0003,0.011312658825772814,0.012537662962131435,-0.6943867607042193,0.07140535686630756,-138.1596450805664
9072,,254.46928,100.0,21755,,41,,,0.03481578826904297,907200,0.01,,,,,,,,,,,,,
9076,0.08817326108156592,254.22644,100.0,21779,0.3,41,0.18,0.0,0.03481809049844742,908000,0.01,4.689998337886343,40.28778642734252,0.0905095060588792,40.28778642734252,113408,0.2364768935367465,27.83349558711052,0.0003,0.01136845636938233,0.011812572418421041,0.5001842575147748,0.0717299950774759,-138.04771542549133
9080,,254.22644,100.0,21779,,41,,,0.03481809049844742,908000,0.01,,,,,,,,,,,,,
9084,0.20024275608586536,254.81952,100.0,21793,0.294,41,0.75,0.0,0.034812942147254944,908800,0.01,5.116596881798144,40.28778642734252,0.08867541351355612,40.28778642734252,113472,0.230284973513335,26.32832580804825,0.0003,0.011351223147357814,0.012482638820074499,-1.1381807785946876,0.07118126447312534,-138.2779450416565
9088,,254.81952,100.0,21793,,41,,,0.034812942147254944,908800,0.01,,,,,,,,,,,,,
9092,0.03835744312947227,254.60045,100.0,21817,0.3,41,0.15,0.0,0.03482205048203468,909600,0.01,5.145022114585804,40.28778642734252,0.08821363025344908,40.28778642734252,113600,0.2340486168395728,27.777669489383698,0.0003,0.011389176797820255,0.012627900257939473,0.17139763990417123,0.07330189348431304,-138.31566858291626
9096,,254.60045,100.0,21817,,41,,,0.03482205048203468,909600,0.01,,,,,,,,,,,,,
9100,0.25359107382436424,259.66626,100.0,21841,0.3,41,0.75,0.0,0.03483188897371292,910400,0.02,4.664456691317572,40.28778642734252,0.09029733366332948,40.28778642734252,113728,0.23470398783683777,28.468132615089417,0.0003,0.011436723201768473,0.0162319670926081,3.1118192579597235,0.07565183023689315,-138.54730343818665
9104,,259.66626,100.0,21841,,41,,,0.03483188897371292,910400,0.02,,,,,,,,,,,,,
9108,0.07106547734202706,257.2061,100.0,21855,0.22799999999999998,41,0.24,0.0,0.03483038768172264,911200,0.02,4.326581280076288,40.28778642734252,0.08843544963747263,40.28778642734252,113792,0.23297344986349344,27.46008026599884,0.0003,0.011493407495436259,0.014112838813161943,-1.6717161405831575,0.07346807548310608,-138.19121551513672
9112,,257.2061,100.0,21855,,41,,,0.03483038768172264,911200,0.02,,,,,,,,,,,,,
9116,0.1534348078544009,259.66647,100.0,21879,0.3,41,0.6,0.0,0.034834761172533035,912000,0.03,4.294772034722758,40.28778642734252,0.0908150285249576,40.28778642734252,113920,0.23580587771721184,27.555579394102097,0.0003,0.011383416611352004,0.013362222773139365,-0.5836472932714969,0.07522677315864712,-138.55913877487183
9120,,259.66647,100.0,21879,,41,,,0.034834761172533035,912000,0.03,,,,,,,,,,,,,
9124,0.16684716893875542,257.156,100.0,21893,0.3,41,0.36,0.0,0.03483910486102104,912800,0.03,4.761309230418613,40.28778642734252,0.0899169921176508,40.28778642734252,113984,0.2366016951855272,28.343055456876755,0.0003,0.011366801016265526,0.01432047136768233,-0.8242370819207281,0.07657455938169733,-138.1294720172882
9128,,257.156,100.0,21893,,41,,,0.03483910486102104,912800,0.03,,,,,,,,,,,,,
9132,0.23191801157999298,258.56763,100.0,21917,0.3,41,0.75,0.0,0.03484031930565834,913600,0.03,4.794490803764205,40.28778642734252,0.0909131676889956,40.28778642734252,114112,0.2358542971778661,27.612231373786926,0.0003,0.01132850712747313,0.013817867831676267,-0.9296738633420318,0.07507105858530849,-138.42716312408447
9136,,258.56763,100.0,21917,,41,,,0.03484031930565834,913600,0.03,,,,,,,,,,,,,
9140,0.0,259.1521,100.0,21931,0.3,41,0.0,0.0,0.03484971448779106,914400,0.03,4.85558491901365,40.28778642734252,0.08998493186663836,40.28778642734252,114176,0.23541952879168093,27.45041596889496,0.0003,0.011325589512125589,0.01265431875071954,0.26215365435928106,0.07446219527628273,-138.46165013313293
9144,,259.1521,100.0,21931,,41,,,0.03484971448779106,914400,0.03,,,,,,,,,,,,,
9148,0.0,254.97734,100.0,21954,0.27899999999999997,41,0.0,0.0,0.034850429743528366,915200,0.02,4.732420798806191,40.28778642734252,0.10202405683230609,40.28778642734252,114304,0.23288338514976203,27.273859322071075,0.0003,0.011315072784782387,0.017394005597452633,0.48630194272845984,0.07339056610362604,-138.0240020751953
9152,,254.97734,100.0,21954,,41,,,0.034850429743528366,915200,0.02,,,,,,,,,,,,,
9156,0.19808840234438843,255.43617,100.0,21978,0.294,41,0.72,0.0,0.03484523296356201,916000,0.02,4.917168216052399,40.28778642734252,0.09113067062571645,40.28778642734252,114432,0.23523736535571516,26.38889968395233,0.0003,0.01132248890644405,0.014229393455025274,0.38109395327046514,0.07728981378022581,-138.15322518348694
9160,,255.43617,100.0,21978,,41,,,0.03484523296356201,916000,0.02,,,,,,,,,,,,,
9164,0.3728315017643096,258.00787,100.0,21993,0.26399999999999996,41,1.11,0.0,0.03484918922185898,916800,0.02,4.979098005582678,40.28778642734252,0.09011124027892947,40.28778642734252,114496,0.23195755574852228,27.443600803613663,0.0003,0.011333030081004836,0.014743671395990532,0.7941554114222527,0.07604012714000419,-138.6000349521637
9168,,258.00787,100.0,21993,,41,,,0.03484918922185898,916800,0.02,,,,,,,,,,,,,
9172,0.30251747959867964,265.3434,100.0,22017,0.3,41,0.84,0.0,0.0348440483212471,917600,0.03,4.329168905863367,40.28778642734252,0.09088897425681353,40.28778642734252,114624,0.2337545403279364,27.897290527820587,0.0003,0.011273408672423102,0.01405547196191037,-1.2860514195635915,0.07497180456994101,-138.19502019882202
9176,,265.3434,100.0,22017,,41,,,0.0348440483212471,917600,0.03,,,,,,,,,,,,,
9180,0.0,264.0475,100.0,22032,0.3,41,0.0,0.0,0.03484758734703064,918400,0.03,4.766279583072606,40.28778642734252,0.08987637073732913,40.28778642734252,114688,0.23266237252391875,28.886394679546356,0.0003,0.011250529263634235,0.015002218548033852,-1.5162306325510144,0.07715395843842998,-138.4313154220581
9184,,264.0475,100.0,22032,,41,,,0.03484758734703064,918400,0.03,,,,,,,,,,,,,
9188,0.04,265.55066,100.0,22055,0.27899999999999997,41,0.06,0.0,0.0348471961915493,919200,0.04,3.9072977232976056,40.28778642734252,0.0897409156896174,40.28778642734252,114816,0.23449668334797025,28.74621146917343,0.0003,0.01121671540022362,0.013450419042783324,-0.16784982848912477,0.07518554263515398,-138.1791126728058
9192,,265.55066,100.0,22055,,41,,,0.0348471961915493,919200,0.04,,,,,,,,,,,,,
9196,0.17364424528267494,262.0692,100.0,22069,0.267,41,0.75,0.0,0.03485260531306267,920000,0.03,4.637830368341209,40.28778642734252,0.09104131034109741,40.28778642734252,114880,0.23389756469987333,28.836353689432144,0.0003,0.011235258396482095,0.01387645924842218,1.0650537083856761,0.07584875647444278,-138.33676624298096
9200,,262.0692,100.0,22069,,41,,,0.03485260531306267,920000,0.03,,,,,,,,,,,,,
9204,0.18648508782805862,261.65833,100.0,22093,0.3,41,0.36,0.0,0.034848425537347794,920800,0.03,5.058000459190453,39.48203069879567,0.09497948584612459,39.48203069879567,115008,0.23843155871145427,26.722971081733704,0.0003,0.011253708129515871,0.01429916224151384,-1.099321249872446,0.07661114225629717,-137.882563829422
9208,,261.65833,100.0,22093,,41,,,0.034848425537347794,920800,0.03,,,,,,,,,,,,,
9212,0.1734433733660208,263.7572,100.0,22106,0.2909999999999999,41,0.72,0.0,0.03483616188168526,921600,0.03,4.687382088892975,39.48203069879567,0.09219750529155135,39.48203069879567,115072,0.2352406638674438,26.75006514787674,0.0003,0.011214132638997398,0.013189697579946369,-0.9531498048454523,0.07526846858672798,-138.11521744728088
9216,,263.7572,100.0,22106,,41,,,0.03483616188168526,921600,0.03,,,,,,,,,,,,,
9220,0.20607521532540535,261.5179,100.0,22130,0.249,41,0.66,0.0,0.03482590988278389,922400,0.02,4.092023643825287,39.48203069879567,0.09170738060493022,39.48203069879567,115200,0.2375353870447725,27.175745129585266,0.0003,0.011172342696227133,0.013798961910651997,-0.3353545325808227,0.07549343234859407,-138.2411186695099
9224,,261.5179,100.0,22130,,41,,,0.03482590988278389,922400,0.02,,,,,,,,,,,,,
9228,0.22000206102749484,266.04614,100.0,22154,0.3,41,0.75,0.0,0.03482254594564438,923200,0.03,4.192092683322334,39.48203069879567,0.09134673560038209,39.48203069879567,115328,0.23833903507329524,27.745459258556366,0.0003,0.011135934939375147,0.013455933447403368,-1.3713701195083559,0.07566846604458988,-137.99869012832642
9232,,266.04614,100.0,22154,,41,,,0.03482254594564438,923200,0.03,,,,,,,,,,,,,
9236,0.18978049885872184,269.9235,100.0,22167,0.26099999999999995,41,0.39,0.0,0.03482706472277641,924000,0.05,3.5439014466181,39.48203069879567,0.08942112186923623,39.48203069879567,115392,0.23663277784362435,27.73779720067978,0.0003,0.011114705936051905,0.012821937169064768,1.5988233180250973,0.07483703881734982,-138.11945605278015
9240,,269.9235,100.0,22167,,41,,,0.03482706472277641,924000,0.05,,,,,,,,,,,,,
9244,0.3186519238464581,269.60898,100.0,22190,0.264,41,0.78,0.0,0.034820035099983215,924800,0.05,4.292058014002048,39.48203069879567,0.0909390045562759,39.48203069879567,115520,0.23609457002021372,28.202468246221542,0.0003,0.011098661067080684,0.012745871070364956,-0.2894433424808085,0.07489918172359467,-138.14686608314514
9248,,269.60898,100.0,22190,,41,,,0.034820035099983215,924800,0.05,,,,,,,,,,,,,
9252,0.1421388523387242,268.5428,100.0,22204,0.27899999999999997,41,0.63,0.0,0.034815527498722076,925600,0.05,4.699888110275597,39.48203069879567,0.08987194730434567,39.48203069879567,115584,0.2391746467910707,30.35966220498085,0.0003,0.01107305972254835,0.013037559052463621,-1.6947821448557079,0.07610144303180277,-138.19814682006836
9256,,268.5428,100.0,22204,,41,,,0.034815527498722076,925600,0.05,,,,,,,,,,,,,
9260,0.0,267.0851,100.0,22226,0.3,41,0.0,0.0,0.03480733186006546,926400,0.05,4.867966561963031,39.48203069879567,0.09432204102631658,39.48203069879567,115712,0.2374027008190751,30.09367373585701,0.0003,0.011010071277269162,0.01464934364776127,0.3658216812182218,0.07612078916281462,-138.14329624176025
9264,,267.0851,100.0,22226,,41,,,0.03480733186006546,926400,0.05,,,,,,,,,,,,,
9268,0.06691856513061335,266.3001,100.0,22240,0.2909999999999999,41,0.36,0.0,0.03480193018913269,927200,0.05,4.353974908612314,39.48203069879567,0.09423803852405399,39.48203069879567,115776,0.23970741243101656,30.38285106420517,0.0003,0.011006694548996165,0.013438268768368289,0.10597645584493876,0.07557510433252901,-138.26704573631287
9272,,266.3001,100.0,22240,,41,,,0.03480193018913269,927200,0.05,,,,,,,,,,,,,
9276,0.2374562852111974,264.31546,100.0,22264,0.3,41,0.78,0.0,0.03479326516389847,928000,0.05,4.205839442522626,39.48203069879567,0.09269761410541832,39.48203069879567,115904,0.24005376384593546,32.61175775527954,0.0003,0.010961782070808113,0.012761651938490104,0.19537160592153668,0.07747202122118324,-138.43921828269958
9280,,264.31546,100.0,22264,,41,,,0.03479326516389847,928000,0.05,,,,,,,,,,,,,
9284,0.179287481130353,266.59225,100.0,22287,0.3,41,0.39,0.0,0.034788116812705994,928800,0.05,4.787859169297164,39.48203069879567,0.09847347403410822,39.48203069879567,116032,0.2374952391255647,28.90366879105568,0.0003,0.010982328778482042,0.014807329440372996,2.0421452717855573,0.07673007936682552,-138.342444896698
9288,,266.59225,100.0,22287,,41,,,0.034788116812705994,928800,0.05,,,,,,,,,,,,,
9292,0.046624369127147285,262.08157,100.0,22301,0.22499999999999998,41,0.15,0.0,0.0347856804728508,929600,0.04,4.155448630055008,39.48203069879567,0.09357500087935477,39.48203069879567,116096,0.2391818342730403,27.75691068172455,0.0003,0.011013128401827998,0.012643173373362515,-0.21919653192162514,0.0745217350195162,-138.6959068775177
9296,,262.08157,100.0,22301,,41,,,0.0347856804728508,929600,0.04,,,,,,,,,,,,,
9300,0.0,257.63937,100.0,22323,0.3,41,0.0,0.0,0.03478506579995155,930400,0.04,4.670626393103581,39.48203069879567,0.09193022083491087,39.48203069879567,116224,0.2385837435722351,28.996024280786514,0.0003,0.011022590697393753,0.011951060740102548,0.9168914747424424,0.07499235379509628,-138.9643635749817
9304,,257.63937,100.0,22323,,41,,,0.03478506579995155,930400,0.04,,,,,,,,,,,,,
9308,0.08973501416413888,258.6422,100.0,22338,0.3,41,0.42,0.0,0.034784868359565735,931200,0.04,4.620772850393216,39.48203069879567,0.09190918377134949,39.48203069879567,116288,0.23916669911704957,29.821055620908737,0.0003,0.011051059220335446,0.012739131278067362,1.6873366180807352,0.07451853557722643,-138.34159135818481
9312,,258.6422,100.0,22338,,41,,,0.034784868359565735,931200,0.04,,,,,,,,,,,,,
