rollout/ep_len_mean,time/total_timesteps,train/std,rollout/ep_rew_mean,rollout/success_rate,time/episodes,time/fps,time/time_elapsed,reward/info_exist_reward,reward/grasp_reward,reward/approach_reward,rollout/success_rate_once,reward/goal_reward,reward/static_reward,train/aux_weight,train/target_weight,train/actor_target_loss,train/critic_aux_loss,train/critic_target_loss,train/ent_coef,train/actor_loss,train/critic_loss,train/n_updates,train/actor_aux_loss,train/ent_coef_loss,train/learning_rate
100.0,501600,0.18260817229747772,262.572,0.01,5016,41,12077,,,,,,,,,,,,,,,,,,
100.0,502400,0.18255797028541565,263.62595,0.01,5020,41,12101,0.288,1.47,4.806728425732639,0.02,0.44787749712086206,0.0,60.34647297788966,60.34647297788966,0.014641366389696486,0.18388774758204818,0.04742024914594367,0.015207034375634976,-122.96101677417755,23.820677667856216,62720,0.09544100321363658,2.244012523209676,0.0003
100.0,502400,0.18255797028541565,263.62595,0.01,5024,41,12101,,,,,,,,,,,,,,,,,,
100.0,503200,0.18248333036899567,259.5548,0.01,5028,41,12115,0.17099999999999999,0.21,4.279365122628876,0.03,0.05076573631459914,0.0,60.34647297788966,60.34647297788966,0.01426434545282973,0.18478809064254165,0.04740870534442365,0.015295964578399435,-123.03225827217102,25.30581921339035,62784,0.094240129343234,0.8890424137935042,0.0003
100.0,503200,0.18248333036899567,259.5548,0.01,5032,41,12115,,,,,,,,,,,,,,,,,,
100.0,504000,0.18244107067584991,258.84518,0.01,5036,41,12138,0.24299999999999997,0.84,4.6556877782072394,0.03,0.27211043151622205,0.0,60.34647297788966,60.34647297788966,0.01584067471412709,0.1863983829971403,0.04981005791341886,0.015467580305994488,-122.60898780822754,25.224427461624146,62912,0.09600094286724925,2.4265202903188765,0.0003
100.0,504000,0.18244107067584991,258.84518,0.01,5040,41,12138,,,,,,,,,,,,,,,,,,
100.0,504800,0.1824103444814682,260.41824,0.01,5044,41,12151,0.26999999999999996,0.39,4.455680994021445,0.03,0.10339628907537657,0.0,60.34647297788966,60.34647297788966,0.016172117830137722,0.1828320357017219,0.05089834879618138,0.01558886221027933,-123.42592978477478,25.69935816526413,62976,0.09446686296723783,1.260041793808341,0.0003
100.0,504800,0.1824103444814682,260.41824,0.01,5048,41,12151,,,,,,,,,,,,,,,,,,
100.0,505600,0.18235497176647186,257.07797,0.0,5052,41,12175,0.225,0.57,4.700469666164223,0.02,0.2633043419632288,0.0,60.34647297788966,60.34647297788966,0.015713501714344602,0.18621326819993556,0.049969157233135775,0.015766639000503346,-123.09771680831909,24.291839569807053,63104,0.09621685510501266,0.897771424613893,0.0003
100.0,505600,0.18235497176647186,257.07797,0.0,5056,41,12175,,,,,,,,,,,,,,,,,,
100.0,506400,0.1823233962059021,256.14743,0.0,5060,41,12198,0.24899999999999994,0.51,4.737414598240134,0.02,0.11268817112377517,0.0,60.34647297788966,60.34647297788966,0.014527571125654504,0.1884622103534639,0.04997484962223098,0.015886645735008642,-123.27351927757263,25.467905551195145,63232,0.09633333492092788,-0.074798125308007,0.0003
100.0,506400,0.1823233962059021,256.14743,0.0,5064,41,12198,,,,,,,,,,,,,,,,,,
100.0,507200,0.18229688704013824,255.57901,0.0,5068,41,12213,0.3,0.39,4.712534834489446,0.02,0.12380222669636903,0.0,60.34647297788966,60.34647297788966,0.015387743260362186,0.18927885103039443,0.051032781309913844,0.015894235373707488,-123.57571613788605,25.527876406908035,63296,0.09721800242550671,0.5966832409612834,0.0003
100.0,507200,0.18229688704013824,255.57901,0.0,5072,41,12213,,,,,,,,,,,,,,,,,,
100.0,508000,0.18222080171108246,254.87416,0.0,5076,41,12238,0.267,0.12,4.670593503935452,0.02,0.05921967445880126,0.0,60.34647297788966,60.34647297788966,0.017441691597923636,0.18999781901948154,0.04958309780340642,0.016030979342758656,-123.03191006183624,24.82409232854843,63424,0.10316867427900434,0.10757503029890358,0.0003
100.0,508000,0.18222080171108246,254.87416,0.0,5080,41,12238,,,,,,,,,,,,,,,,,,
100.0,508800,0.18216349184513092,256.03842,0.0,5084,41,12252,0.3,0.72,4.563331226488923,0.02,0.21957377696768504,0.0,60.34647297788966,60.34647297788966,0.014797724419622682,0.18998164893127978,0.04925659642321989,0.016047447570599616,-123.89054954051971,25.809060245752335,63488,0.09642350173089653,1.9473420327994972,0.0003
100.0,508800,0.18216349184513092,256.03842,0.0,5088,41,12252,,,,,,,,,,,,,,,,,,
100.0,509600,0.18211542069911957,253.57602,0.0,5092,41,12277,0.29699999999999993,0.0,4.774253056512996,0.02,0.0,0.0,60.34647297788966,60.34647297788966,0.01318555721809389,0.19229030841961503,0.0500958584016189,0.016296308080200106,-123.5956563949585,26.29622447490692,63616,0.09760846581775695,2.052459069993347,0.0003
100.0,509600,0.18211542069911957,253.57602,0.0,5096,41,12277,,,,,,,,,,,,,,,,,,
100.0,510400,0.18204113841056824,253.19774,0.0,5100,41,12290,0.22199999999999995,0.48,4.276346999759384,0.02,0.19413410617993576,0.0,60.34647297788966,60.34647297788966,0.0128784777407418,0.1894230805337429,0.048438039200846106,0.0163807152712252,-124.08996319770813,25.370088934898376,63680,0.09539477259386331,-0.07032460998743773,0.0003
100.0,510400,0.18204113841056824,253.19774,0.0,5104,41,12290,,,,,,,,,,,,,,,,,,
100.0,511200,0.18198014795780182,256.5335,0.0,5108,41,12313,0.3,1.5,4.824982301829884,0.02,0.4923931730685396,0.0,60.34647297788966,60.34647297788966,0.014316714194137603,0.18857628852128983,0.04890500969486311,0.0164079932437744,-123.9681465625763,24.9547258913517,63808,0.094792615971528,1.8751136092469096,0.0003
100.0,511200,0.18198014795780182,256.5335,0.0,5112,41,12313,,,,,,,,,,,,,,,,,,
100.0,512000,0.18194393813610077,253.5438,0.0,5116,41,12326,0.3,0.36,4.584734600052786,0.02,0.09498057019241354,0.0,60.34647297788966,60.34647297788966,0.013902896622312255,0.18897314532659948,0.04891963739646599,0.01648231819854118,-124.11828112602234,25.909324318170547,63872,0.0953851561062038,0.4451421885751188,0.0003
100.0,512000,0.18194393813610077,253.5438,0.0,5120,41,12326,,,,,,,,,,,,,,,,,,
100.0,512800,0.18195074796676636,251.31467,0.0,5124,41,12349,0.26099999999999995,0.6,4.740141941827668,0.01,0.1751988239081074,0.0,60.34647297788966,60.34647297788966,0.013784840921289288,0.18904826673679054,0.047901064419420436,0.016681789769791067,-124.151939868927,24.134432911872864,64000,0.0952953704399988,2.585998058784753,0.0003
100.0,512800,0.18195074796676636,251.31467,0.0,5128,41,12349,,,,,,,,,,,,,,,,,,
100.0,513600,0.18187567591667175,253.02495,0.0,5132,41,12374,0.3,1.17,4.6963369019555925,0.0,0.3615402657302398,0.0,60.34647297788966,60.34647297788966,0.013107742975989822,0.18969111749902368,0.048434324096888304,0.01689582923427224,-124.21162545681,24.273111313581467,64128,0.09567378321662545,1.5842558421427384,0.0003
100.0,513600,0.18187567591667175,253.02495,0.0,5136,41,12374,,,,,,,,,,,,,,,,,,
100.0,514400,0.18184858560562134,251.33636,0.0,5140,41,12388,0.294,0.72,4.6872748449287975,0.0,0.29843449763181285,0.0,60.34647297788966,60.34647297788966,0.014424587156099733,0.18819196801632643,0.04862092260736972,0.016970989760011435,-124.39695370197296,24.627485692501068,64192,0.0953781179850921,1.275099947117269,0.0003
100.0,514400,0.18184858560562134,251.33636,0.0,5144,41,12388,,,,,,,,,,,,,,,,,,
100.0,515200,0.18179172277450562,249.3801,0.0,5148,41,12412,0.264,0.54,4.726737181455688,0.0,0.17411102609168233,0.0,60.34647297788966,60.34647297788966,0.014429569557250943,0.1934699798002839,0.05243033042643219,0.017185355274705216,-124.38837552070618,29.048335134983063,64320,0.0968589949188754,0.7974276207387447,0.0003
100.0,515200,0.18179172277450562,249.3801,0.0,5152,41,12412,,,,,,,,,,,,,,,,,,
100.0,516000,0.1817639023065567,252.9166,0.0,5156,41,12426,0.25199999999999995,0.39,4.61401623055821,0.0,0.09335566542932516,0.0,60.34647297788966,60.34647297788966,0.013251478841993958,0.19464490935206413,0.049111066618934274,0.01726682810112834,-124.51934695243835,27.64435425400734,64384,0.09416786441579461,3.5586627069860697,0.0003
100.0,516000,0.1817639023065567,252.9166,0.0,5160,41,12426,,,,,,,,,,,,,,,,,,
100.0,516800,0.1817280650138855,252.93936,0.01,5164,41,12450,0.294,0.0,3.91778810759868,0.01,0.0,0.0,60.34647297788966,60.34647297788966,0.014559763003489934,0.19214976113289595,0.04906432595453225,0.0175276517693419,-124.46250712871552,25.94339683651924,64512,0.09483561140950769,0.9227110751671717,0.0003
100.0,516800,0.1817280650138855,252.93936,0.01,5168,41,12450,,,,,,,,,,,,,,,,,,
100.0,517600,0.18168406188488007,255.3078,0.01,5172,41,12464,0.3,0.39,4.914077904633947,0.01,0.09808965906100851,0.0,60.34647297788966,60.34647297788966,0.01391820272692712,0.19485310651361942,0.053610590810421854,0.017633301118621603,-124.68442797660828,29.077784180641174,64576,0.09465050557628274,1.4706465399358422,0.0003
100.0,517600,0.18168406188488007,255.3078,0.01,5176,41,12464,,,,,,,,,,,,,,,,,,
100.0,518400,0.18167337775230408,254.46417,0.01,5180,41,12487,0.21899999999999997,0.27,4.261538760004245,0.01,0.056331965893341246,0.0,60.34647297788966,60.34647297788966,0.014653127764177043,0.19261000002734363,0.0507881841622293,0.017836001090472564,-124.54597401618958,27.43461737036705,64704,0.09519670042209327,2.50789993442595,0.0003
100.0,518400,0.18167337775230408,254.46417,0.01,5184,41,12487,,,,,,,,,,,,,,,,,,
100.0,519200,0.18168893456459045,255.35805,0.01,5188,41,12510,0.3,0.33,5.020017233263246,0.01,0.12304369886531889,0.0,60.34647297788966,60.34647297788966,0.014829217121587135,0.19323640735819936,0.04996469849720597,0.01809936054632999,-124.83012926578522,25.632941335439682,64832,0.09523151686880738,3.2340153022669256,0.0003
100.0,519200,0.18168893456459045,255.35805,0.01,5192,41,12510,,,,,,,,,,,,,,,,,,
100.0,520000,0.18171241879463196,254.36795,0.01,5196,41,12524,0.255,0.0,4.395791277030939,0.02,0.0,0.0,60.34647297788966,60.34647297788966,0.01572598125494551,0.19526011147536337,0.05205967940855771,0.018288269959157333,-124.58633363246918,26.729510635137558,64896,0.09634424850810319,3.2970228154445067,0.0003
100.0,520000,0.18171241879463196,254.36795,0.01,5200,41,12524,,,,,,,,,,,,,,,,,,
100.0,520800,0.18173758685588837,254.5242,0.01,5204,41,12547,0.22799999999999998,0.81,4.965532311421756,0.02,0.3249620020273831,0.0,59.13954351833187,59.13954351833187,0.015108437444723677,0.19232242368161678,0.0493113694828935,0.018580672767711803,-124.84292006492615,24.672347337007523,65024,0.09675605082884431,1.6994105260819197,0.0003
100.0,520800,0.18173758685588837,254.5242,0.01,5208,41,12547,,,,,,,,,,,,,,,,,,
100.0,521600,0.1817707121372223,256.43396,0.01,5212,41,12561,0.3,1.2,4.34776422999154,0.03,0.4747196127293167,0.0,59.13954351833187,59.13954351833187,0.015116841866984032,0.19198171934112906,0.0490497857099399,0.018704823596635833,-124.81009531021118,24.75166767835617,65088,0.09532374795526266,3.070793251041323,0.0003
100.0,521600,0.1817707121372223,256.43396,0.01,5216,41,12561,,,,,,,,,,,,,,,,,,
100.0,522400,0.18180635571479797,257.17712,0.01,5220,41,12585,0.26399999999999996,0.54,4.671596374141137,0.04,0.2450733839830233,0.0,59.13954351833187,59.13954351833187,0.016279877760098316,0.1919813770800829,0.05018962541362271,0.01898525914293714,-125.057541847229,25.116436034440994,65216,0.0948193637887016,2.514631114900112,0.0003
100.0,522400,0.18180635571479797,257.17712,0.01,5224,41,12585,,,,,,,,,,,,,,,,,,
100.0,523200,0.181794673204422,261.42017,0.01,5228,41,12600,0.26099999999999995,0.93,4.855888410297772,0.04,0.34121470576056123,0.0,59.13954351833187,59.13954351833187,0.015819351610844024,0.18987026042304933,0.053177011432126164,0.01906051649712026,-124.96965861320496,25.119525581598282,65280,0.0942905651172623,0.24104135762900114,0.0003
100.0,523200,0.181794673204422,261.42017,0.01,5232,41,12600,,,,,,,,,,,,,,,,,,
100.0,524000,0.18182367086410522,256.81067,0.01,5236,41,12623,0.3,0.36,4.46976881019902,0.04,0.11230586985096695,0.0,59.13954351833187,59.13954351833187,0.014620777918025851,0.19410426868125796,0.05167871277080849,0.019262308574980125,-124.89327764511108,25.889634251594543,65408,0.09535219648387283,1.6834467591252178,0.0003
100.0,524000,0.18182367086410522,256.81067,0.01,5240,41,12623,,,,,,,,,,,,,,,,,,
100.0,524800,0.1818207949399948,256.5465,0.01,5244,41,12637,0.22199999999999995,0.0,4.407656492937347,0.04,0.0,0.0,59.13954351833187,59.13954351833187,0.01392424656660296,0.19186326838098466,0.05210153019288555,0.019359086407348514,-125.23278653621674,25.08592528104782,65472,0.09409935388248414,0.5590631032828242,0.0003
100.0,524800,0.1818207949399948,256.5465,0.01,5248,41,12637,,,,,,,,,,,,,,,,,,
100.0,525600,0.181818425655365,256.60068,0.01,5252,41,12661,0.3,0.78,4.630947085318485,0.04,0.20248766680510827,0.0,59.13954351833187,59.13954351833187,0.014005774377437774,0.19152595824562013,0.05150637065526098,0.01948042868752964,-125.57476353645325,25.68879583477974,65600,0.09349489724263549,1.4857880012132227,0.0003
100.0,525600,0.181818425655365,256.60068,0.01,5256,41,12661,,,,,,,,,,,,,,,,,,
100.0,526400,0.18186134099960327,256.59875,0.01,5260,41,12684,0.3,0.78,4.846884538099783,0.04,0.2398181608055232,0.0,59.13954351833187,59.13954351833187,0.01446296618814813,0.1935274468269199,0.05371897021541372,0.01965168965398334,-125.1834865808487,26.829485535621643,65728,0.0949739544885233,0.47896537533961236,0.0003
100.0,526400,0.18186134099960327,256.59875,0.01,5264,41,12684,,,,,,,,,,,,,,,,,,
100.0,527200,0.1818854957818985,255.73882,0.0,5268,41,12698,0.3,0.39,4.785933342442591,0.03,0.10217638730322869,0.0,59.13954351833187,59.13954351833187,0.014222118559700903,0.19563825149089098,0.05257535260170698,0.019729211897356436,-125.38642501831055,28.146749317646027,65792,0.09533719439059496,1.9285406544804573,0.0003
100.0,527200,0.1818854957818985,255.73882,0.0,5272,41,12698,,,,,,,,,,,,,,,,,,
100.0,528000,0.18191784620285034,256.57886,0.0,5276,41,12721,0.27299999999999996,0.69,5.03037674484971,0.03,0.20349234663409171,0.0,59.13954351833187,59.13954351833187,0.013011483257287182,0.19313309364952147,0.05172061349730939,0.0198833949980326,-125.49873173236847,26.8982352912426,65920,0.09453902568202466,1.2551806323463097,0.0003
100.0,528000,0.18191784620285034,256.57886,0.0,5280,41,12721,,,,,,,,,,,,,,,,,,
100.0,528800,0.1819027215242386,257.43304,0.0,5284,41,12735,0.3,0.78,4.894868488690044,0.03,0.23372279702829382,0.0,59.13954351833187,59.13954351833187,0.014504074519209098,0.1938271198887378,0.05154244560981169,0.01995615437044762,-125.32688391208649,26.70013853907585,65984,0.09490171039942652,0.9336164467968047,0.0003
100.0,528800,0.1819027215242386,257.43304,0.0,5288,41,12735,,,,,,,,,,,,,,,,,,
100.0,529600,0.18191640079021454,260.722,0.0,5292,41,12758,0.3,1.11,4.833901357420862,0.02,0.3940053669322909,0.0,59.13954351833187,59.13954351833187,0.01433122728485614,0.19414643989875913,0.05303515697596595,0.020086501084733754,-125.82850301265717,27.79150739312172,66112,0.09300489723682404,-0.34444354043807834,0.0003
100.0,529600,0.18191640079021454,260.722,0.0,5296,41,12758,,,,,,,,,,,,,,,,,,
100.0,530400,0.18191462755203247,262.31567,0.0,5300,41,12772,0.3,1.11,5.102791188011078,0.02,0.3428956648389488,0.0,59.13954351833187,59.13954351833187,0.013717296227696352,0.19513074425049126,0.053726572485174984,0.020035547844599932,-125.54386138916016,27.207040518522263,66176,0.09535740793216974,-1.2284120246767998,0.0003
100.0,530400,0.18191462755203247,262.31567,0.0,5304,41,12772,,,,,,,,,,,,,,,,,,
100.0,531200,0.18186457455158234,263.3094,0.0,5308,41,12794,0.26099999999999995,1.5,4.6189971803838645,0.02,0.48622959999808985,0.0,59.13954351833187,59.13954351833187,0.012819427349313628,0.19517711666412652,0.05117100809002295,0.019987587991636246,-126.0882271528244,28.50900986790657,66304,0.092872902052477,0.6843719074968249,0.0003
100.0,531200,0.18186457455158234,263.3094,0.0,5312,41,12794,,,,,,,,,,,,,,,,,,
100.0,532000,0.1818803995847702,262.88873,0.01,5316,41,12818,0.3,0.87,4.777393290119629,0.02,0.29268105253794935,0.0,59.13954351833187,59.13954351833187,0.014502491416351404,0.1949936042074114,0.05377352243522182,0.020023213524837047,-125.72398865222931,26.210728347301483,66432,0.0924711589468643,-1.1672965874895453,0.0003
100.0,532000,0.1818803995847702,262.88873,0.01,5320,41,12818,,,,,,,,,,,,,,,,,,
100.0,532800,0.1818663775920868,261.4269,0.02,5324,41,12831,0.18599999999999997,0.03,3.9570674750449144,0.03,0.018096900745779073,0.0,59.13954351833187,59.13954351833187,0.014266871236031875,0.1970343361608684,0.05062728363554925,0.019933525123633444,-125.65565931797028,26.055976182222366,66496,0.09399706602562219,-0.15977536421269178,0.0003
100.0,532800,0.1818663775920868,261.4269,0.02,5328,41,12831,,,,,,,,,,,,,,,,,,
100.0,533600,0.18191376328468323,263.4278,0.02,5332,41,12853,0.3,0.84,4.9066267571642905,0.03,0.23457689943803076,0.0,59.13954351833187,59.13954351833187,0.012707458881777711,0.19504988566040993,0.05229726911056787,0.019974457449279726,-126.1849091053009,26.600219666957855,66624,0.0932337447302416,-0.2160159822087735,0.0003
100.0,533600,0.18191376328468323,263.4278,0.02,5336,41,12854,,,,,,,,,,,,,,,,,,
100.0,534400,0.18190909922122955,267.7409,0.02,5340,41,12868,0.294,0.84,5.0810235174565035,0.03,0.19767475719203734,0.0,59.13954351833187,59.13954351833187,0.012918518870719709,0.19622543780133128,0.05083486548392102,0.019947693101130426,-126.352707862854,26.814166963100433,66688,0.09214233106467873,-0.4627991933375597,0.0003
100.0,534400,0.18190909922122955,267.7409,0.02,5344,41,12868,,,,,,,,,,,,,,,,,,
100.0,535200,0.18193045258522034,274.69864,0.02,5348,41,12891,0.22499999999999998,1.62,4.7362898782694,0.03,0.600358727894902,0.0,59.13954351833187,59.13954351833187,0.0123435046771192,0.19640786154195666,0.05156923522008583,0.020036953152157366,-126.19255363941193,26.77403563261032,66816,0.09092636255081743,0.4366369526833296,0.0003
100.0,535200,0.18193045258522034,274.69864,0.02,5352,41,12891,,,,,,,,,,,,,,,,,,
100.0,536000,0.1819452941417694,275.40915,0.02,5356,41,12905,0.26099999999999995,0.81,4.726279199841113,0.03,0.3117375415603454,0.0,59.13954351833187,59.13954351833187,0.013061446792562492,0.1953965649008751,0.0518245279090479,0.020038221089635044,-126.51253628730774,26.49039798974991,66880,0.09157648391555995,-0.13807943859137595,0.0003
100.0,536000,0.1819452941417694,275.40915,0.02,5360,41,12905,,,,,,,,,,,,,,,,,,
100.0,536800,0.18192492425441742,273.33282,0.02,5364,41,12927,0.26099999999999995,0.39,4.352429248793831,0.04,0.12710487373859006,0.0,59.13954351833187,59.13954351833187,0.015450069528014865,0.1949684035498649,0.05058221978833899,0.019881532265571877,-126.31964993476868,25.34660890698433,67008,0.09287516120821238,-1.8326117906253785,0.0003
100.0,536800,0.18192492425441742,273.33282,0.02,5368,41,12927,,,,,,,,,,,,,,,,,,
100.0,537600,0.181905597448349,275.49554,0.02,5372,41,12942,0.264,1.14,4.9939651049176135,0.04,0.37324837348637163,0.0,59.13954351833187,59.13954351833187,0.01607753681309987,0.19692242774181068,0.05424961051903665,0.01977528602583334,-126.02154326438904,28.394344866275787,67072,0.09506361011881381,-1.3521467382088304,0.0003
100.0,537600,0.181905597448349,275.49554,0.02,5376,41,12942,,,,,,,,,,,,,,,,,,
100.0,538400,0.18186324834823608,276.02966,0.02,5380,41,12967,0.264,0.69,4.584858759482203,0.04,0.1917634762343963,0.0,59.13954351833187,59.13954351833187,0.014915139559889212,0.1946964121889323,0.05177824618294835,0.019637759221950546,-126.3659815788269,25.789760500192642,67200,0.09368186315987259,-0.8543075390625745,0.0003
100.0,538400,0.18186324834823608,276.02966,0.02,5384,41,12967,,,,,,,,,,,,,,,,,,
100.0,539200,0.1817970722913742,271.4722,0.02,5388,41,12991,0.3,0.39,4.696496474621456,0.04,0.13723173942893932,0.0,59.13954351833187,59.13954351833187,0.015031531409476884,0.19344216072931886,0.051926953077781945,0.01945554677513428,-126.4766891002655,25.651748031377792,67328,0.09131270262878388,-2.7154672695323825,0.0003
100.0,539200,0.1817970722913742,271.4722,0.02,5392,41,12991,,,,,,,,,,,,,,,,,,
100.0,540000,0.18178172409534454,268.6209,0.02,5396,41,13005,0.27299999999999996,0.36,4.481611322659766,0.04,0.06737075995855255,0.0,59.13954351833187,59.13954351833187,0.015314668824430555,0.19633240601979196,0.05166396271670237,0.019286038324935362,-126.59359514713287,26.391492247581482,67392,0.09194198320619762,-1.8017485495656729,0.0003
100.0,540000,0.18178172409534454,268.6209,0.02,5400,41,13005,,,,,,,,,,,,,,,,,,
100.0,540800,0.18169933557510376,268.88193,0.02,5404,41,13028,0.26099999999999995,0.75,4.899234299030575,0.04,0.263921410279077,0.0,57.956752647965224,57.956752647965224,0.01495175929449033,0.1944307954981923,0.052080995752476156,0.019083394581684843,-126.8367280960083,25.713933497667313,67520,0.08909684384707361,-3.199048785259947,0.0003
100.0,540800,0.18169933557510376,268.88193,0.02,5408,41,13028,,,,,,,,,,,,,,,,,,
100.0,541600,0.1816655993461609,266.28146,0.02,5412,41,13042,0.24599999999999997,0.0,4.766809086138506,0.04,0.0,0.0,57.956752647965224,57.956752647965224,0.012873894731455948,0.19294899003580213,0.051013094023801386,0.018936821725219488,-127.08310580253601,25.517769753932953,67584,0.08918240875937045,-0.4300514895003289,0.0003
100.0,541600,0.1816655993461609,266.28146,0.02,5416,41,13042,,,,,,,,,,,,,,,,,,
100.0,542400,0.18155719339847565,273.99612,0.02,5420,41,13065,0.22799999999999998,0.72,4.301634175549811,0.05,0.3003350139298875,0.0,57.956752647965224,57.956752647965224,0.01418733096215874,0.19324575900100172,0.0538927162415348,0.01881558189052157,-126.99721467494965,26.10513150691986,67712,0.08898189931642264,-0.6160053233616054,0.0003
100.0,542400,0.18155719339847565,273.99612,0.02,5424,41,13065,,,,,,,,,,,,,,,,,,
100.0,543200,0.1815178543329239,269.50574,0.01,5428,41,13079,0.2909999999999999,0.21,4.793234213413438,0.03,0.06300237119770195,0.0,57.956752647965224,57.956752647965224,0.013284317967190873,0.1911520855501294,0.05148833221755922,0.018737785168923438,-126.99962103366852,24.221210032701492,67776,0.09021962352562696,-1.7427784213796258,0.0003
100.0,543200,0.1815178543329239,269.50574,0.01,5432,41,13079,,,,,,,,,,,,,,,,,,
100.0,544000,0.18139448761940002,269.01797,0.01,5436,41,13103,0.27299999999999996,1.14,4.652222706028629,0.04,0.3836239592247692,0.0,57.956752647965224,57.956752647965224,0.015047806802613195,0.19451704062521458,0.051724586461205035,0.018582805438200012,-126.64048838615417,25.512604743242264,67904,0.09185786847956479,-0.8632050631567836,0.0003
100.0,544000,0.18139448761940002,269.01797,0.01,5440,41,13103,,,,,,,,,,,,,,,,,,
100.0,544800,0.18136222660541534,270.10068,0.01,5444,41,13127,0.3,1.02,5.151823358174503,0.04,0.3395032359725855,0.0,57.956752647965224,57.956752647965224,0.014815787952102255,0.19376852153800428,0.052963235415518284,0.018566237238701433,-126.59350550174713,25.425556868314743,68032,0.09273946261964738,0.04285589838400483,0.0003
100.0,544800,0.18136222660541534,270.10068,0.01,5448,41,13127,,,,,,,,,,,,,,,,,,
100.0,545600,0.18130405247211456,268.52316,0.01,5452,41,13140,0.264,0.75,4.466841128822015,0.04,0.201913995728439,0.0,57.956752647965224,57.956752647965224,0.012763631289999466,0.19224730995483696,0.050771917682141066,0.018517280084779486,-126.80145752429962,25.303100615739822,68096,0.09236682113260031,-1.4854930674191564,0.0003
100.0,545600,0.18130405247211456,268.52316,0.01,5456,41,13140,,,,,,,,,,,,,,,,,,
100.0,546400,0.1812492460012436,270.0253,0.01,5460,41,13165,0.22799999999999998,0.9,4.580098596406222,0.05,0.3297034150094856,0.0,57.956752647965224,57.956752647965224,0.014777400690945797,0.19369045342318714,0.05269524356117472,0.01841642870567739,-127.14344573020935,25.385903149843216,68224,0.09079180983826518,-1.1238019592128694,0.0003
100.0,546400,0.1812492460012436,270.0253,0.01,5464,41,13165,,,,,,,,,,,,,,,,,,
100.0,547200,0.18119807541370392,271.99533,0.01,5468,41,13180,0.3,1.11,4.866352538227638,0.04,0.3308996181424898,0.0,57.956752647965224,57.956752647965224,0.014887383666064125,0.19160666479729116,0.0552595472545363,0.018326501362025738,-127.03147828578949,25.471744298934937,68288,0.09380796272307634,-1.500587284564972,0.0003
100.0,547200,0.18119807541370392,271.99533,0.01,5472,41,13180,,,,,,,,,,,,,,,,,,
100.0,548000,0.18111953139305115,267.84015,0.01,5476,41,13205,0.3,0.45,4.514653313350592,0.04,0.14338304875986346,0.0,57.956752647965224,57.956752647965224,0.014777157026401255,0.192204907303676,0.05481423268793151,0.01825780136277899,-127.38382625579834,25.547534346580505,68416,0.09144945442676544,-1.0390902515500784,0.0003
100.0,548000,0.18111953139305115,267.84015,0.01,5480,41,13205,,,,,,,,,,,,,,,,,,
100.0,548800,0.18108788132667542,273.76154,0.01,5484,41,13220,0.264,1.92,4.924699658447989,0.04,0.6374959219214283,0.0,57.956752647965224,57.956752647965224,0.015326260108849965,0.19259750028140843,0.05553260340820998,0.018218825774965808,-127.02451825141907,25.428637117147446,68480,0.0921920076943934,-0.29618051182478666,0.0003
100.0,548800,0.18108788132667542,273.76154,0.01,5488,41,13220,,,,,,,,,,,,,,,,,,
100.0,549600,0.18098202347755432,272.7635,0.01,5492,41,13245,0.26099999999999995,1.29,4.541662330764137,0.04,0.3848314047297238,0.0,57.956752647965224,57.956752647965224,0.01497722420754144,0.19322151876986027,0.055296407372225076,0.018160293257096782,-127.72613191604614,25.769074887037277,68608,0.09121954487636685,-1.0853602243587375,0.0003
100.0,549600,0.18098202347755432,272.7635,0.01,5496,41,13245,,,,,,,,,,,,,,,,,,
100.0,550400,0.18096905946731567,273.27017,0.01,5500,41,13262,0.3,0.69,4.590453215515417,0.04,0.2423142655919191,0.0,57.956752647965224,57.956752647965224,0.015187785727903247,0.19297584821470082,0.05637731938622892,0.018117543280823156,-127.71820962429047,25.940467834472656,68672,0.0899655008688569,0.39023384894244373,0.0003
100.0,550400,0.18096905946731567,273.27017,0.01,5504,41,13262,,,,,,,,,,,,,,,,,,
100.0,551200,0.18088963627815247,274.8097,0.01,5508,41,13285,0.3,1.2,4.791299533665339,0.04,0.3544623759243288,0.0,57.956752647965224,57.956752647965224,0.015967198225553147,0.19394662347622216,0.05663467856356874,0.018091399018885568,-127.5926947593689,26.6503683924675,68800,0.0919569389661774,0.21305866539478302,0.0003
100.0,551200,0.18088963627815247,274.8097,0.01,5512,41,13285,,,,,,,,,,,,,,,,,,
100.0,552000,0.18078143894672394,271.71927,0.01,5516,41,13310,0.3,0.78,4.600366618477925,0.04,0.3530559742285202,0.0,57.956752647965224,57.956752647965224,0.013447253077174537,0.1934921818319708,0.05387628771131858,0.018048922094749287,-127.97386991977692,25.802210181951523,68928,0.08973732742015272,-0.39966253051534295,0.0003
100.0,552000,0.18078143894672394,271.71927,0.01,5520,41,13310,,,,,,,,,,,,,,,,,,
100.0,552800,0.18073640763759613,271.39948,0.0,5524,41,13324,0.285,1.56,4.635729186677101,0.03,0.5687430953559225,0.0,57.956752647965224,57.956752647965224,0.014372032492246944,0.1946218591183424,0.05352284846594557,0.018037580273812637,-127.79531216621399,26.015724390745163,68992,0.09121969668194652,0.5166597071802244,0.0003
100.0,552800,0.18073640763759613,271.39948,0.0,5528,41,13324,,,,,,,,,,,,,,,,,,
