train/std,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean,time/episodes,time/fps,time/time_elapsed,time/total_timesteps,train/actor_target_loss,train/ent_coef,train/critic_loss,train/critic_aux_loss,train/target_weight,train/learning_rate,train/aux_weight,train/n_updates,train/critic_target_loss,train/actor_loss,train/ent_coef_loss,train/actor_aux_loss
0.03208241984248161,366.11813,0.0,100.0,3004,118,2530,300800,0.031442514300579205,0.0062011124900891446,21.360695779323578,0.21195069677196443,73.85691026454037,0.0003,73.85691026454037,37504,0.048517637769691646,-163.98152041435242,-1.2823632168583572,0.15939543885178864
0.03208241984248161,366.11813,0.0,100.0,3008,118,2530,300800,,,,,,,,,,,,
0.03211020305752754,365.1311,0.0,100.0,3012,118,2539,301600,0.030239869520301,0.006178604257002007,21.228908270597458,0.21054996666498482,73.85691026454037,0.0003,73.85691026454037,37632,0.04726824187673628,-164.58903551101685,-0.8692222225945443,0.15710577927529812
0.03211020305752754,365.1311,0.0,100.0,3016,118,2539,301600,,,,,,,,,,,,
0.03212246298789978,363.7606,0.0,100.0,3020,118,2544,302400,0.03190556331537664,0.0061723534381599165,21.444827288389206,0.21078207553364336,73.85691026454037,0.0003,73.85691026454037,37696,0.0494219534448348,-164.81269335746765,1.8970303789246827,0.1553965713828802
0.03212246298789978,363.7606,0.0,100.0,3024,118,2544,302400,,,,,,,,,,,,
0.03215588256716728,364.4513,0.0,100.0,3028,118,2553,303200,0.03210178398876451,0.006188269653648604,21.602074772119522,0.21210684347897768,73.85691026454037,0.0003,73.85691026454037,37824,0.048246089834719896,-165.05010080337524,0.13278586976230145,0.1578570024576038
0.03215588256716728,364.4513,0.0,100.0,3032,118,2553,303200,,,,,,,,,,,,
0.032174449414014816,363.09793,0.0,100.0,3036,118,2558,304000,0.031222829304169863,0.0062008370805415325,21.671407967805862,0.212178410962224,73.85691026454037,0.0003,73.85691026454037,37888,0.048681224579922855,-165.1692922115326,0.31115788989700377,0.15853415452875197
0.032174449414014816,363.09793,0.0,100.0,3040,118,2558,304000,,,,,,,,,,,,
0.032210417091846466,364.0255,0.0,100.0,3044,118,2567,304800,0.03151820137281902,0.006196166075824294,21.493648499250412,0.21313877473585308,73.85691026454037,0.0003,73.85691026454037,38016,0.04852796584600583,-165.42002320289612,-1.5435830033384264,0.1585085317492485
0.032210417091846466,364.0255,0.0,100.0,3048,118,2567,304800,,,,,,,,,,,,
0.032223816961050034,360.9951,0.0,100.0,3052,118,2573,305600,0.03086634265491739,0.006169820386276115,21.045522332191467,0.20995961502194405,73.85691026454037,0.0003,73.85691026454037,38080,0.049199627072084695,-165.837073802948,-1.8172330751549453,0.15514560975134373
0.032223816961050034,360.9951,0.0,100.0,3056,118,2573,305600,,,,,,,,,,,,
0.0322481244802475,360.68835,0.0,100.0,3060,118,2581,306400,0.03032056990195997,0.006136999814771116,21.164906591176987,0.20924703311175108,73.85691026454037,0.0003,73.85691026454037,38208,0.04815702053019777,-166.13546180725098,-3.049705270677805,0.155732644489035
0.0322481244802475,360.68835,0.0,100.0,3064,118,2581,306400,,,,,,,,,,,,
0.032259251922369,360.63492,0.0,100.0,3068,118,2586,307200,0.031142503867158666,0.0061028871350572444,21.250514417886734,0.20965798292309046,73.85691026454037,0.0003,73.85691026454037,38272,0.047933307592757046,-166.07388973236084,-2.3428060226142406,0.15753020625561476
0.032259251922369,360.63492,0.0,100.0,3072,118,2586,307200,,,,,,,,,,,,
0.032290663570165634,358.4361,0.0,100.0,3076,118,2594,308000,0.032123321550898254,0.0060377124973456375,21.419818371534348,0.21332034515216947,73.85691026454037,0.0003,73.85691026454037,38400,0.04833467700518668,-166.5192995071411,-1.9689014174509794,0.15758081641979516
0.032290663570165634,358.4361,0.0,100.0,3080,118,2594,308000,,,,,,,,,,,,
0.032316457480192184,357.97836,0.0,100.0,3084,118,2604,308800,0.03292598927509971,0.005976316555461381,21.35042428970337,0.21110314643010497,73.85691026454037,0.0003,73.85691026454037,38528,0.05014065810246393,-166.72140312194824,-3.484699435532093,0.15791660081595182
0.032316457480192184,357.97836,0.0,100.0,3088,118,2604,308800,,,,,,,,,,,,
0.0323261097073555,356.86966,0.0,100.0,3092,118,2610,309600,0.033185532491188496,0.005922266776906326,21.579583525657654,0.21329766907729208,73.85691026454037,0.0003,73.85691026454037,38592,0.04996122658485547,-166.7005853652954,-4.6573657190892845,0.15971130947582424
0.0323261097073555,356.86966,0.0,100.0,3096,118,2610,309600,,,,,,,,,,,,
0.03234168887138367,359.7536,0.0,100.0,3100,118,2619,310400,0.033066237258026376,0.005813662821310572,21.645307540893555,0.21344571537338197,73.85691026454037,0.0003,73.85691026454037,38720,0.04930151969892904,-166.9713430404663,-4.36572347371839,0.15944268135353923
0.03234168887138367,359.7536,0.0,100.0,3104,118,2619,310400,,,,,,,,,,,,
0.03234924003481865,358.7553,0.0,100.0,3108,118,2625,311200,0.03315386941540055,0.0057665595595608465,21.3008029460907,0.2103719306178391,73.85691026454037,0.0003,73.85691026454037,38784,0.04923129023518413,-167.47266387939453,-2.288761280477047,0.15580013254657388
0.03234924003481865,358.7553,0.0,100.0,3112,118,2625,311200,,,,,,,,,,,,
0.03235824406147003,359.11826,0.0,100.0,3116,118,2633,312000,0.03297419042792171,0.005687053635483608,21.603917509317398,0.21170491934753954,73.85691026454037,0.0003,73.85691026454037,38912,0.04888659535208717,-167.39273738861084,-4.101641652174294,0.1599119333550334
0.03235824406147003,359.11826,0.0,100.0,3120,118,2633,312000,,,,,,,,,,,,
0.03236518055200577,359.03772,0.0,100.0,3124,118,2639,312800,0.032147512829396874,0.005646890283969697,21.577300369739532,0.21149272681213915,73.85691026454037,0.0003,73.85691026454037,38976,0.04892265284433961,-167.76576137542725,-2.5104313557967544,0.15646747406572104
0.03236518055200577,359.03772,0.0,100.0,3128,118,2639,312800,,,,,,,,,,,,
0.03238209709525108,360.66025,0.0,100.0,3132,118,2648,313600,0.03322566227870993,0.0055750308820279315,21.75921905040741,0.2142545215319842,73.85691026454037,0.0003,73.85691026454037,39104,0.04903579253004864,-167.58408951759338,-4.705987452529371,0.1595095214433968
0.03238209709525108,360.66025,0.0,100.0,3136,118,2648,313600,,,,,,,,,,,,
0.03239848092198372,361.8165,0.0,100.0,3140,118,2657,314400,0.031626787764253095,0.005473812729178462,21.22421795129776,0.20813797367736697,73.85691026454037,0.0003,73.85691026454037,39232,0.04801108909305185,-168.2195565700531,-5.242549704853445,0.15573281375691295
0.03239848092198372,361.8165,0.0,100.0,3144,118,2657,314400,,,,,,,,,,,,
0.032403379678726196,361.8136,0.0,100.0,3148,118,2663,315200,0.030990662868134677,0.005415373518189881,21.39813455939293,0.2119099497795105,73.85691026454037,0.0003,73.85691026454037,39296,0.046639315492939204,-168.1604552268982,-3.9940770720131695,0.15744305890984833
0.032403379678726196,361.8136,0.0,100.0,3152,118,2663,315200,,,,,,,,,,,,
0.03242180123925209,365.0876,0.0,100.0,3156,118,2671,316000,0.03180806018644944,0.005337853115634061,21.4104582965374,0.2093013790436089,73.85691026454037,0.0003,73.85691026454037,39424,0.05026022781385109,-168.49505019187927,-3.1237922152504325,0.155445524957031
0.03242180123925209,365.0876,0.0,100.0,3160,118,2671,316000,,,,,,,,,,,,
0.032430294901132584,364.6217,0.0,100.0,3164,118,2678,316800,0.030695811292389408,0.00529893265775172,21.655529767274857,0.2145712475758046,73.85691026454037,0.0003,73.85691026454037,39488,0.04791695543099195,-168.43584871292114,-5.281891360646114,0.15734548983164132
0.032430294901132584,364.6217,0.0,100.0,3168,118,2678,316800,,,,,,,,,,,,
0.03244281932711601,365.16235,0.0,100.0,3172,118,2687,317600,0.029144739732146263,0.005180288004339673,21.289716869592667,0.2117201555520296,73.85691026454037,0.0003,73.85691026454037,39616,0.04643854300957173,-168.55236983299255,-6.696646736934781,0.15825503994710743
0.03244281932711601,365.16235,0.0,100.0,3176,118,2687,317600,,,,,,,,,,,,
0.032450392842292786,367.8804,0.0,100.0,3180,118,2694,318400,0.03236879644100554,0.0051167557467124425,21.31569018959999,0.2116297371685505,73.85691026454037,0.0003,73.85691026454037,39680,0.048095093050505966,-168.67676639556885,-5.065480967052281,0.15664970967918634
0.032450392842292786,367.8804,0.0,100.0,3184,118,2694,318400,,,,,,,,,,,,
0.03246430680155754,368.7052,0.0,100.0,3188,118,2703,319200,0.03188535204390064,0.005004483282391448,21.42196947336197,0.21230346825905144,73.85691026454037,0.0003,73.85691026454037,39808,0.047970435582101345,-168.74038743972778,-3.322623803978786,0.15763336885720491
0.03246430680155754,368.7052,0.0,100.0,3192,118,2703,319200,,,,,,,,,,,,
0.0324736051261425,370.47583,0.0,100.0,3196,118,2710,320000,0.03224263482843526,0.004966089101799298,21.389108449220657,0.21028200001455843,73.85691026454037,0.0003,73.85691026454037,39872,0.048964995075948536,-168.93919324874878,-4.2630952638573945,0.1555658804718405
0.0324736051261425,370.47583,0.0,100.0,3200,118,2710,320000,,,,,,,,,,,,
0.03249140828847885,368.58557,0.0,100.0,3204,117,2719,320800,0.03164365768316202,0.004880549560766667,20.952487528324127,0.210477294633165,72.37977205924956,0.0003,72.37977205924956,40000,0.04823340039001778,-169.55961894989014,-3.9075706698931754,0.15376748400740325
0.03249140828847885,368.58557,0.0,100.0,3208,117,2719,320800,,,,,,,,,,,,
0.03249644860625267,372.061,0.0,100.0,3212,117,2728,321600,0.03219548112247139,0.0047900277422741055,21.28318417072296,0.2119770252611488,72.37977205924956,0.0003,72.37977205924956,40128,0.0496071427478455,-169.39264464378357,-5.8806063558440655,0.1582604560535401
0.03249644860625267,372.061,0.0,100.0,3216,117,2728,321600,,,,,,,,,,,,
0.03250524401664734,369.57098,0.0,100.0,3220,117,2733,322400,0.032142311916686594,0.004742736469779629,21.017855405807495,0.21044674166478217,72.37977205924956,0.0003,72.37977205924956,40192,0.04847671423340216,-169.5785481929779,-3.902513819746673,0.15695232641883194
0.03250524401664734,369.57098,0.0,100.0,3224,117,2733,322400,,,,,,,,,,,,
0.03251251205801964,369.68735,0.0,100.0,3228,117,2743,323200,0.03232154430588707,0.004635382494598161,20.973407804965973,0.21058410196565092,72.37977205924956,0.0003,72.37977205924956,40320,0.04827280400786549,-169.7444818019867,-7.882558133918792,0.1571935920510441
0.03251251205801964,369.68735,0.0,100.0,3232,117,2743,323200,,,,,,,,,,,,
0.032516684383153915,367.70468,0.0,100.0,3236,117,2749,324000,0.03508732744376175,0.004569667777104769,21.158347249031067,0.2116603481117636,72.37977205924956,0.0003,72.37977205924956,40384,0.05039785068947822,-169.5088450908661,-6.117999227717519,0.1584981430787593
0.032516684383153915,367.70468,0.0,100.0,3240,117,2749,324000,,,,,,,,,,,,
0.03252749145030975,366.99585,0.0,100.0,3244,117,2757,324800,0.032205728406552225,0.004491193198191468,21.268074482679367,0.21274876547977328,72.37977205924956,0.0003,72.37977205924956,40512,0.04843969037756324,-169.92855978012085,-3.50481243734248,0.15762094664387405
0.03252749145030975,366.99585,0.0,100.0,3248,117,2757,324800,,,,,,,,,,,,
0.03253905102610588,367.65488,0.0,100.0,3252,117,2762,325600,0.032801720342831686,0.004469146973860916,20.828168243169785,0.20968054980039597,72.37977205924956,0.0003,72.37977205924956,40576,0.04903940565418452,-169.75856184959412,-3.76537216687575,0.15990154654718935
0.03253905102610588,367.65488,0.0,100.0,3256,117,2762,325600,,,,,,,,,,,,
0.032546695321798325,366.61942,0.0,100.0,3260,117,2771,326400,0.031588802579790354,0.004371129645733163,21.274628281593323,0.20964350132271647,72.37977205924956,0.0003,72.37977205924956,40704,0.04919995059026405,-170.1681523323059,-5.156492566224188,0.15762349124997854
0.032546695321798325,366.61942,0.0,100.0,3264,117,2771,326400,,,,,,,,,,,,
0.032555799931287766,367.66718,0.0,100.0,3268,117,2780,327200,0.032592533476417884,0.004262773101800121,21.35328960418701,0.21242953999899328,72.37977205924956,0.0003,72.37977205924956,40832,0.04948053805856034,-170.30790424346924,-6.7323228740133345,0.158186178188771
0.032555799931287766,367.66718,0.0,100.0,3272,117,2780,327200,,,,,,,,,,,,
0.03255752474069595,366.6867,0.0,100.0,3276,117,2786,328000,0.03218133421614766,0.004212793530314229,21.183205783367157,0.21182196238078177,72.37977205924956,0.0003,72.37977205924956,40896,0.049097571056336164,-170.45839977264404,-8.24328885646537,0.1579297329299152
0.03255752474069595,366.6867,0.0,100.0,3280,117,2786,328000,,,,,,,,,,,,
0.03256158158183098,367.40616,0.0,100.0,3284,117,2795,328800,0.03255765212816186,0.004083470630575903,21.271508067846298,0.2134565080050379,72.37977205924956,0.0003,72.37977205924956,41024,0.04969212895957753,-170.57370471954346,-6.216680612647906,0.1581776903476566
0.03256158158183098,367.40616,0.0,100.0,3288,117,2795,328800,,,,,,,,,,,,
0.03256605565547943,365.3687,0.0,100.0,3292,117,2800,329600,0.03172698160051368,0.0040400465950369835,21.307944864034653,0.21438321215100586,72.37977205924956,0.0003,72.37977205924956,41088,0.04795526381349191,-170.7841444015503,-5.693425673991442,0.15807285136543214
0.03256605565547943,365.3687,0.0,100.0,3296,117,2801,329600,,,,,,,,,,,,
0.032568808645009995,364.91165,0.0,100.0,3300,117,2809,330400,0.03170881839469075,0.003953698877012357,20.805152624845505,0.20851685386151075,72.37977205924956,0.0003,72.37977205924956,41216,0.04753252863883972,-171.08943152427673,-5.70996576314792,0.15603883378207684
0.032568808645009995,364.91165,0.0,100.0,3304,117,2809,330400,,,,,,,,,,,,
0.032571785151958466,366.7298,0.0,100.0,3308,117,2814,331200,0.03183711154269986,0.003916976958862506,21.1364843249321,0.21321688243187964,72.37977205924956,0.0003,72.37977205924956,41280,0.04827493248740211,-170.9337866306305,-4.907433715648949,0.1579607967287302
0.032571785151958466,366.7298,0.0,100.0,3312,117,2814,331200,,,,,,,,,,,,
0.03257879614830017,366.08652,0.0,100.0,3316,117,2822,332000,0.03302205741056241,0.003867067443934502,21.225514203310013,0.2131492260377854,72.37977205924956,0.0003,72.37977205924956,41408,0.04903003416256979,-171.1209011077881,-2.9656603552866727,0.15734863723628223
0.03257879614830017,366.08652,0.0,100.0,3320,117,2822,332000,,,,,,,,,,,,
0.03258233889937401,366.33786,0.0,100.0,3324,117,2829,332800,0.03193905344232917,0.003850933331705164,20.986802488565445,0.21182004897855222,72.37977205924956,0.0003,72.37977205924956,41472,0.0485554204788059,-171.27646613121033,-2.7592637836933136,0.15747508965432644
0.03258233889937401,366.33786,0.0,100.0,3328,117,2829,332800,,,,,,,,,,,,
0.03258241340517998,366.7096,0.0,100.0,3332,117,2838,333600,0.03172445288510062,0.0038020134416001383,20.94788447022438,0.20980665204115212,72.37977205924956,0.0003,72.37977205924956,41600,0.04728620522655547,-171.49500155448914,-4.184055938385427,0.1571752429008484
0.03258241340517998,366.7096,0.0,100.0,3336,117,2838,333600,,,,,,,,,,,,
0.03259345889091492,367.84808,0.0,100.0,3340,117,2848,334400,0.03195040058926679,0.003756363305001287,20.697947204113007,0.21013235254213214,72.37977205924956,0.0003,72.37977205924956,41728,0.04763987608021125,-171.59430861473083,-1.8295367107493803,0.15774869150482118
0.03259345889091492,367.84808,0.0,100.0,3344,117,2848,334400,,,,,,,,,,,,
0.03259257972240448,368.08566,0.0,100.0,3348,117,2854,335200,0.03195125295314938,0.003732454584678635,21.051212906837463,0.2131504116114229,72.37977205924956,0.0003,72.37977205924956,41792,0.04868163907667622,-171.59852266311646,-8.21243263501674,0.1583526690956205
0.03259257972240448,368.08566,0.0,100.0,3352,117,2854,335200,,,,,,,,,,,,
0.03259499371051788,369.14825,0.0,100.0,3356,117,2863,336000,0.03242556797340512,0.003663315816083923,20.86198765039444,0.21177665144205093,72.37977205924956,0.0003,72.37977205924956,41920,0.04821817798074335,-171.80793952941895,-1.7733713705092669,0.15718524483963847
0.03259499371051788,369.14825,0.0,100.0,3360,117,2863,336000,,,,,,,,,,,,
0.03259645402431488,369.36716,0.0,100.0,3364,117,2870,336800,0.03162113160942681,0.003640759641712066,20.683865517377853,0.2091422735247761,72.37977205924956,0.0003,72.37977205924956,41984,0.04801579617196694,-172.01340913772583,-4.585263969376683,0.15556725300848484
0.03259645402431488,369.36716,0.0,100.0,3368,117,2870,336800,,,,,,,,,,,,
0.03260394185781479,367.24326,0.0,100.0,3372,117,2878,337600,0.031003471347503364,0.003590636704757344,20.95379388332367,0.21196219907142222,72.37977205924956,0.0003,72.37977205924956,42112,0.048067901749163866,-172.15713000297546,-6.81526914332062,0.1571828641463071
0.03260394185781479,367.24326,0.0,100.0,3376,117,2878,337600,,,,,,,,,,,,
0.032604947686195374,368.13724,0.0,100.0,3380,117,2885,338400,0.0316175720654428,0.0035580041294451803,20.733880937099457,0.2101419020909816,72.37977205924956,0.0003,72.37977205924956,42176,0.0473460178473033,-172.25062155723572,-2.8310294416733086,0.15605435543693602
0.032604947686195374,368.13724,0.0,100.0,3384,117,2885,338400,,,,,,,,,,,,
0.03260163590312004,365.19193,0.0,100.0,3388,117,2893,339200,0.03099828676204197,0.0035133011333527975,20.780103474855423,0.2108431882224977,72.37977205924956,0.0003,72.37977205924956,42304,0.04660322895506397,-172.33652257919312,-2.4135300733614713,0.15697064786218107
0.03260163590312004,365.19193,0.0,100.0,3392,117,2893,339200,,,,,,,,,,,,
0.032600630074739456,365.54617,0.0,100.0,3396,117,2902,340000,0.030212745623430237,0.0034820811852114275,20.442772686481476,0.20852254587225616,72.37977205924956,0.0003,72.37977205924956,42432,0.04621510289143771,-172.51960706710815,-3.1639567906968296,0.15725074824877083
0.032600630074739456,365.54617,0.0,100.0,3400,117,2902,340000,,,,,,,,,,,,
0.03260165452957153,365.7711,0.0,100.0,3404,117,2909,340800,0.030920968449208885,0.0034661246063478757,20.23739716410637,0.20996051281690598,70.93217661806457,0.0003,70.93217661806457,42496,0.04736600234173238,-172.72201228141785,-1.5897965093608946,0.15606758673675358
0.03260165452957153,365.7711,0.0,100.0,3408,117,2909,340800,,,,,,,,,,,,
0.032603222876787186,364.1664,0.0,100.0,3412,117,2918,341600,0.03031652417848818,0.0034429009720042814,20.313271552324295,0.21048451075330377,70.93217661806457,0.0003,70.93217661806457,42624,0.046176299219951034,-172.87218308448792,-4.093244784977287,0.1570562799461186
0.032603222876787186,364.1664,0.0,100.0,3416,117,2918,341600,,,,,,,,,,,,
0.03260314092040062,364.62543,0.0,100.0,3420,117,2925,342400,0.030036603478947654,0.00341477318215766,20.183855414390564,0.20909191388636827,70.93217661806457,0.0003,70.93217661806457,42688,0.046637316059786826,-172.91072249412537,-6.125562496017665,0.15671256370842457
0.03260314092040062,364.62543,0.0,100.0,3424,117,2925,342400,,,,,,,,,,,,
0.03260113298892975,365.14847,0.0,100.0,3428,116,2933,343200,0.029709734517382458,0.0033441576997574884,20.323688864707947,0.21033027255907655,70.93217661806457,0.0003,70.93217661806457,42816,0.04688855225685984,-173.11482524871826,-5.427984418580309,0.15586031647399068
0.03260113298892975,365.14847,0.0,100.0,3432,116,2933,343200,,,,,,,,,,,,
0.03259211406111717,362.87695,0.0,100.0,3436,117,2939,344000,0.02957547505502589,0.003308192994154524,20.009327620267868,0.2062830524519086,70.93217661806457,0.0003,70.93217661806457,42880,0.04607549560023472,-173.47797322273254,-8.912593620829284,0.1526867588981986
0.03259211406111717,362.87695,0.0,100.0,3440,117,2939,344000,,,,,,,,,,,,
0.03258715197443962,362.4555,0.0,100.0,3444,116,2948,344800,0.03000635956414044,0.003235306725400733,20.020742624998093,0.20784363360144198,70.93217661806457,0.0003,70.93217661806457,43008,0.04574753617634997,-173.40131521224976,-3.84740476263687,0.155671046115458
0.03258715197443962,362.4555,0.0,100.0,3448,116,2948,344800,,,,,,,,,,,,
0.03258870542049408,363.01505,0.0,100.0,3452,116,2954,345600,0.031567539263051,0.003212055526091717,20.18711170554161,0.2102586778346449,70.93217661806457,0.0003,70.93217661806457,43072,0.04550736048258841,-173.0631651878357,-4.556247192434967,0.1585348667576909
0.03258870542049408,363.01505,0.0,100.0,3456,116,2954,345600,,,,,,,,,,,,
0.032586682587862015,363.03754,0.0,100.0,3460,116,2963,346400,0.031525133847026154,0.003168248545989627,20.247943252325058,0.20970333367586136,70.93217661806457,0.0003,70.93217661806457,43200,0.04711253417190164,-173.4161901473999,-5.498680021963082,0.15507893986068666
0.032586682587862015,363.03754,0.0,100.0,3464,116,2963,346400,,,,,,,,,,,,
0.03257818892598152,364.40067,0.0,100.0,3468,116,2972,347200,0.030276374018285424,0.0031157166813500226,20.00826194882393,0.20734670222736895,70.93217661806457,0.0003,70.93217661806457,43328,0.04727487271884456,-173.47474718093872,-7.230784470681101,0.15843376214616
0.03257818892598152,364.40067,0.0,100.0,3472,116,2972,347200,,,,,,,,,,,,
0.03257124498486519,364.24335,0.0,100.0,3476,116,2979,348000,0.030763640126679093,0.0030791405952186324,20.271522998809814,0.21113790315575898,70.93217661806457,0.0003,70.93217661806457,43392,0.04572836757870391,-173.5802104473114,-6.35524231987074,0.15636279969476163
0.03257124498486519,364.24335,0.0,100.0,3480,116,2979,348000,,,,,,,,,,,,
0.032557692378759384,363.4093,0.0,100.0,3484,116,2986,348800,0.029800486285239458,0.003010306812939234,20.20517662167549,0.2092009719926864,70.93217661806457,0.0003,70.93217661806457,43520,0.04565142127103172,-173.53648042678833,-5.789473406970501,0.15800179075449705
0.032557692378759384,363.4093,0.0,100.0,3488,116,2986,348800,,,,,,,,,,,,
0.03255891427397728,365.50473,0.0,100.0,3492,116,2993,349600,0.03124203864717856,0.0029808597319060937,20.03164294362068,0.20673021208494902,70.93217661806457,0.0003,70.93217661806457,43584,0.046344946313183755,-173.73795175552368,-4.804465574445203,0.1558517983648926
0.03255891427397728,365.50473,0.0,100.0,3496,116,2993,349600,,,,,,,,,,,,
0.03255518898367882,365.87848,0.0,100.0,3500,116,3001,350400,0.029922064626589417,0.00294500301242806,20.190898060798645,0.21071240864694118,70.93217661806457,0.0003,70.93217661806457,43712,0.04583217573235743,-173.5765037536621,-5.732537064468488,0.15916712093167007
0.03255518898367882,365.87848,0.0,100.0,3504,116,3001,350400,,,,,,,,,,,,
0.032554712146520615,365.61826,0.0,100.0,3508,116,3008,351200,0.03225644596386701,0.0029240185176604427,20.239158630371094,0.21014642622321844,70.93217661806457,0.0003,70.93217661806457,43776,0.047122230171225965,-172.947936296463,-2.0393295702524483,0.16690652281977236
0.032554712146520615,365.61826,0.0,100.0,3512,116,3008,351200,,,,,,,,,,,,
0.03255175054073334,366.03357,0.0,100.0,3516,116,3017,352000,0.031078523461474106,0.0028926323720952496,20.24747595191002,0.20924226799979806,70.93217661806457,0.0003,70.93217661806457,43904,0.047111914318520576,-173.79838585853577,-3.625752580817789,0.15769059187732637
0.03255175054073334,366.03357,0.0,100.0,3520,116,3017,352000,,,,,,,,,,,,
0.03254839777946472,367.21762,0.0,100.0,3524,116,3026,352800,0.029673436074517667,0.0028739206754835322,19.833723813295364,0.20692960056476295,70.93217661806457,0.0003,70.93217661806457,44032,0.044455574156017974,-174.12045192718506,1.1990325707010925,0.15625323401764035
0.03254839777946472,367.21762,0.0,100.0,3528,116,3026,352800,,,,,,,,,,,,
0.03254843130707741,368.3796,0.0,100.0,3532,116,3032,353600,0.029658719926374033,0.0028798776147596072,20.032040417194366,0.2093196625355631,70.93217661806457,0.0003,70.93217661806457,44096,0.046211520791985095,-174.08671021461487,1.6522878566756845,0.15743648656643927
0.03254843130707741,368.3796,0.0,100.0,3536,116,3032,353600,,,,,,,,,,,,
0.032542742788791656,369.89856,0.0,100.0,3540,116,3039,354400,0.030836779158562422,0.0028720531408907846,19.992387771606445,0.20702811260707676,70.93217661806457,0.0003,70.93217661806457,44224,0.045965978875756264,-173.95155024528503,-3.4035508735105395,0.159071390517056
0.032542742788791656,369.89856,0.0,100.0,3544,116,3039,354400,,,,,,,,,,,,
0.032540109008550644,367.70145,0.0,100.0,3548,116,3045,355200,0.02864292688900605,0.002865006052161334,19.793550699949265,0.2053957546595484,70.93217661806457,0.0003,70.93217661806457,44288,0.04469322395743802,-174.4307062625885,-0.5784902665764093,0.15440644603222609
0.032540109008550644,367.70145,0.0,100.0,3552,116,3045,355200,,,,,,,,,,,,
0.03253469988703728,367.23132,0.0,100.0,3556,116,3055,356000,0.02968112242524512,0.00285760579208727,20.17801731824875,0.20948449056595564,70.93217661806457,0.0003,70.93217661806457,44416,0.04638177156448364,-174.29515099525452,-1.0868669650517404,0.15660487953573465
0.03253469988703728,367.23132,0.0,100.0,3560,116,3055,356000,,,,,,,,,,,,
0.03253844380378723,367.4493,0.0,100.0,3564,116,3061,356800,0.03145288862287998,0.002851044337148778,20.1753126680851,0.2074331035837531,70.93217661806457,0.0003,70.93217661806457,44480,0.0477880269754678,-174.39540457725525,-0.26499336934648454,0.15415041614323854
0.03253844380378723,367.4493,0.0,100.0,3568,116,3061,356800,,,,,,,,,,,,
0.03254285082221031,369.2511,0.0,100.0,3572,116,3070,357600,0.029622965259477496,0.00284706575985183,19.81432169675827,0.20291292993351817,70.93217661806457,0.0003,70.93217661806457,44608,0.046273503510747105,-174.81906533241272,-3.648600217886269,0.15074194851331413
0.03254285082221031,369.2511,0.0,100.0,3576,116,3070,357600,,,,,,,,,,,,
0.03254261612892151,370.6293,0.0,100.0,3580,116,3076,358400,0.03061171929584816,0.002832445621606894,20.095388799905777,0.20600355742499232,70.93217661806457,0.0003,70.93217661806457,44672,0.04784339648904279,-174.68978452682495,-2.4405377646908164,0.15256691281683743
0.03254261612892151,370.6293,0.0,100.0,3584,116,3076,358400,,,,,,,,,,,,
0.03254063054919243,371.88745,0.0,100.0,3588,116,3084,359200,0.03017940907739103,0.002814594095980283,19.833428263664246,0.20553917647339404,70.93217661806457,0.0003,70.93217661806457,44800,0.04563969245646149,-174.56366181373596,-1.3949798508547246,0.15652241162024438
0.03254063054919243,371.88745,0.0,100.0,3592,116,3084,359200,,,,,,,,,,,,
0.032538291066884995,371.2762,0.0,100.0,3596,116,3093,360000,0.029638123873155564,0.0027942052693106234,19.756766974925995,0.20231870445422828,70.93217661806457,0.0003,70.93217661806457,44928,0.04664050892461091,-175.01241159439087,-5.857032100204378,0.15167780709452927
0.032538291066884995,371.2762,0.0,100.0,3600,116,3093,360000,,,,,,,,,,,,
0.03253729268908501,370.91797,0.0,100.0,3604,116,3100,360800,0.030310019239550456,0.002772181062027812,19.263062566518784,0.2032063438091427,69.51353308570327,0.0003,69.51353308570327,44992,0.04647379228845239,-175.18047046661377,-1.5577211997006088,0.1520682682748884
0.03253729268908501,370.91797,0.0,100.0,3608,116,3100,360800,,,,,,,,,,,,
0.03253836929798126,372.73926,0.0,100.0,3612,116,3109,361600,0.03124301234493032,0.0027477617913973518,19.553155928850174,0.20265121944248676,69.51353308570327,0.0003,69.51353308570327,45120,0.04681743588298559,-175.29023671150208,-1.1124088009819388,0.15132795763202012
0.03253836929798126,372.73926,0.0,100.0,3616,116,3109,361600,,,,,,,,,,,,
0.03254072368144989,370.62543,0.0,100.0,3620,116,3115,362400,0.03121742236544378,0.002744494275248144,19.78680956363678,0.20434661931358278,69.51353308570327,0.0003,69.51353308570327,45184,0.047115742752794176,-175.40697503089905,-0.40835001855157316,0.15033254330046475
0.03254072368144989,370.62543,0.0,100.0,3624,116,3115,362400,,,,,,,,,,,,
0.0325499065220356,368.31454,0.0,100.0,3628,116,3123,363200,0.030965349898906425,0.0027555344822758343,19.437788009643555,0.2017303267493844,69.51353308570327,0.0003,69.51353308570327,45312,0.04729411081643775,-175.47180104255676,2.7368376972153783,0.14999701478518546
0.0325499065220356,368.31454,0.0,100.0,3632,116,3123,363200,,,,,,,,,,,,
