time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/std,rollout/ep_len_mean,time/total_timesteps,rollout/success_rate,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/critic_loss
1472,114,361.57077,1290,0.0259216520935297,100.0,147200,0.0,36592,-177.33193969726562,0.0003,-0.08691364713013172,0.023341946536675096,2.9673083275556564
1476,114,361.6196,1293,0.02592143788933754,100.0,147600,0.0,36704,-177.6881618499756,0.0003,-1.048713119700551,0.023371089482679963,3.8450825810432434
1480,114,359.8111,1297,0.0259238313883543,100.0,148000,0.0,36800,-177.71095848083496,0.0003,-0.20031225122511387,0.023391233989968896,3.896757960319519
1484,114,359.27066,1300,0.02592768892645836,100.0,148400,0.0,36896,-177.78717613220215,0.0003,1.323850106447935,0.02349465899169445,3.633365459740162
1488,114,359.0995,1304,0.025923239067196846,100.0,148800,0.0,36992,-178.1315279006958,0.0003,0.8580854684114456,0.023481311392970383,3.239176481962204
1492,114,357.74228,1308,0.025924332439899445,100.0,149200,0.0,37104,-177.95034885406494,0.0003,-2.1153670586645603,0.023721909732557833,3.452809065580368
1496,114,357.31937,1311,0.025929128751158714,100.0,149600,0.0,37200,-178.30279064178467,0.0003,1.0551518574357033,0.02388017566408962,3.58965927362442
1500,114,357.29636,1314,0.025932203978300095,100.0,150000,0.0,37296,-178.12551498413086,0.0003,-1.1751132756471634,0.023959975689649582,3.421382188796997
1504,114,356.9947,1318,0.02593262866139412,100.0,150400,0.0,37392,-178.32598876953125,0.0003,-0.027381177991628647,0.023947867681272328,3.710211396217346
1508,114,357.9323,1322,0.02593318186700344,100.0,150800,0.0,37504,-178.16842079162598,0.0003,0.11218024045228958,0.023947992827743292,3.263677179813385
1512,114,357.7088,1325,0.025935228914022446,100.0,151200,0.0,37600,-178.46799755096436,0.0003,0.7286790451034904,0.023877235362306237,3.502794072031975
1516,114,358.67676,1329,0.02593952976167202,100.0,151600,0.0,37696,-178.22845554351807,0.0003,2.1436218470335007,0.02388058474753052,3.268138349056244
1520,114,358.48767,1332,0.025937044993042946,100.0,152000,0.0,37792,-178.32495594024658,0.0003,-1.5767215341329575,0.023925183108076453,3.8355841785669327
1524,114,358.14175,1336,0.025942841544747353,100.0,152400,0.0,37904,-178.55345916748047,0.0003,3.221316508948803,0.02403508743736893,3.80575792491436
1528,114,358.70615,1339,0.02594335749745369,100.0,152800,0.0,38000,-178.3168239593506,0.0003,-0.4707895591855049,0.02417038392741233,3.12770064920187
1532,114,359.5501,1342,0.025948775932192802,100.0,153200,0.0,38096,-178.56283473968506,0.0003,-0.5450360924005508,0.02427549648564309,3.772801324725151
1536,114,359.59073,1346,0.025950897485017776,100.0,153600,0.0,38192,-178.7112216949463,0.0003,-1.2189054787158966,0.024307912099175155,3.258446618914604
1540,114,359.59445,1350,0.025953831151127815,100.0,154000,0.0,38304,-178.74940872192383,0.0003,-1.357542086392641,0.0242117487359792,3.2674767822027206
1544,114,360.10822,1354,0.025950180366635323,100.0,154400,0.0,38400,-179.12765789031982,0.0003,-1.0862679183483124,0.024121623020619154,3.601890414953232
1548,114,360.16806,1357,0.02595520205795765,100.0,154800,0.0,38496,-178.9239320755005,0.0003,0.4745990037918091,0.024118886911310256,3.163099691271782
1552,113,360.49118,1361,0.025956828147172928,100.0,155200,0.0,38592,-179.01114082336426,0.0003,-1.0360507043078542,0.024130405276082456,2.951186090707779
1556,113,359.7355,1364,0.02596215344965458,100.0,155600,0.0,38704,-179.1343536376953,0.0003,0.2914104796946049,0.024158085696399212,3.3074893802404404
1560,114,359.43878,1368,0.025961516425013542,100.0,156000,0.0,38800,-179.20114994049072,0.0003,-3.314810274168849,0.0239969901740551,2.9033072143793106
1564,114,358.8073,1371,0.025957239791750908,100.0,156400,0.0,38896,-179.50895977020264,0.0003,-1.8644373323768377,0.023860799032263458,2.737371489405632
1568,114,359.98816,1375,0.025964180007576942,100.0,156800,0.0,38992,-179.57940483093262,0.0003,1.2795847952365875,0.023919700528495014,2.8324307799339294
1572,113,359.8751,1379,0.02596619538962841,100.0,157200,0.0,39104,-179.50462245941162,0.0003,0.09225130081176758,0.023878634558059275,3.1682043224573135
1576,113,359.305,1382,0.025964422151446342,100.0,157600,0.0,39200,-179.62522506713867,0.0003,1.2350564990192652,0.02392288821283728,2.7734330147504807
1580,113,360.16653,1386,0.025969484820961952,100.0,158000,0.0,39296,-179.67678833007812,0.0003,-1.5415824903175235,0.02392980840522796,2.9011213183403015
1584,114,360.91812,1389,0.025970477610826492,100.0,158400,0.0,39392,-179.76307010650635,0.0003,-1.3292525354772806,0.023805671837180853,3.3198876306414604
1588,113,359.6655,1393,0.02596450038254261,100.0,158800,0.0,39504,-180.24361419677734,0.0003,1.3359224200248718,0.02381444605998695,2.8288672491908073
1592,113,360.7109,1396,0.02596455253660679,100.0,159200,0.0,39600,-179.99105644226074,0.0003,-2.477222543209791,0.02386871795170009,2.9927390217781067
1596,114,361.35602,1399,0.02596447803080082,100.0,159600,0.0,39696,-179.99928760528564,0.0003,0.6656477898359299,0.023784105549566448,3.147869810461998
1600,114,359.78427,1403,0.025965284556150436,100.0,160000,0.0,39792,-180.21806144714355,0.0003,-2.7567492220550776,0.023750800639390945,2.663480654358864
1604,114,360.65594,1406,0.025967037305235863,100.0,160400,0.0,39904,-180.2209529876709,0.0003,1.7579283975064754,0.0237562000984326,3.0488549917936325
1608,114,360.39883,1409,0.025963256135582924,100.0,160800,0.0,40000,-180.43014240264893,0.0003,-2.987003967165947,0.023732048575766385,2.7249429747462273
1612,114,360.81628,1413,0.025966491550207138,100.0,161200,0.0,40096,-180.5688600540161,0.0003,-1.4791950434446335,0.02375906053930521,2.540714405477047
1616,114,360.62482,1416,0.025965934619307518,100.0,161600,0.0,40192,-180.41417694091797,0.0003,-0.575181545689702,0.02381933096330613,3.055276468396187
1620,114,361.11554,1420,0.02596687339246273,100.0,162000,0.0,40304,-180.60366821289062,0.0003,1.2248010765761137,0.023954070871695876,2.470194987952709
1624,114,362.44788,1424,0.02596915327012539,100.0,162400,0.0,40400,-180.46879386901855,0.0003,-2.693996788933873,0.023990464280359447,2.795924946665764
1628,114,362.23468,1428,0.02596903033554554,100.0,162800,0.0,40496,-180.78471279144287,0.0003,-1.4705289714038372,0.023806532961316407,2.7762575298547745
1632,114,362.0245,1431,0.025973690673708916,100.0,163200,0.0,40592,-180.79357433319092,0.0003,-2.2277619168162346,0.023903687833808362,2.7181980162858963
1636,114,361.6375,1434,0.02597469463944435,100.0,163600,0.0,40704,-180.51758480072021,0.0003,-1.0594512484967709,0.02376873220782727,2.553698904812336
1640,114,361.86734,1438,0.025974374264478683,100.0,164000,0.0,40800,-180.69355010986328,0.0003,-0.7708311416208744,0.023701548809185624,2.5058207735419273
1644,114,362.13657,1441,0.02597135491669178,100.0,164400,0.0,40896,-180.75106716156006,0.0003,-0.6311930269002914,0.02369648322928697,2.7508601769804955
1648,114,362.17587,1444,0.025970717892050743,100.0,164800,0.0,40992,-181.01836013793945,0.0003,-3.959027521312237,0.023665124317631125,2.4657725766301155
1652,114,362.34262,1448,0.025973863899707794,100.0,165200,0.0,41104,-180.7821979522705,0.0003,-1.1713559767231345,0.02367015299387276,2.5976551920175552
1656,114,363.07184,1451,0.025978336110711098,100.0,165600,0.0,41200,-181.28260803222656,0.0003,-0.2503547891974449,0.023763606674037874,2.3017964884638786
1660,114,363.12527,1455,0.025976140052080154,100.0,166000,0.0,41296,-181.26352500915527,0.0003,0.37507677637040615,0.023682143539190292,2.6124161928892136
1664,114,364.0961,1458,0.02597820945084095,100.0,166400,0.0,41392,-180.83184909820557,0.0003,1.921643428504467,0.023662945488467813,2.887535482645035
1668,114,364.8426,1462,0.025979777798056602,100.0,166800,0.0,41504,-180.76159000396729,0.0003,-3.110878306441009,0.02370138408150524,2.4446252584457397
1672,114,364.37497,1465,0.025977831333875656,100.0,167200,0.0,41600,-181.01978206634521,0.0003,0.8376393392682076,0.023553356993943453,2.2527621760964394
1676,114,365.29202,1468,0.025980109348893166,100.0,167600,0.0,41696,-181.3727798461914,0.0003,-0.4200430363416672,0.023516907240264118,2.4124449118971825
1680,114,365.92352,1472,0.025980379432439804,100.0,168000,0.0,41792,-181.1831512451172,0.0003,-0.6786685679107904,0.023420167271979153,2.622703157365322
1684,114,365.2471,1475,0.025977810844779015,100.0,168400,0.0,41904,-181.0597152709961,0.0003,-3.5827693874016404,0.023255552747286856,2.291214808821678
1688,114,366.98602,1479,0.02598031982779503,100.0,168800,0.0,42000,-181.2389841079712,0.0003,-0.8146042916923761,0.023170462576672435,2.31784887611866
1692,114,366.83847,1482,0.02598293498158455,100.0,169200,0.0,42096,-181.4037570953369,0.0003,-1.3592452853918076,0.022931368555873632,2.35647489130497
1696,114,367.11044,1485,0.025978844612836838,100.0,169600,0.0,42192,-181.56013679504395,0.0003,-0.23835895583033562,0.02282773854676634,2.42188972979784
1700,114,368.09766,1489,0.025982214137911797,100.0,170000,0.0,42304,-181.48501777648926,0.0003,-0.5107877850532532,0.022767463698983192,2.38875899463892
1704,114,368.30548,1493,0.025979500263929367,100.0,170400,0.0,42400,-181.46950912475586,0.0003,-1.8073365688323975,0.022613346693105996,2.4526118636131287
1708,114,368.5079,1496,0.025977883487939835,100.0,170800,0.0,42496,-181.50480365753174,0.0003,0.13783115148544312,0.022490739356726408,2.542294107377529
1712,114,368.7316,1499,0.025978928431868553,100.0,171200,0.0,42592,-181.8978624343872,0.0003,-0.4863603077828884,0.02248851058539003,2.2325963228940964
1716,114,368.59036,1503,0.02598053403198719,100.0,171600,0.0,42704,-181.53843879699707,0.0003,-3.381939470767975,0.022262279177084565,2.4951754808425903
1720,114,369.10883,1506,0.02598198875784874,100.0,172000,0.0,42800,-181.46747207641602,0.0003,-2.572791874408722,0.022078418522141874,2.1174060702323914
1724,114,367.67908,1510,0.02597951702773571,100.0,172400,0.0,42896,-181.87093830108643,0.0003,-0.05804886855185032,0.021991825429722667,2.140841357409954
1728,114,367.5734,1513,0.025976819917559624,100.0,172800,0.0,42992,-181.77188777923584,0.0003,-3.03875619918108,0.021877576014958322,2.1095709279179573
1732,114,368.41922,1517,0.02597559429705143,100.0,173200,0.0,43104,-181.9193992614746,0.0003,-1.1163452649489045,0.021860548993572593,2.2710173055529594
1736,114,368.60175,1520,0.02597612328827381,100.0,173600,0.0,43200,-181.80597400665283,0.0003,-3.9052728805691004,0.021821253933012486,2.213824912905693
1740,114,367.51376,1523,0.02598428912460804,100.0,174000,0.0,43296,-181.7570562362671,0.0003,-0.26279199309647083,0.02167734515387565,2.0530400946736336
1744,114,367.47,1527,0.025980252772569656,100.0,174400,0.0,43392,-181.79432582855225,0.0003,-0.12231358885765076,0.021550875739194453,2.237388551235199
1748,114,367.59665,1530,0.025978993624448776,100.0,174800,0.0,43504,-182.1551914215088,0.0003,-1.9130237437784672,0.02148634591139853,2.2153920754790306
1752,114,367.07605,1534,0.025977615267038345,100.0,175200,0.0,43600,-182.1854124069214,0.0003,1.4338835068047047,0.021358178579248488,2.0758058577775955
1756,114,367.46265,1537,0.025977127254009247,100.0,175600,0.0,43696,-182.14936637878418,0.0003,-3.9060589857399464,0.021203557844273746,1.9839973524212837
1760,114,366.817,1540,0.025976505130529404,100.0,176000,0.0,43792,-181.96298217773438,0.0003,-3.307816244661808,0.02098098094575107,2.1782659888267517
1764,114,366.82495,1544,0.02597690373659134,100.0,176400,0.0,43904,-182.01613903045654,0.0003,1.6932630836963654,0.020854984992183745,2.027416802942753
1768,114,366.57785,1547,0.02597770281136036,100.0,176800,0.0,44000,-182.26790142059326,0.0003,3.4217201359570026,0.02088546263985336,2.7853070572018623
1772,114,367.3827,1551,0.02597864530980587,100.0,177200,0.0,44096,-182.33332633972168,0.0003,-1.3221302945166826,0.02085273526608944,2.34478659927845
1776,114,367.82462,1555,0.02598206326365471,100.0,177600,0.0,44192,-182.30460357666016,0.0003,-0.3707539811730385,0.02080366644077003,2.5437318608164787
1780,114,367.93442,1558,0.025981087237596512,100.0,178000,0.0,44304,-182.2741289138794,0.0003,-0.5572297461330891,0.020692513906396925,2.100107915699482
1784,114,368.85983,1562,0.02597854472696781,100.0,178400,0.0,44400,-182.69057273864746,0.0003,2.1300723999738693,0.02058457664679736,2.156988173723221
1788,114,367.56375,1565,0.025977952405810356,100.0,178800,0.0,44496,-182.27188205718994,0.0003,-0.197970574721694,0.020540403784252703,2.1954057291150093
1792,114,367.46378,1569,0.025980563834309578,100.0,179200,0.0,44592,-182.4701156616211,0.0003,-0.12087854370474815,0.020535204675979912,1.9012693986296654
1796,114,368.5527,1573,0.025983359664678574,100.0,179600,0.0,44704,-182.4857473373413,0.0003,-1.538732996210456,0.020592061919160187,1.827776350080967
1800,114,368.34305,1577,0.02598346583545208,100.0,180000,0.0,44800,-182.5821304321289,0.0003,-2.1351195257157087,0.020575026399455965,2.473984844982624
1804,114,368.0367,1580,0.025980213657021523,100.0,180400,0.0,44896,-182.37692260742188,0.0003,0.27151173166930676,0.02040908159688115,2.1960896253585815
1808,114,367.34644,1583,0.02598203532397747,100.0,180800,0.0,44992,-182.73412609100342,0.0003,0.08807425480335951,0.020378292188979685,1.9294384643435478
1812,114,367.0127,1587,0.025984469801187515,100.0,181200,0.0,45104,-182.5038366317749,0.0003,-2.7498103827238083,0.020224552717991173,2.129899226129055
1816,114,368.76843,1590,0.025983598083257675,100.0,181600,0.0,45200,-182.70453929901123,0.0003,-2.050989391282201,0.020144794951193035,1.8005995005369186
1820,114,368.508,1594,0.02598450519144535,100.0,182000,0.0,45296,-182.8679428100586,0.0003,-1.7316384874284267,0.01997765339910984,2.463314466178417
1824,114,370.46664,1598,0.02598041482269764,100.0,182400,0.0,45392,-182.90184116363525,0.0003,-1.39942872710526,0.01974252425134182,1.8207870423793793
1828,114,369.84204,1602,0.025980090722441673,100.0,182800,0.0,45504,-183.13806819915771,0.0003,-2.2042213901877403,0.0196660136571154,2.0758751556277275
1832,114,369.22903,1606,0.025979185476899147,100.0,183200,0.0,45600,-182.94693756103516,0.0003,1.9574585892260075,0.019651236827485263,2.365820623934269
1836,114,369.50443,1610,0.025982936844229698,100.0,183600,0.0,45696,-183.1259412765503,0.0003,-2.8593640737235546,0.01970950933173299,1.854002945125103
1840,113,370.18958,1614,0.025985725224018097,100.0,184000,0.0,45792,-183.00736141204834,0.0003,-3.1760006099939346,0.019565806607715786,1.8775837793946266
1844,113,368.1035,1617,0.02598484419286251,100.0,184400,0.0,45904,-183.35766506195068,0.0003,-1.778725616633892,0.019357744371518493,2.0402905642986298
1848,113,366.5261,1621,0.025983238592743874,100.0,184800,0.0,46000,-183.06924533843994,0.0003,0.9151833802461624,0.019288025214336812,1.8569575101137161
1852,113,367.04224,1624,0.025981159880757332,100.0,185200,0.0,46096,-183.2612066268921,0.0003,0.807171082124114,0.01920336065813899,1.9319082647562027
1856,113,367.20538,1629,0.025980668142437935,100.0,185600,0.0,46192,-183.31596183776855,0.0003,-3.064218590967357,0.01918429450597614,1.9844979867339134
1860,113,367.4327,1633,0.025979815050959587,100.0,186000,0.0,46304,-183.20993995666504,0.0003,0.893707200884819,0.019118534051813185,1.8998592644929886
1864,113,368.09598,1636,0.025976790115237236,100.0,186400,0.0,46400,-183.4237575531006,0.0003,1.0939771682024002,0.019041438354179263,2.779973104596138
1868,113,366.62463,1640,0.025978032499551773,100.0,186800,0.0,46496,-183.0771074295044,0.0003,-0.39129671454429626,0.01925550028681755,2.2530354261398315
1872,113,366.36462,1643,0.025975964963436127,100.0,187200,0.0,46592,-183.50027084350586,0.0003,-2.699312523007393,0.019254310289397836,2.0347326919436455
1876,113,367.00903,1647,0.025976885110139847,100.0,187600,0.0,46704,-183.6298589706421,0.0003,-2.332109622657299,0.019236143096350133,1.8965943604707718
1880,113,367.4926,1651,0.025979511439800262,100.0,188000,0.0,46800,-183.2611665725708,0.0003,0.38813294656574726,0.019275084603577852,1.9541936069726944
1884,113,367.41077,1656,0.025981130078434944,100.0,188400,0.0,46896,-183.60097408294678,0.0003,-2.5423611998558044,0.01922975806519389,1.7767574489116669
1888,113,368.1649,1659,0.02598455175757408,100.0,188800,0.0,46992,-183.91548538208008,0.0003,-0.4041243074461818,0.01917632552795112,1.8655165284872055
1892,113,368.27902,1663,0.025987064465880394,100.0,189200,0.0,47104,-183.68234634399414,0.0003,4.245825380086899,0.01916560111567378,2.000842459499836
1896,113,367.36267,1666,0.025992538779973984,100.0,189600,0.0,47200,-183.8289966583252,0.0003,-2.380811071023345,0.01921079366002232,1.9744603484869003
1900,113,368.64575,1670,0.025990677997469902,100.0,190000,0.0,47296,-183.90657329559326,0.0003,-0.7160135079175234,0.019119783188216388,1.9234958291053772
1904,113,368.94785,1674,0.025993099436163902,100.0,190400,0.0,47392,-184.24996948242188,0.0003,-3.147684123367071,0.019085617852397263,1.5798549577593803
1908,113,369.53937,1678,0.025994352996349335,100.0,190800,0.0,47504,-184.0566110610962,0.0003,-1.2868005335330963,0.01895043603144586,1.6389631852507591
1912,113,368.97025,1682,0.025993548333644867,100.0,191200,0.0,47600,-184.3461217880249,0.0003,-1.209524848498404,0.018766645225696266,1.6929421350359917
1916,113,368.262,1685,0.02599775418639183,100.0,191600,0.0,47696,-184.3191738128662,0.0003,0.011179077439010143,0.018724538735114038,1.719834454357624
1920,113,367.93176,1689,0.02600105293095112,100.0,192000,0.0,47792,-184.17484188079834,0.0003,-2.450390003621578,0.01861451251897961,1.7311161532998085
1924,113,366.01294,1693,0.02599904127418995,100.0,192400,0.0,47904,-184.57820510864258,0.0003,1.9894559234380722,0.018396780360490084,1.765316903591156
1928,113,366.7051,1696,0.02600230649113655,100.0,192800,0.0,48000,-184.230224609375,0.0003,-0.2988562025129795,0.01834439719095826,2.1298940777778625
1932,113,367.19196,1699,0.026005173102021217,100.0,193200,0.0,48096,-184.2784299850464,0.0003,0.454035721719265,0.01830713404342532,1.8273242264986038
1936,113,367.17215,1703,0.026004690676927567,100.0,193600,0.0,48192,-184.63458251953125,0.0003,-2.44348381459713,0.018173865973949432,1.668435961008072
1940,113,366.71872,1707,0.02600128762423992,100.0,194000,0.0,48304,-184.7085599899292,0.0003,-1.4317981228232384,0.017982743098400533,1.5367197319865227
1944,113,367.16068,1710,0.026004992425441742,100.0,194400,0.0,48400,-184.52122402191162,0.0003,-2.226287643890828,0.01789171586278826,1.9085620120167732
1948,113,368.56012,1714,0.026001548394560814,100.0,194800,0.0,48496,-184.42638492584229,0.0003,-0.2913465090095997,0.017826801748014987,2.024517297744751
1952,113,368.77097,1718,0.02599792368710041,100.0,195200,0.0,48592,-184.49482250213623,0.0003,-3.6346928402781487,0.01766199548728764,1.5691889747977257
1956,113,368.45145,1722,0.025999946519732475,100.0,195600,0.0,48704,-184.62256526947021,0.0003,-2.389171803370118,0.01749879273120314,1.5244059935212135
1960,113,367.94275,1726,0.026001285761594772,100.0,196000,0.0,48800,-184.63194274902344,0.0003,-0.5223449915647507,0.017395764007233083,1.874798722565174
1964,113,368.0346,1730,0.026003116741776466,100.0,196400,0.0,48896,-184.59695053100586,0.0003,-3.866518061608076,0.0174898577388376,2.4418816342949867
1968,113,367.05975,1733,0.02600439079105854,100.0,196800,0.0,48992,-184.25519180297852,0.0003,6.534351631999016,0.017706435057334602,3.0919188261032104
1972,113,365.5533,1737,0.026008088141679764,100.0,197200,0.0,49104,-184.17499923706055,0.0003,-2.2800042629241943,0.017860268824733794,1.9838895052671432
1976,113,364.17828,1741,0.026010077446699142,100.0,197600,0.0,49200,-184.57755947113037,0.0003,-2.9344989843666553,0.01775823999196291,2.0240222066640854
1980,113,362.8275,1744,0.026008201763033867,100.0,198000,0.0,49296,-184.50509548187256,0.0003,-2.159121749922633,0.017576659680344164,1.9493532553315163
1984,113,362.9941,1748,0.026005620136857033,100.0,198400,0.0,49392,-184.39307689666748,0.0003,-5.909683653153479,0.017350765992887318,1.908446080982685
1988,113,363.0368,1751,0.02600594237446785,100.0,198800,0.0,49504,-184.7122049331665,0.0003,-4.186460722237825,0.017176506342366338,1.770480252802372
1992,113,362.78772,1755,0.02600197307765484,100.0,199200,0.0,49600,-184.4944314956665,0.0003,-3.2437788136303425,0.016954178689047694,1.712046928703785
1996,113,361.03986,1759,0.025999972596764565,100.0,199600,0.0,49696,-184.754150390625,0.0003,-0.02739650569856167,0.016874099033884704,1.613852620124817
2000,113,359.6352,1762,0.025995783507823944,100.0,200000,0.0,49792,-184.6137981414795,0.0003,-3.3973065689206123,0.016724793938919902,1.8885230123996735
2004,113,359.61575,1766,0.025993583723902702,100.0,200400,0.0,49904,-184.4719638824463,0.0003,-4.6618055664002895,0.016601130831986666,1.9310526698827744
2008,113,359.40714,1769,0.02599113993346691,100.0,200800,0.0,50000,-184.39567947387695,0.0003,0.9975229743868113,0.016422017593868077,1.8811515420675278
2012,113,359.91754,1773,0.02599348872900009,100.0,201200,0.0,50096,-184.48218631744385,0.0003,-5.374313855543733,0.01636317349039018,1.590469054877758
2016,113,359.41467,1777,0.02599276788532734,100.0,201600,0.0,50192,-184.88351154327393,0.0003,-4.040994990617037,0.016243879799731076,1.7241236716508865
2020,113,358.9039,1780,0.02599038928747177,100.0,202000,0.0,50304,-184.46502304077148,0.0003,-3.4303607381880283,0.01604806096293032,1.9283955842256546
2024,113,360.16284,1784,0.025988729670643806,100.0,202400,0.0,50400,-184.3126678466797,0.0003,-1.0487327948212624,0.015894504846073687,1.9047016203403473
2028,113,360.3853,1788,0.025987494736909866,100.0,202800,0.0,50496,-184.51943111419678,0.0003,-2.9374326653778553,0.015786294359713793,1.623123660683632
2032,113,359.68753,1792,0.02599085494875908,100.0,203200,0.0,50592,-184.5063772201538,0.0003,-0.5215692110359669,0.01583227515220642,2.046355791389942
2036,113,359.39066,1795,0.025989098474383354,100.0,203600,0.0,50704,-184.53093338012695,0.0003,-0.7904111035168171,0.01574445387814194,1.6618443429470062
2040,113,359.46106,1799,0.025990035384893417,100.0,204000,0.0,50800,-184.76470184326172,0.0003,-3.3518998362123966,0.015640504891052842,1.6780408397316933
2044,113,360.4556,1802,0.025988660752773285,100.0,204400,0.0,50896,-184.89820957183838,0.0003,-0.2640106827020645,0.01564774918369949,1.7722669392824173
2048,113,361.8988,1806,0.025991253554821014,100.0,204800,0.0,50992,-184.78311443328857,0.0003,2.645443707704544,0.015801264089532197,1.9257884472608566
2052,113,361.49106,1810,0.02598223276436329,100.0,205200,0.0,51104,-184.9355640411377,0.0003,-0.38364146649837494,0.015670715481974185,1.783527635037899
2056,113,360.66238,1813,0.025980984792113304,100.0,205600,0.0,51200,-184.79930973052979,0.0003,1.5116669330745935,0.01578058721497655,1.794345185160637
2060,113,361.4715,1817,0.02598184533417225,100.0,206000,0.0,51296,-184.96331787109375,0.0003,-1.1242193058133125,0.01573149871546775,2.205902099609375
2064,113,360.43903,1820,0.025982193648815155,100.0,206400,0.0,51392,-185.0405101776123,0.0003,-5.607281655073166,0.015585642657242715,1.7568100690841675
2068,113,362.17142,1824,0.02598469890654087,100.0,206800,0.0,51504,-185.20756149291992,0.0003,6.637034144252539,0.015517266117967665,2.367609456181526
2072,113,362.57404,1827,0.025984831154346466,100.0,207200,0.0,51600,-185.22894477844238,0.0003,1.481030061841011,0.015659715398214757,2.0315585508942604
2076,113,362.66156,1831,0.025976013392210007,100.0,207600,0.0,51696,-185.5584192276001,0.0003,2.037585899233818,0.015694742905907333,2.208042412996292
2080,113,362.7511,1834,0.025978637859225273,100.0,208000,0.0,51792,-185.82630062103271,0.0003,0.608895355835557,0.015918246703222394,2.452988363802433
2084,113,363.0939,1838,0.025976989418268204,100.0,208400,0.0,51904,-185.5392723083496,0.0003,4.249576857313514,0.016166515415534377,2.033106565475464
2088,113,363.28226,1841,0.025979237630963326,100.0,208800,0.0,52000,-185.62370014190674,0.0003,1.438510561361909,0.01622922415845096,1.8381559699773788
2092,113,363.86005,1844,0.025975637137889862,100.0,209200,0.0,52096,-185.7918872833252,0.0003,0.7700691595673561,0.016151785966940224,2.437428466975689
2096,113,366.51465,1848,0.02597765065729618,100.0,209600,0.0,52192,-185.39915084838867,0.0003,2.350622585043311,0.016197980963625014,2.3729102462530136
2100,113,367.79254,1853,0.025977589190006256,100.0,210000,0.0,52304,-185.91593074798584,0.0003,2.1236052252352238,0.016357364831492305,1.777439907193184
2104,113,367.59134,1856,0.025975827127695084,100.0,210400,0.0,52400,-186.08879566192627,0.0003,-0.7158731147646904,0.016491477261297405,2.1167202293872833
2108,113,367.31247,1859,0.025979258120059967,100.0,210800,0.0,52496,-186.15229415893555,0.0003,-1.7602038383483887,0.016537917428649962,2.069371186196804
2112,113,366.81192,1863,0.02597755379974842,100.0,211200,0.0,52592,-185.7011432647705,0.0003,5.007501929998398,0.01653881382662803,2.690099574625492
2116,113,366.25668,1866,0.025983544066548347,100.0,211600,0.0,52704,-186.16388130187988,0.0003,1.447071135044098,0.0168826375156641,2.110896587371826
2120,113,366.56528,1870,0.025986772030591965,100.0,212000,0.0,52800,-186.81997966766357,0.0003,3.369441717863083,0.017060637241229415,5.086356520652771
2124,113,360.0184,1873,0.025982214137911797,100.0,212400,0.0,52896,-187.24310779571533,0.0003,2.4509287253022194,0.017388761625625193,3.1265153735876083
2128,113,356.59293,1876,0.025973668321967125,100.0,212800,0.0,52992,-188.05230903625488,0.0003,3.6656343527138233,0.017585759283974767,2.7283873558044434
2132,113,355.82977,1880,0.025978704914450645,100.0,213200,0.0,53104,-187.72737503051758,0.0003,1.4206793420016766,0.018061223905533552,2.1293606981635094
2136,113,355.51523,1884,0.025982359424233437,100.0,213600,0.0,53200,-187.90811729431152,0.0003,-1.162403754889965,0.018181900028139353,2.0992614403367043
2140,113,354.07126,1888,0.025980448350310326,100.0,214000,0.0,53296,-187.78598976135254,0.0003,0.5664451755583286,0.018086394062265754,2.0406190305948257
2144,113,354.31778,1891,0.02598419040441513,100.0,214400,0.0,53392,-187.4355115890503,0.0003,2.7073148116469383,0.01813758653588593,2.4072100669145584
2148,113,353.33914,1895,0.0259845033288002,100.0,214800,0.0,53504,-187.7428436279297,0.0003,-0.9524566121399403,0.018251708708703518,2.3251708149909973
2152,113,353.44464,1900,0.02598508819937706,100.0,215200,0.0,53600,-187.83960342407227,0.0003,0.567068200558424,0.018231537425890565,2.3241747096180916
2156,113,354.0755,1903,0.025982718914747238,100.0,215600,0.0,53696,-187.45381832122803,0.0003,4.509979814291,0.018353535560891032,2.417992226779461
2160,113,353.84473,1907,0.025989022105932236,100.0,216000,0.0,53792,-187.91392135620117,0.0003,-1.9443210791796446,0.01843290007673204,1.9233393892645836
2164,113,353.48758,1911,0.02598617598414421,100.0,216400,0.0,53904,-187.68280792236328,0.0003,2.8704584538936615,0.018438228173181415,2.1060907915234566
2168,113,354.1394,1914,0.025991441681981087,100.0,216800,0.0,54000,-187.94610404968262,0.0003,-2.1840128414332867,0.018543293699622154,2.2657634615898132
2172,113,355.32632,1918,0.025987764820456505,100.0,217200,0.0,54096,-188.12047386169434,0.0003,-0.8099352866411209,0.018477824050933123,2.230895198881626
2176,113,355.11694,1921,0.025987917557358742,100.0,217600,0.0,54192,-188.05742263793945,0.0003,2.0100529938936234,0.018549619475379586,2.174906872212887
2180,113,356.4242,1925,0.025991173461079597,100.0,218000,0.0,54304,-188.04126453399658,0.0003,1.6720753815025091,0.018649896257556975,2.2919978722929955
2184,113,355.80487,1928,0.025993170216679573,100.0,218400,0.0,54400,-188.6193389892578,0.0003,-1.20935745164752,0.01877669314853847,2.910997211933136
2188,113,354.3793,1932,0.025994880124926567,100.0,218800,0.0,54496,-188.32203006744385,0.0003,4.146684972569346,0.018954121158458292,2.355354405939579
