rollout/ep_rew_mean,time/time_elapsed,rollout/success_rate,time/total_timesteps,reward/goal_reward,rollout/ep_len_mean,time/fps,train/std,reward/approach_reward,reward/static_reward,reward/grasp_reward,time/episodes,reward/info_exist_reward,train/critic_aux_loss,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/n_updates,train/actor_aux_loss,train/aux_weight,train/target_weight,train/actor_target_loss,train/ent_coef,train/critic_target_loss
207.12627,2434,0.0,106400,0.0,100.0,43,0.02830313891172409,3.6128660589266657,0.0,0.0,1060,0.21599999999999997,0.19606887642294168,0.0003,22.792646169662476,-47.068015396595,-6.747990649309941,13184,0.1510674215387553,90.39207968,90.39207968,0.02580121933715418,0.006871164317999501,0.04219215817283839
207.12627,2434,0.0,106400,,100.0,43,0.02830313891172409,,,,1064,,,,,,,,,,,,,
207.63,2457,0.0,107200,0.0,100.0,43,0.02831878699362278,3.9714818220322723,0.0,0.0,1068,0.18899999999999997,0.19729223102331161,0.0003,22.876391917467117,-47.50945109128952,-7.779094046680257,13312,0.15054554608650506,90.39207968,90.39207968,0.026303460501367226,0.006722086618538015,0.042581116140354425
207.63,2457,0.0,107200,,100.0,43,0.02831878699362278,,,,1072,,,,,,,,,,,,,
207.45268,2470,0.0,108000,0.0,100.0,43,0.02832198329269886,3.425463824049075,0.0,0.0,1076,0.14699999999999996,0.19788282690569758,0.0003,22.662097364664078,-46.65931135416031,-10.76929092220962,13376,0.16323965648189187,90.39207968,90.39207968,0.024914142850320786,0.0066434319742256775,0.0394756278838031
207.45268,2470,0.0,108000,,100.0,43,0.02832198329269886,,,,1080,,,,,,,,,,,,,
207.95569,2493,0.0,108800,0.0,100.0,43,0.02832932025194168,4.177105814485792,0.0,0.0,1084,0.174,0.19777051941491663,0.0003,22.656877011060715,-48.12795054912567,-10.616512628272176,13504,0.15475406777113676,90.39207968,90.39207968,0.02481677255127579,0.006468923485954292,0.03943490661913529
207.95569,2493,0.0,108800,,100.0,43,0.02832932025194168,,,,1088,,,,,,,,,,,,,
209.34807,2516,0.0,109600,0.0,100.0,43,0.028338871896266937,4.620353945522038,0.0,0.0,1092,0.26099999999999995,0.19416314759291708,0.0003,22.426782220602036,-49.20322358608246,-6.41571548441425,13632,0.1483082533814013,90.39207968,90.39207968,0.02434962884581182,0.0063061531545827165,0.04083851448376663
209.34807,2516,0.0,109600,,100.0,43,0.028338871896266937,,,,1096,,,,,,,,,,,,,
208.60722,2529,0.0,110400,0.0,100.0,43,0.028342729434370995,4.417003014045299,0.0,0.0,1100,0.3,0.19798124441877007,0.0003,22.836063355207443,-49.27980649471283,-8.785046299919486,13696,0.14894027658738196,90.39207968,90.39207968,0.02525507879909128,0.0062433090060949326,0.04070711741223931
208.60722,2529,0.0,110400,,100.0,43,0.028342729434370995,,,,1104,,,,,,,,,,,,,
207.23419,2551,0.0,111200,0.0,100.0,43,0.02834426425397396,3.950176172211459,0.0,0.0,1108,0.25199999999999995,0.19895497430115938,0.0003,23.088402271270752,-50.01155358552933,-8.925511869136244,13824,0.14810958062298596,90.39207968,90.39207968,0.024418592307483777,0.006073722237488255,0.04182843380840495
207.23419,2551,0.0,111200,,100.0,43,0.02834426425397396,,,,1112,,,,,,,,,,,,,
205.15791,2564,0.0,112000,0.0,100.0,43,0.028347020968794823,3.6453775463860625,0.0,0.0,1116,0.15599999999999997,0.19302986725233495,0.0003,22.336157649755478,-50.208743929862976,-7.2807837093714625,13888,0.14780571835581213,90.39207968,90.39207968,0.025295138839283027,0.0059997504140483215,0.04009693913394585
205.15791,2564,0.0,112000,,100.0,43,0.028347020968794823,,,,1120,,,,,,,,,,,,,
204.44034,2587,0.0,112800,0.0,100.0,43,0.02835715375840664,3.851538472138307,0.0,0.0,1124,0.26999999999999996,0.19392030709423125,0.0003,22.51355966925621,-50.36343318223953,-6.659012604737654,14016,0.15177355776540935,90.39207968,90.39207968,0.02511579086421989,0.005870623361261096,0.040834940562490374
204.44034,2587,0.0,112800,,100.0,43,0.02835715375840664,,,,1128,,,,,,,,,,,,,
202.08957,2600,0.0,113600,0.0,100.0,43,0.028358832001686096,3.798575913131582,0.0,0.0,1132,0.23099999999999998,0.19344083778560162,0.0003,22.340983241796494,-50.66451847553253,-7.54899475700222,14080,0.15179722686298192,90.39207968,90.39207968,0.025148697925033048,0.005811063259898219,0.04057218783418648
202.08957,2600,0.0,113600,,100.0,43,0.028358832001686096,,,,1136,,,,,,,,,,,,,
201.78592,2622,0.0,114400,0.0,100.0,43,0.028363730758428574,3.4986278810817386,0.0,0.0,1140,0.204,0.19339906703680754,0.0003,22.4120734333992,-51.46014976501465,-8.89945951430127,14208,0.14959495747461915,90.39207968,90.39207968,0.023826462303986773,0.005679093177604955,0.04059786596917547
201.78592,2622,0.0,114400,,100.0,43,0.028363730758428574,,,,1144,,,,,,,,,,,,,
201.40982,2636,0.0,115200,0.0,100.0,43,0.028363879770040512,3.7565103382403295,0.0,0.0,1148,0.264,0.19237438822165132,0.0003,22.343941181898117,-51.629992842674255,-7.850727379322052,14272,0.14922219375148416,90.39207968,90.39207968,0.02485648541187402,0.005616396047116723,0.04018131643533707
201.40982,2636,0.0,115200,,100.0,43,0.028363879770040512,,,,1152,,,,,,,,,,,,,
201.12067,2658,0.0,116000,0.0,100.0,43,0.02836582250893116,3.2771854740708926,0.0,0.0,1156,0.23999999999999996,0.1897378226276487,0.0003,22.07113426923752,-52.06503927707672,-6.992705305106938,14400,0.14902283065021038,90.39207968,90.39207968,0.02574742175056599,0.005489687529916409,0.04058814118616283
201.12067,2658,0.0,116000,,100.0,43,0.02836582250893116,,,,1160,,,,,,,,,,,,,
201.99129,2681,0.0,116800,0.0,100.0,43,0.028368523344397545,4.263180284122402,0.0,0.0,1164,0.26099999999999995,0.1913572889752686,0.0003,22.171882808208466,-52.50805747509003,-5.985485909506679,14528,0.15072664711624384,90.39207968,90.39207968,0.024631825683172792,0.0053755708649987355,0.039109328732592985
201.99129,2681,0.0,116800,,100.0,43,0.028368523344397545,,,,1168,,,,,,,,,,,,,
203.1872,2695,0.0,117600,0.0,100.0,43,0.028369832783937454,4.3015742144553455,0.0,0.0,1172,0.264,0.19141676952131093,0.0003,22.29292941093445,-52.91078597307205,-6.224358164006844,14592,0.14887548726983368,90.39207968,90.39207968,0.024907281331252307,0.005324323305103462,0.04069350374629721
203.1872,2695,0.0,117600,,100.0,43,0.028369832783937454,,,,1176,,,,,,,,,,,,,
206.09837,2718,0.0,118400,0.0,100.0,43,0.028372634202241898,4.209497282965487,0.0,0.0,1180,0.26099999999999995,0.18951208284124732,0.0003,21.989814907312393,-53.68874150514603,-4.786708803731017,14720,0.14687122195027769,90.39207968,90.39207968,0.022978850451181643,0.005224487649684306,0.03928351736976765
206.09837,2718,0.0,118400,,100.0,43,0.028372634202241898,,,,1184,,,,,,,,,,,,,
205.98306,2732,0.0,119200,0.0,100.0,43,0.028372708708047867,4.6098631870602675,0.0,0.0,1188,0.294,0.18940309365279973,0.0003,22.078097373247147,-53.99407505989075,-4.9277349094627425,14784,0.14602777967229486,90.39207968,90.39207968,0.02337207146047149,0.005184022164030466,0.03958789864555001
205.98306,2732,0.0,119200,,100.0,43,0.028372708708047867,,,,1192,,,,,,,,,,,,,
204.1908,2755,0.0,120000,0.0,100.0,43,0.028378445655107498,3.8785849618439965,0.0,0.0,1196,0.195,0.18759387801401317,0.0003,21.80341586470604,-54.9957150220871,-1.785234882379882,14912,0.14360139076597989,90.39207968,90.39207968,0.02182354273099918,0.00511447575991042,0.03847776254406199
204.1908,2755,0.0,120000,,100.0,43,0.028378445655107498,,,,1200,,,,,,,,,,,,,
202.36493,2768,0.0,120800,0.0,100.0,43,0.028384320437908173,3.7618487321721323,0.0,0.0,1204,0.264,0.18998645874671638,0.0003,21.87068772315979,-55.5061394572258,-3.4184695829171687,14976,0.14264731272123754,88.58423808639999,88.58423808639999,0.022422587135224603,0.005095972097478807,0.04153337122988887
202.36493,2768,0.0,120800,,100.0,43,0.028384320437908173,,,,1208,,,,,,,,,,,,,
203.64706,2791,0.0,121600,0.0,100.0,43,0.028385434299707413,4.2733486965617296,0.0,0.0,1212,0.288,0.189171097939834,0.0003,21.517649322748184,-55.858856320381165,-2.947706131497398,15104,0.1446824111044407,88.58423808639999,88.58423808639999,0.02165758550108876,0.005018988529627677,0.038111544417915866
203.64706,2791,0.0,121600,,100.0,43,0.028385434299707413,,,,1216,,,,,,,,,,,,,
203.26846,2813,0.0,122400,0.0,100.0,43,0.028391193598508835,3.8254316881527695,0.0,0.0,1220,0.3,0.18967825220897794,0.0003,21.59355241060257,-55.89104974269867,-2.428570385556668,15232,0.14757289714179933,88.58423808639999,88.58423808639999,0.023582413734402508,0.004962090832123067,0.03834868609555997
203.26846,2813,0.0,122400,,100.0,43,0.028391193598508835,,,,1224,,,,,,,,,,,,,
201.73746,2826,0.0,123200,0.0,100.0,43,0.028394140303134918,3.3375583916688827,0.0,0.0,1228,0.18899999999999997,0.1871528730262071,0.0003,21.466835469007492,-56.3625625371933,-4.6273836782202125,15296,0.14500904409214854,88.58423808639999,88.58423808639999,0.02334696994512342,0.004936628720315639,0.03923210842185654
201.73746,2826,0.0,123200,,100.0,43,0.028394140303134918,,,,1232,,,,,,,,,,,,,
202.74277,2849,0.0,124000,0.0,100.0,43,0.028393303975462914,4.405112377539474,0.0,0.0,1236,0.14699999999999996,0.18750589154660702,0.0003,21.367789924144745,-57.185834527015686,-4.191361440811306,15424,0.14300641999579966,88.58423808639999,88.58423808639999,0.021845389375812374,0.004856636944168713,0.037745473673567176
202.74277,2849,0.0,124000,,100.0,43,0.028393303975462914,,,,1240,,,,,,,,,,,,,
203.48697,2863,0.0,124800,0.0,100.0,43,0.02839590609073639,4.012252228631904,0.0,0.0,1244,0.22799999999999998,0.18692572158761322,0.0003,21.381917595863342,-57.18754541873932,-3.9417140495497733,15488,0.1441567912697792,88.58423808639999,88.58423808639999,0.022879265903611667,0.004824191571970005,0.03835352120222524
203.48697,2863,0.0,124800,,100.0,43,0.02839590609073639,,,,1248,,,,,,,,,,,,,
204.64998,2885,0.0,125600,0.0,100.0,43,0.028400897979736328,4.030375130778063,0.0,0.0,1252,0.291,0.18476415798068047,0.0003,21.15285924077034,-57.65241187810898,-4.097169687971473,15616,0.1446024300530553,88.58423808639999,88.58423808639999,0.023079411388607696,0.004760835428896826,0.03814757036161609
204.64998,2885,0.0,125600,,100.0,43,0.028400897979736328,,,,1256,,,,,,,,,,,,,
204.1912,2899,0.0,126400,0.0,100.0,43,0.02839852310717106,3.7952581181833027,0.0,0.0,1260,0.18899999999999997,0.1878817705437541,0.0003,21.53212657570839,-58.03366428613663,-4.4174692153465,15680,0.14233510638587177,88.58423808639999,88.58423808639999,0.024061081392574124,0.004719306882179808,0.03872211993439123
204.1912,2899,0.0,126400,,100.0,43,0.02839852310717106,,,,1264,,,,,,,,,,,,,
204.27863,2922,0.0,127200,0.0,100.0,43,0.028403015807271004,4.4359862657390305,0.0,0.0,1268,0.26099999999999995,0.18555565061978996,0.0003,21.30031454563141,-57.97671282291412,-2.479189793462865,15808,0.14469886454753578,88.58423808639999,88.58423808639999,0.0255509409471415,0.004672184310038574,0.03834450713475235
204.27863,2922,0.0,127200,,100.0,43,0.028403015807271004,,,,1272,,,,,,,,,,,,,
203.56348,2936,0.0,128000,0.0,100.0,43,0.028405670076608658,4.338961167521846,0.0,0.0,1276,0.3,0.18445183150470257,0.0003,21.273767709732056,-58.5315847992897,-2.4763379362411797,15872,0.14315709774382412,88.58423808639999,88.58423808639999,0.024033225694438443,0.004644865613954607,0.038601137668592855
203.56348,2936,0.0,128000,,100.0,43,0.028405670076608658,,,,1280,,,,,,,,,,,,,
203.78894,2959,0.0,128800,0.0,100.0,43,0.028409559279680252,4.16926027450253,0.0,0.0,1284,0.25499999999999995,0.18467415496706963,0.0003,21.19359490275383,-59.1331188082695,-3.3993601814145222,16000,0.14343987917527556,88.58423808639999,88.58423808639999,0.02426349147572182,0.004585565868183039,0.03805997912422754
203.78894,2959,0.0,128800,,100.0,43,0.028409559279680252,,,,1288,,,,,,,,,,,,,
204.59332,2982,0.0,129600,0.0,100.0,43,0.028415625914931297,4.2872274276005395,0.0,0.0,1292,0.264,0.1855521050747484,0.0003,21.385765194892883,-59.60657697916031,-2.3114401078782976,16128,0.14206548361107707,88.58423808639999,88.58423808639999,0.02402460631856229,0.0045444360439432785,0.038243271759711206
204.59332,2982,0.0,129600,,100.0,43,0.028415625914931297,,,,1296,,,,,,,,,,,,,
206.85182,2995,0.0,130400,0.0,100.0,43,0.028418079018592834,4.611528344051817,0.0,0.0,1300,0.3,0.18257440440356731,0.0003,21.078297078609467,-59.85169833898544,-1.2200827645137906,16192,0.14288124535232782,88.58423808639999,88.58423808639999,0.02442328071629163,0.004530003636318725,0.038400827994337305
206.85182,2995,0.0,130400,,100.0,43,0.028418079018592834,,,,1304,,,,,,,,,,,,,
208.61986,3018,0.0,131200,0.0,100.0,43,0.028421269729733467,4.3533948701191205,0.0,0.0,1308,0.25799999999999995,0.1790280076675117,0.0003,20.58915874361992,-60.89277505874634,-2.7691022423096,16320,0.1375925709726289,88.58423808639999,88.58423808639999,0.02272045709833037,0.004487938975216821,0.03664077373105101
208.61986,3018,0.0,131200,,100.0,43,0.028421269729733467,,,,1312,,,,,,,,,,,,,
208.24573,3031,0.0,132000,0.0,100.0,43,0.02842472679913044,3.9565067100260576,0.0,0.0,1316,0.22799999999999998,0.1795644739177078,0.0003,20.883214384317398,-61.00580567121506,-2.5470951925963163,16384,0.13703684718348086,88.58423808639999,88.58423808639999,0.02331792602490168,0.004468158564122859,0.03882415997213684
208.24573,3031,0.0,132000,,100.0,43,0.02842472679913044,,,,1320,,,,,,,,,,,,,
211.9225,3054,0.0,132800,0.0,100.0,43,0.028421107679605484,4.311538636897696,0.0,0.0,1324,0.22499999999999998,0.1784330466762185,0.0003,20.519044369459152,-61.94622266292572,-2.960240902728401,16512,0.13624556234572083,88.58423808639999,88.58423808639999,0.020899459545034915,0.0044313576581771486,0.035939980938564986
211.9225,3054,0.0,132800,,100.0,43,0.028421107679605484,,,,1328,,,,,,,,,,,,,
210.94427,3067,0.0,133600,0.0,100.0,43,0.028423871845006943,3.8277777582568167,0.0,0.0,1332,0.22499999999999998,0.18092005769722164,0.0003,20.89933082461357,-61.65724676847458,1.4879408776760101,16576,0.1401766745839268,88.58423808639999,88.58423808639999,0.02215232416347135,0.004418710792378988,0.036937557451892644
210.94427,3067,0.0,133600,,100.0,43,0.028423871845006943,,,,1336,,,,,,,,,,,,,
212.75514,3090,0.0,134400,0.046760673927835866,100.0,43,0.02842637151479721,4.341392630226266,0.0,0.21,1340,0.3,0.17817306937649846,0.0003,20.47468653321266,-62.060186207294464,-1.0103015203494579,16704,0.14060180773958564,88.58423808639999,88.58423808639999,0.021914034194196574,0.004416071969899349,0.035581438860390335
212.75514,3090,0.0,134400,,100.0,43,0.02842637151479721,,,,1344,,,,,,,,,,,,,
212.42583,3112,0.0,135200,0.0,100.0,43,0.02843014895915985,3.8999190902441194,0.0,0.0,1348,0.264,0.17919770744629204,0.0003,20.702789157629013,-62.750081181526184,-0.8925756071694195,16832,0.13720606069546193,88.58423808639999,88.58423808639999,0.022255645046243444,0.0043958429887425154,0.0364340070518665
212.42583,3112,0.0,135200,,100.0,43,0.02843014895915985,,,,1352,,,,,,,,,,,,,
213.34677,3126,0.0,136000,0.0,100.0,43,0.028432145714759827,4.161164947145535,0.0,0.0,1356,0.24299999999999997,0.17941714264452457,0.0003,20.745635986328125,-62.37958526611328,-1.7738899912219495,16896,0.1440090883988887,88.58423808639999,88.58423808639999,0.02256380088510923,0.004386500608234201,0.03675046729040332
213.34677,3126,0.0,136000,,100.0,43,0.028432145714759827,,,,1360,,,,,,,,,,,,,
213.55998,3148,0.0,136800,0.0,100.0,43,0.02843707986176014,4.183604533636011,0.0,0.0,1364,0.3,0.17685750778764486,0.0003,20.39081972837448,-63.50533699989319,-1.2354791089892387,17024,0.1378910483326763,88.58423808639999,88.58423808639999,0.02145599012146704,0.0043791540374513716,0.03599617496365681
213.55998,3148,0.0,136800,,100.0,43,0.02843707986176014,,,,1368,,,,,,,,,,,,,
213.4963,3161,0.0,137600,0.0,100.0,43,0.02843979001045227,4.306511917687,0.0,0.0,1372,0.26099999999999995,0.17599788797087967,0.0003,20.227218240499496,-63.941427409648895,-1.1893802201375365,17088,0.1360334240598604,88.58423808639999,88.58423808639999,0.021549435463384725,0.004373021001811139,0.03437863665749319
213.4963,3161,0.0,137600,,100.0,43,0.02843979001045227,,,,1376,,,,,,,,,,,,,
212.0056,3184,0.0,138400,0.0,100.0,43,0.02843947894871235,3.9328409500419355,0.0,0.0,1380,0.264,0.17876212485134602,0.0003,20.58328515291214,-63.899214923381805,-1.2944434040691704,17216,0.1398114690091461,88.58423808639999,88.58423808639999,0.021827330914675258,0.004352518197265454,0.03473219310399145
212.0056,3184,0.0,138400,,100.0,43,0.02843947894871235,,,,1384,,,,,,,,,,,,,
212.11525,3197,0.0,139200,0.0,100.0,43,0.028443552553653717,4.366873608201746,0.0,0.0,1388,0.24299999999999997,0.17784468922764063,0.0003,20.575668960809708,-64.3649964928627,1.1526547002140433,17280,0.13744306890293956,88.58423808639999,88.58423808639999,0.021318984261597507,0.004346466397691984,0.03593463252764195
212.11525,3197,0.0,139200,,100.0,43,0.028443552553653717,,,,1392,,,,,,,,,,,,,
211.47879,3220,0.0,140000,0.0,100.0,43,0.02845207415521145,4.174750257974093,0.0,0.0,1396,0.18899999999999997,0.17710436857305467,0.0003,20.41085723042488,-64.6891981959343,-0.688864866271615,17408,0.13975560350809246,88.58423808639999,88.58423808639999,0.02167513096355833,0.004368834765045904,0.035559070616727695
211.47879,3220,0.0,140000,,100.0,43,0.02845207415521145,,,,1400,,,,,,,,,,,,,
209.5793,3233,0.0,140800,0.0,100.0,43,0.028456391766667366,4.160872961925801,0.0,0.0,1404,0.26099999999999995,0.17594816582277417,0.0003,20.011048138141632,-65.31019568443298,1.452994771185331,17472,0.13712471979670227,86.812553324672,86.812553324672,0.022513281102874316,0.004375543860078324,0.03558870515553281
209.5793,3233,0.0,140800,,100.0,43,0.028456391766667366,,,,1408,,,,,,,,,,,,,
210.8404,3256,0.0,141600,0.1337762291961987,100.0,43,0.02846340276300907,4.490964046599793,0.0,0.39,1412,0.3,0.1756963988300413,0.0003,19.954937875270844,-65.47491526603699,-0.22756480262614787,17600,0.1397788468748331,86.812553324672,86.812553324672,0.023422237631166354,0.004382632483611815,0.035792823415249586
210.8404,3256,0.0,141600,,100.0,43,0.02846340276300907,,,,1416,,,,,,,,,,,,,
209.24289,3279,0.0,142400,0.0,100.0,43,0.028470978140830994,4.047807945940094,0.0,0.0,1420,0.22499999999999998,0.17328179092146456,0.0003,19.75028884410858,-66.1777069568634,0.24956272286362946,17728,0.13625860260799527,86.812553324672,86.812553324672,0.021777065325295553,0.0043842057275469415,0.036005747446324676
209.24289,3279,0.0,142400,,100.0,43,0.028470978140830994,,,,1424,,,,,,,,,,,,,
210.28668,3292,0.0,143200,0.0,100.0,43,0.028475239872932434,4.184989105652403,0.0,0.0,1428,0.26099999999999995,0.17365391785278916,0.0003,19.64744946360588,-66.20524829626083,1.7585177663713694,17792,0.1407293447991833,86.812553324672,86.812553324672,0.02021858327498194,0.0043905845886911266,0.033999107574345544
210.28668,3292,0.0,143200,,100.0,43,0.028475239872932434,,,,1432,,,,,,,,,,,,,
210.02869,3315,0.0,144000,0.0,100.0,43,0.028485776856541634,4.379592737017954,0.0,0.0,1436,0.22199999999999995,0.17212991532869637,0.0003,19.678440988063812,-66.27220726013184,0.6438954648328945,17920,0.14079498616047204,86.812553324672,86.812553324672,0.02195998711977154,0.0044284949617576785,0.03479149437043816
210.02869,3315,0.0,144000,,100.0,43,0.028485776856541634,,,,1440,,,,,,,,,,,,,
208.7785,3328,0.0,144800,0.0,100.0,43,0.028495021164417267,4.120805197333279,0.0,0.0,1444,0.22499999999999998,0.17608922347426414,0.0003,20.078403532505035,-66.70972067117691,2.5837604058906436,17984,0.13779242360033095,86.812553324672,86.812553324672,0.02219443152716849,0.004440260563569609,0.0357760374317877
208.7785,3328,0.0,144800,,100.0,43,0.028495021164417267,,,,1448,,,,,,,,,,,,,
209.55875,3352,0.0,145600,0.0,100.0,43,0.028509292751550674,4.481107094204351,0.0,0.0,1452,0.3,0.1726214080117643,0.0003,19.83075487613678,-66.60685968399048,2.6892846525879577,18112,0.1419282250571996,86.812553324672,86.812553324672,0.02233252966834698,0.004466784950636793,0.03509693528758362
209.55875,3352,0.0,145600,,100.0,43,0.028509292751550674,,,,1456,,,,,,,,,,,,,
210.13428,3365,0.0,146400,0.0,100.0,43,0.028511950746178627,4.174551957002459,0.0,0.0,1460,0.2729999999999999,0.17256424040533602,0.0003,19.705809742212296,-67.46139323711395,0.10891393292695284,18176,0.13504518184345216,86.812553324672,86.812553324672,0.022610012820223346,0.0044841124326922,0.03555751661770046
210.13428,3365,0.0,146400,,100.0,43,0.028511950746178627,,,,1464,,,,,,,,,,,,,
208.12047,3388,0.0,147200,0.0,100.0,43,0.028518715873360634,3.8982612540367607,0.0,0.0,1468,0.162,0.17368407594040036,0.0003,19.91089218854904,-66.49259835481644,1.7936085984110832,18304,0.1476006992161274,86.812553324672,86.812553324672,0.024164938411558978,0.004486726371396799,0.034683580248383805
208.12047,3388,0.0,147200,,100.0,43,0.028518715873360634,,,,1472,,,,,,,,,,,,,
208.74883,3411,0.0,148000,0.0,100.0,43,0.028528930619359016,3.8056849494437817,0.0,0.0,1476,0.22199999999999995,0.1700806252192706,0.0003,19.405326813459396,-68.19640362262726,1.3192372238263488,18432,0.13498956768307835,86.812553324672,86.812553324672,0.02158364563365467,0.0045238437814987265,0.034076364478096366
208.74883,3411,0.0,148000,,100.0,43,0.028528930619359016,,,,1480,,,,,,,,,,,,,
207.81671,3423,0.0,148800,0.0,100.0,43,0.028534995391964912,3.951636031503118,0.0,0.0,1484,0.22499999999999998,0.17359519773162901,0.0003,19.807454109191895,-68.15930390357971,1.3301996472291648,18496,0.13748961524106562,86.812553324672,86.812553324672,0.02222380346211139,0.004528681936790235,0.03494565456639975
207.81671,3423,0.0,148800,,100.0,43,0.028534995391964912,,,,1488,,,,,,,,,,,,,
207.34856,3447,0.0,149600,0.0,100.0,43,0.02854505367577076,4.249411568570486,0.0,0.0,1492,0.264,0.17117667710408568,0.0003,19.41267603635788,-68.92695081233978,0.6957563590840437,18624,0.13460383738856763,86.812553324672,86.812553324672,0.020356064531370066,0.004544748546322808,0.03333518045837991
207.34856,3447,0.0,149600,,100.0,43,0.02854505367577076,,,,1496,,,,,,,,,,,,,
208.29408,3460,0.0,150400,0.0,100.0,43,0.028549054637551308,4.148570233763472,0.0,0.0,1500,0.288,0.1714572082273662,0.0003,19.545086324214935,-69.07266521453857,2.3592969130259007,18688,0.13595795596484095,86.812553324672,86.812553324672,0.019842273351969197,0.004561575085972436,0.03340570325963199
208.29408,3460,0.0,150400,,100.0,43,0.028549054637551308,,,,1504,,,,,,,,,,,,,
210.65561,3483,0.0,151200,0.0,100.0,43,0.028553375974297523,4.355445373481657,0.0,0.0,1508,0.27,0.1718540471047163,0.0003,19.52280679345131,-69.4769366979599,0.4296659731771797,18816,0.13555681623984128,86.812553324672,86.812553324672,0.01999832763976883,0.004589734169712756,0.03279218598618172
210.65561,3483,0.0,151200,,100.0,43,0.028553375974297523,,,,1512,,,,,,,,,,,,,
208.25647,3496,0.0,152000,0.0,100.0,43,0.02855842560529709,3.913568505324765,0.0,0.0,1516,0.22799999999999998,0.16713332757353783,0.0003,19.128640919923782,-70.0756698846817,1.4134033501613885,18880,0.1310170970391482,86.812553324672,86.812553324672,0.02006900568085257,0.004599384847097099,0.03296260040951893
208.25647,3496,0.0,152000,,100.0,43,0.02855842560529709,,,,1520,,,,,,,,,,,,,
208.99316,3519,0.0,152800,0.0,100.0,43,0.028568439185619354,4.405520742115342,0.0,0.0,1524,0.3,0.16961994394659996,0.0003,19.29013204574585,-70.17825841903687,1.6134591810405254,19008,0.13206501037348062,86.812553324672,86.812553324672,0.020670234371209517,0.004632951895473525,0.03232083807233721
208.99316,3519,0.0,152800,,100.0,43,0.028568439185619354,,,,1528,,,,,,,,,,,,,
209.79425,3532,0.0,153600,0.0,100.0,43,0.028571613132953644,4.540734229176448,0.0,0.0,1532,0.3,0.16868379898369312,0.0003,19.233420312404633,-70.63324773311615,-0.34794623288325965,19072,0.13083782384637743,86.812553324672,86.812553324672,0.020252627655281685,0.004637112622731365,0.032284415094181895
209.79425,3532,0.0,153600,,100.0,43,0.028571613132953644,,,,1536,,,,,,,,,,,,,
211.8385,3556,0.0,154400,0.1397191938808396,100.0,43,0.028583796694874763,4.23097329814979,0.0,0.39,1540,0.264,0.16817825473845005,0.0003,19.209055453538895,-70.8282939195633,0.6993642388843,19200,0.1313146153697744,86.812553324672,86.812553324672,0.02188316237879917,0.004663963722123299,0.03348266685497947
211.8385,3556,0.0,154400,,100.0,43,0.028583796694874763,,,,1544,,,,,,,,,,,,,
212.27725,3580,0.0,155200,0.0,100.0,43,0.028594698756933212,4.208435343202114,0.0,0.0,1548,0.3,0.1681346264667809,0.0003,19.374867886304855,-71.4157692193985,2.8146986570209265,19328,0.13064277404919267,86.812553324672,86.812553324672,0.02054510751622729,0.004682180529925972,0.03342925233300775
212.27725,3580,0.0,155200,,100.0,43,0.028594698756933212,,,,1552,,,,,,,,,,,,,
212.22438,3594,0.0,156000,0.10336849082606853,100.0,43,0.028602352365851402,3.9348354514400636,0.0,0.39,1556,0.22799999999999998,0.16733854892663658,0.0003,19.25761702656746,-71.50420784950256,1.4278328190557659,19392,0.1298546587349847,86.812553324672,86.812553324672,0.020766026587807573,0.0047092998793232255,0.03276703041046858
212.22438,3594,0.0,156000,,100.0,43,0.028602352365851402,,,,1560,,,,,,,,,,,,,
213.23065,3618,0.0,156800,0.0,100.0,43,0.028609748929739,4.1853966485791085,0.0,0.0,1564,0.26099999999999995,0.16565743112005293,0.0003,19.174285650253296,-72.01350164413452,0.520204110071063,19520,0.12890279141720384,86.812553324672,86.812553324672,0.01997980472515337,0.004733418740215711,0.03408597098314203
213.23065,3618,0.0,156800,,100.0,43,0.028609748929739,,,,1568,,,,,,,,,,,,,
213.9824,3632,0.0,157600,0.0,100.0,43,0.02861061319708824,4.390746699011129,0.0,0.0,1572,0.3,0.1633462745230645,0.0003,18.945901185274124,-72.16233110427856,-0.49312942125834525,19584,0.1279059340013191,86.812553324672,86.812553324672,0.020534567651338875,0.0047221244385582395,0.03418488314491697
213.9824,3632,0.0,157600,,100.0,43,0.02861061319708824,,,,1576,,,,,,,,,,,,,
215.14871,3655,0.0,158400,0.0,100.0,43,0.02861466258764267,4.6454133593143085,0.0,0.0,1580,0.3,0.1641852653119713,0.0003,18.87822851538658,-72.2354427576065,2.3081376685295254,19712,0.13120199728291482,86.812553324672,86.812553324672,0.01976590574486181,0.004743411009258125,0.03299459919799119
215.14871,3655,0.0,158400,,100.0,43,0.02861466258764267,,,,1584,,,,,,,,,,,,,
217.71902,3668,0.0,159200,0.0,100.0,43,0.02862202376127243,4.582944833279559,0.0,0.0,1588,0.26099999999999995,0.16206255182623863,0.0003,18.771812170743942,-72.86672079563141,1.7068618321791291,19776,0.12678112834692,86.812553324672,86.812553324672,0.01984318604809232,0.004765170313476119,0.03389469863031991
217.71902,3668,0.0,159200,,100.0,43,0.02862202376127243,,,,1592,,,,,,,,,,,,,
