time/fps,train/std,time/time_elapsed,rollout/success_rate,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/target_weight,train/critic_aux_loss,train/n_updates,train/actor_loss,train/actor_aux_loss,train/aux_weight,train/ent_coef_loss,train/learning_rate,train/critic_target_loss,train/actor_target_loss,train/ent_coef,train/critic_loss
42,0.03660197556018829,43163,0.03,1821600,18216,388.4833,100.0,,,,,,,,,,,,
42,0.036593373864889145,43187,0.03,1822400,18220,387.5463,100.0,15.906436205108609,0.26986636640504,227712,-209.57216382026672,0.08198574057314545,15.906436205108609,0.27287749852985144,0.0003,0.07249615562614053,0.009794524201424792,0.016524699865840375,18.76519088447094
42,0.036593373864889145,43187,0.03,1822400,18224,387.5463,100.0,,,,,,,,,,,,
42,0.03659381717443466,43199,0.03,1823200,18228,388.66617,100.0,15.906436205108609,0.26974086090922356,227776,-209.65596675872803,0.08171841758303344,15.906436205108609,0.11170466407202184,0.0003,0.0720570610719733,0.00875105629893369,0.01655251285410486,18.274488180875778
42,0.03659381717443466,43199,0.03,1823200,18232,388.66617,100.0,,,,,,,,,,,,
42,0.03658932074904442,43222,0.03,1824000,18236,391.49814,100.0,15.906436205108609,0.26781230489723384,227904,-209.45809674263,0.08224408223759383,15.906436205108609,-0.9115928979590535,0.0003,0.07322529150405899,0.009170921050099423,0.01646798336878419,18.62622921168804
42,0.03658932074904442,43222,0.03,1824000,18240,391.49814,100.0,,,,,,,,,,,,
42,0.03658456727862358,43245,0.03,1824800,18244,396.10312,100.0,15.906436205108609,0.26921157562173903,228032,-209.63982939720154,0.08215983491390944,15.906436205108609,0.02730790711939335,0.0003,0.07323233684292063,0.01062941460259026,0.01644446564023383,19.61602257192135
42,0.03658456727862358,43245,0.03,1824800,18248,396.10312,100.0,,,,,,,,,,,,
42,0.03658335655927658,43259,0.04,1825600,18252,397.77646,100.0,15.906436205108609,0.2684291014447808,228096,-209.6359634399414,0.08251826942432672,15.906436205108609,-1.6357506297063082,0.0003,0.07367569085909054,0.010464556857186835,0.01639629149576649,19.467707470059395
42,0.03658335655927658,43259,0.04,1825600,18256,397.77646,100.0,,,,,,,,,,,,
42,0.03658812493085861,43283,0.04,1826400,18260,400.2911,100.0,15.906436205108609,0.26996181905269623,228224,-209.86430501937866,0.08270806213840842,15.906436205108609,-0.37324905348941684,0.0003,0.07304041361203417,0.009440322686714353,0.016294466971885413,19.526221707463264
42,0.03658812493085861,43283,0.04,1826400,18264,400.2911,100.0,,,,,,,,,,,,
42,0.03659098222851753,43297,0.03,1827200,18268,399.38654,100.0,15.906436205108609,0.26923161605373025,228288,-210.2356355190277,0.08152152341790497,15.906436205108609,-0.906597601948306,0.0003,0.07431093079503626,0.008844174153637141,0.016271873813821003,19.044198483228683
42,0.03659098222851753,43297,0.03,1827200,18272,399.38654,100.0,,,,,,,,,,,,
42,0.036587025970220566,43320,0.03,1828000,18276,403.69644,100.0,15.906436205108609,0.26891560247167945,228416,-210.42213082313538,0.08198175590950996,15.906436205108609,0.12259367387741804,0.0003,0.07409198710229248,0.009214889989380026,0.016137310565682128,18.57511430978775
42,0.036587025970220566,43320,0.03,1828000,18280,403.69644,100.0,,,,,,,,,,,,
42,0.036579567939043045,43334,0.03,1828800,18284,403.99103,100.0,15.906436205108609,0.2682623961009085,228480,-210.02806329727173,0.08218394604045898,15.906436205108609,-1.721797951264307,0.0003,0.07400775159476325,0.0089414872963971,0.016102115710964426,18.768257901072502
42,0.036579567939043045,43334,0.03,1828800,18288,403.99103,100.0,,,,,,,,,,,,
42,0.03657734394073486,43357,0.03,1829600,18292,401.3723,100.0,15.906436205108609,0.26992021733894944,228608,-210.29519176483154,0.08225533715449274,15.906436205108609,-0.4025140074081719,0.0003,0.0746530971955508,0.0093138833908597,0.015941398130962625,18.72247451543808
42,0.03657734394073486,43357,0.03,1829600,18296,401.3723,100.0,,,,,,,,,,,,
42,0.03658179193735123,43370,0.04,1830400,18300,404.42972,100.0,15.906436205108609,0.268207986606285,228672,-210.4950394630432,0.08233564393594861,15.906436205108609,-1.326493321917951,0.0003,0.0721960217342712,0.00952792854513973,0.01590870346990414,18.81033718585968
42,0.03658179193735123,43370,0.04,1830400,18304,404.42972,100.0,,,,,,,,,,,,
42,0.0365847609937191,43393,0.03,1831200,18308,402.0544,100.0,15.906436205108609,0.26537069468759,228800,-210.4578640460968,0.08151005511172116,15.906436205108609,-0.18688223150093108,0.0003,0.07167920848587528,0.009033104368427303,0.015724644443253055,18.12694077193737
42,0.0365847609937191,43393,0.03,1831200,18312,402.0544,100.0,,,,,,,,,,,,
42,0.03658407926559448,43415,0.03,1832000,18316,401.85785,100.0,15.906436205108609,0.2636051117442548,228928,-210.59014129638672,0.08116796112153679,15.906436205108609,-1.1518225991167128,0.0003,0.0727467083488591,0.008625923022918869,0.015632133756298572,18.494073063135147
42,0.03658407926559448,43415,0.03,1832000,18320,401.85785,100.0,,,,,,,,,,,,
42,0.03658035397529602,43428,0.03,1832800,18324,402.8326,100.0,15.906436205108609,0.2640461844857782,228992,-211.22155666351318,0.08093147503677756,15.906436205108609,-2.584051455371082,0.0003,0.0719355252222158,0.008845821859722491,0.015539377753157169,19.170886054635048
42,0.03658035397529602,43428,0.03,1832800,18328,402.8326,100.0,,,,,,,,,,,,
42,0.03657635673880577,43451,0.03,1833600,18332,399.69604,100.0,15.906436205108609,0.2648115190677345,229120,-211.1502411365509,0.08147067832760513,15.906436205108609,-0.2713116912636906,0.0003,0.07231139281066135,0.009494409259787062,0.015287343165255152,18.285752519965172
42,0.03657635673880577,43451,0.03,1833600,18336,399.69604,100.0,,,,,,,,,,,,
42,0.03657551482319832,43464,0.03,1834400,18340,394.78094,100.0,15.906436205108609,0.26446443470194936,229184,-210.89295387268066,0.08184861287008971,15.906436205108609,-1.7092627657111734,0.0003,0.0760121900239028,0.008955110773968045,0.015256066457368433,18.78440535068512
42,0.03657551482319832,43464,0.03,1834400,18344,394.78094,100.0,,,,,,,,,,,,
42,0.03656218945980072,43488,0.02,1835200,18348,391.02808,100.0,15.906436205108609,0.26373309129849076,229312,-210.97111415863037,0.08236163144465536,15.906436205108609,-2.647112932987511,0.0003,0.07141813030466437,0.009039779906743206,0.015037264587590471,18.25759468972683
42,0.03656218945980072,43488,0.02,1835200,18352,391.02808,100.0,,,,,,,,,,,,
42,0.03654666990041733,43501,0.02,1836000,18356,387.15323,100.0,15.906436205108609,0.26581044448539615,229376,-210.87994813919067,0.08081011974718422,15.906436205108609,-3.2781965692993253,0.0003,0.0734241790487431,0.009449511395359877,0.014888416917528957,17.75894822180271
42,0.03654666990041733,43501,0.02,1836000,18360,387.15323,100.0,,,,,,,,,,,,
42,0.03653758764266968,43525,0.02,1836800,18364,385.65036,100.0,15.906436205108609,0.2621992763597518,229504,-211.22847414016724,0.08027055498678237,15.906436205108609,-1.7922792069148272,0.0003,0.07328692241571844,0.008233888198446948,0.014710353018017486,17.63250309228897
42,0.03653758764266968,43525,0.02,1836800,18368,385.65036,100.0,,,,,,,,,,,,
42,0.03650982305407524,43548,0.03,1837600,18372,387.5207,100.0,15.906436205108609,0.26657601608894765,229632,-210.75773167610168,0.08235358819365501,15.906436205108609,-2.8712083962745965,0.0003,0.0731782580842264,0.009541428451484535,0.014474785391939804,17.83170162141323
42,0.03650982305407524,43548,0.03,1837600,18376,387.5207,100.0,,,,,,,,,,,,
42,0.03649722412228584,43562,0.03,1838400,18380,385.6059,100.0,15.906436205108609,0.2634815906640142,229696,-210.7876172065735,0.08046043803915381,15.906436205108609,-2.2511530234478414,0.0003,0.0706900890218094,0.00795396171088214,0.014351469289977103,17.95870926976204
42,0.03649722412228584,43562,0.03,1838400,18384,385.6059,100.0,,,,,,,,,,,,
42,0.03648548945784569,43584,0.02,1839200,18388,385.51016,100.0,15.906436205108609,0.26186363701708615,229824,-211.18313455581665,0.0817200526362285,15.906436205108609,-1.1796298334375024,0.0003,0.07239925168687478,0.008790920430328697,0.014154093689285219,18.39303483068943
42,0.03648548945784569,43584,0.02,1839200,18392,385.51016,100.0,,,,,,,,,,,,
42,0.03647436201572418,43598,0.02,1840000,18396,386.63504,100.0,15.906436205108609,0.26268589682877064,229888,-211.1102294921875,0.0820481413975358,15.906436205108609,-2.578209765255451,0.0003,0.0724771665991284,0.00828125490443199,0.014056762054678984,18.088603287935257
42,0.03647436201572418,43598,0.02,1840000,18400,386.63504,100.0,,,,,,,,,,,,
42,0.03646451234817505,43622,0.02,1840800,18404,385.11044,100.0,15.588307481006435,0.2622674109879881,230016,-211.3396713733673,0.08158829889725894,15.588307481006435,-1.179504661122337,0.0003,0.07278687419602647,0.00903310544526903,0.013934085596702062,18.001936435699463
42,0.03646451234817505,43622,0.02,1840800,18408,385.11044,100.0,,,,,,,,,,,,
42,0.036450669169425964,43635,0.02,1841600,18412,385.00464,100.0,15.588307481006435,0.26296072406694293,230080,-211.18038868904114,0.082487030653283,15.588307481006435,-1.7246257602237165,0.0003,0.06959541002288461,0.007861978323489893,0.013849316092091613,17.821703657507896
42,0.036450669169425964,43635,0.02,1841600,18416,385.00464,100.0,,,,,,,,,,,,
42,0.03644608333706856,43659,0.02,1842400,18420,386.7593,100.0,15.588307481006435,0.2613591484259814,230208,-211.4035894870758,0.08352999435737729,15.588307481006435,0.33459423016756773,0.0003,0.07365369604667649,0.010385898480308242,0.013819399900967255,17.982433691620827
42,0.03644608333706856,43659,0.02,1842400,18424,386.7593,100.0,,,,,,,,,,,,
42,0.036438487470149994,43672,0.02,1843200,18428,389.4265,100.0,15.588307481006435,0.26126647810451686,230272,-211.12697553634644,0.08215864072553813,15.588307481006435,-0.08697501011192799,0.0003,0.07143440359504893,0.009170888526568888,0.013813331577694044,17.459036111831665
42,0.036438487470149994,43672,0.02,1843200,18432,389.4265,100.0,,,,,,,,,,,,
42,0.036423634737730026,43695,0.02,1844000,18436,388.9968,100.0,15.588307481006435,0.2629389555659145,230400,-211.46892261505127,0.08181900170166045,15.588307481006435,-0.2787188885267824,0.0003,0.07118374877609313,0.008829289276036434,0.013771154524874873,17.79299384355545
42,0.036423634737730026,43695,0.02,1844000,18440,388.9968,100.0,,,,,,,,,,,,
42,0.03641193360090256,43718,0.02,1844800,18444,390.95044,100.0,15.588307481006435,0.2654030916746706,230528,-211.62872004508972,0.08275829860940576,15.588307481006435,-0.9374180568847805,0.0003,0.0711601980146952,0.00838490983369411,0.013732315244851634,17.551936447620392
42,0.03641193360090256,43718,0.02,1844800,18448,390.95044,100.0,,,,,,,,,,,,
42,0.036406971514225006,43731,0.04,1845600,18452,398.79626,100.0,15.588307481006435,0.26468542497605085,230592,-211.65020942687988,0.08139291242696345,15.588307481006435,-0.023386326152831316,0.0003,0.06972802680684254,0.008521129209839273,0.013693534434423782,17.889719799160957
42,0.036406971514225006,43731,0.04,1845600,18456,398.79626,100.0,,,,,,,,,,,,
42,0.036387376487255096,43755,0.04,1846400,18460,399.2342,100.0,15.588307481006435,0.2613902799785137,230720,-211.85392713546753,0.08130916568916291,15.588307481006435,-0.7434763940982521,0.0003,0.0727159867528826,0.008672478081280133,0.013667584877111949,17.329458624124527
42,0.036387376487255096,43755,0.04,1846400,18464,399.2342,100.0,,,,,,,,,,,,
42,0.03637557104229927,43769,0.04,1847200,18468,404.5261,100.0,15.588307481006435,0.2630732958205044,230784,-212.30889248847961,0.08182023488916457,15.588307481006435,-0.20760135387536138,0.0003,0.07195744611090049,0.00873879497521557,0.013653284942847677,17.674306333065033
42,0.03637557104229927,43769,0.04,1847200,18472,404.5261,100.0,,,,,,,,,,,,
42,0.03636419028043747,43792,0.03,1848000,18476,402.90234,100.0,15.588307481006435,0.2627024289686233,230912,-212.1778769493103,0.08031194971408695,15.588307481006435,0.578890978358686,0.0003,0.0729356033843942,0.008445851130090887,0.013711937092011794,17.805578246712685
42,0.03636419028043747,43792,0.03,1848000,18480,402.90234,100.0,,,,,,,,,,,,
42,0.0363529771566391,43805,0.03,1848800,18484,403.48224,100.0,15.588307481006435,0.2608540311921388,230976,-212.03042244911194,0.08054451644420624,15.588307481006435,-0.4631842980161309,0.0003,0.07225473620928824,0.00740114510699641,0.013746761716902256,17.531543880701065
42,0.0363529771566391,43805,0.03,1848800,18488,403.48224,100.0,,,,,,,,,,,,
42,0.03633496165275574,43828,0.03,1849600,18492,404.48987,100.0,15.588307481006435,0.2613596504088491,231104,-212.0136215686798,0.08028156904038042,15.588307481006435,0.2960823711473495,0.0003,0.07121776434360072,0.009688845417258563,0.013701440795557573,17.957724019885063
42,0.03633496165275574,43828,0.03,1849600,18496,404.48987,100.0,,,,,,,,,,,,
42,0.03633340448141098,43851,0.03,1850400,18500,405.60437,100.0,15.588307481006435,0.2587809250690043,231232,-212.52831435203552,0.0803697690134868,15.588307481006435,-0.14528942061588168,0.0003,0.07231369783403352,0.008359140174434287,0.013717944239033386,16.974115014076233
42,0.03633340448141098,43851,0.03,1850400,18504,405.60437,100.0,,,,,,,,,,,,
42,0.03633200377225876,43864,0.03,1851200,18508,406.1868,100.0,15.588307481006435,0.26022116537205875,231296,-212.55319571495056,0.0810387262608856,15.588307481006435,0.9010579013265669,0.0003,0.07228379516163841,0.009762114932527766,0.01373450132086873,17.679786562919617
42,0.03633200377225876,43864,0.03,1851200,18512,406.1868,100.0,,,,,,,,,,,,
42,0.03633160889148712,43888,0.03,1852000,18516,408.2224,100.0,15.588307481006435,0.26081360690295696,231424,-212.55613732337952,0.08091718354262412,15.588307481006435,0.587614490184933,0.0003,0.07117914105765522,0.0094023375386314,0.013859111597412266,17.063604682683945
42,0.03633160889148712,43888,0.03,1852000,18520,408.2224,100.0,,,,,,,,,,,,
42,0.03632263094186783,43901,0.03,1852800,18524,406.14023,100.0,15.588307481006435,0.2581675215624273,231488,-212.38064622879028,0.07935098838061094,15.588307481006435,-1.0636072410270572,0.0003,0.07325773435877636,0.009956630761735141,0.013853160839062184,17.160996228456497
42,0.03632263094186783,43901,0.03,1852800,18528,406.14023,100.0,,,,,,,,,,,,
42,0.03631177172064781,43923,0.03,1853600,18532,401.32794,100.0,15.588307481006435,0.25806384114548564,231616,-212.90002155303955,0.08082755573559552,15.588307481006435,0.2979430598206818,0.0003,0.07114021194865927,0.010241543692245614,0.013885810039937496,16.829506874084473
42,0.03631177172064781,43923,0.03,1853600,18536,401.32794,100.0,,,,,,,,,,,,
42,0.03630580008029938,43936,0.03,1854400,18540,404.29535,100.0,15.588307481006435,0.25658789626322687,231680,-213.01412343978882,0.0806324762525037,15.588307481006435,0.25955922482535243,0.0003,0.07362736214417964,0.010847686418856028,0.013894142481149174,17.228594914078712
42,0.03630580008029938,43936,0.03,1854400,18544,404.29535,100.0,,,,,,,,,,,,
42,0.03629932552576065,43960,0.02,1855200,18548,405.0399,100.0,15.588307481006435,0.2584305517375469,231808,-213.4270224571228,0.08084172697272152,15.588307481006435,0.03454350016545504,0.0003,0.07390583190135658,0.010259441063681152,0.013846756337443367,18.36870276927948
42,0.03629932552576065,43960,0.02,1855200,18552,405.0399,100.0,,,,,,,,,,,,
42,0.036290816962718964,43974,0.01,1856000,18556,400.9637,100.0,15.588307481006435,0.2595479271840304,231872,-212.60091829299927,0.07934880629181862,15.588307481006435,-1.398182422039099,0.0003,0.0729224873939529,0.007998460245289607,0.013834054800099693,17.789535388350487
42,0.036290816962718964,43974,0.01,1856000,18560,400.9637,100.0,,,,,,,,,,,,
42,0.03627419099211693,43998,0.02,1856800,18564,400.08752,100.0,15.588307481006435,0.2560240391176194,232000,-213.09728574752808,0.07931518694385886,15.588307481006435,0.16682506585493684,0.0003,0.07085143390577286,0.009647750746808015,0.013793629375868477,17.78833882510662
42,0.03627419099211693,43998,0.02,1856800,18568,400.08752,100.0,,,,,,,,,,,,
42,0.03627122566103935,44021,0.03,1857600,18572,394.16638,100.0,15.588307481006435,0.2592979893088341,232128,-213.02373719215393,0.08153113222215325,15.588307481006435,0.6574279931373894,0.0003,0.07145113992737606,0.009688827711215708,0.013854710181476548,17.758803501725197
42,0.03627122566103935,44021,0.03,1857600,18576,394.16638,100.0,,,,,,,,,,,,
42,0.036268450319767,44034,0.03,1858400,18580,395.12302,100.0,15.588307481006435,0.25744490581564605,232192,-213.04227495193481,0.0801646172767505,15.588307481006435,-0.5132162868976593,0.0003,0.07154412526870146,0.009707822715427028,0.013856465549906716,17.697425574064255
42,0.036268450319767,44034,0.03,1858400,18584,395.12302,100.0,,,,,,,,,,,,
42,0.036271847784519196,44058,0.02,1859200,18588,393.92,100.0,15.588307481006435,0.2614849777892232,232320,-213.2407989501953,0.08062648738268763,15.588307481006435,0.6874199488665909,0.0003,0.07304340676637366,0.009661493604653515,0.01387888370663859,17.72410786151886
42,0.036271847784519196,44058,0.02,1859200,18592,393.92,100.0,,,,,,,,,,,,
42,0.036270834505558014,44071,0.03,1860000,18596,394.36523,100.0,15.588307481006435,0.26148609910160303,232384,-212.65924191474915,0.08093124383594841,15.588307481006435,-0.18222441826947033,0.0003,0.07206533348653466,0.009529460538033163,0.013908682129113004,18.030217170715332
42,0.036270834505558014,44071,0.03,1860000,18600,394.36523,100.0,,,,,,,,,,,,
42,0.036272041499614716,44095,0.03,1860800,18604,394.31287,100.0,15.276541331386309,0.2593701835721731,232512,-212.6151716709137,0.08073838625568897,15.276541331386309,-0.44662890024483204,0.0003,0.07061280281050131,0.008487918865284882,0.013929142412962392,17.470402121543884
42,0.036272041499614716,44095,0.03,1860800,18608,394.31287,100.0,,,,,,,,,,,,
42,0.036264438182115555,44109,0.04,1861600,18612,395.72464,100.0,15.276541331386309,0.25948622170835733,232576,-212.57710719108582,0.08079411543440074,15.276541331386309,-0.037516240030527115,0.0003,0.07123204204253852,0.008734793944313424,0.013909709508880042,17.90174427628517
42,0.036264438182115555,44109,0.04,1861600,18616,395.72464,100.0,,,,,,,,,,,,
42,0.036239590495824814,44133,0.04,1862400,18620,393.8224,100.0,15.276541331386309,0.2599858057219535,232704,-213.04210209846497,0.08076510101091117,15.276541331386309,-2.940752316499129,0.0003,0.07182676088996232,0.009672101128671784,0.013779615226667374,19.34735357761383
42,0.036239590495824814,44133,0.04,1862400,18624,393.8224,100.0,,,,,,,,,,,,
42,0.0362258143723011,44155,0.04,1863200,18628,398.6383,100.0,15.276541331386309,0.25992859504185617,232832,-212.830819606781,0.08000042557250708,15.276541331386309,0.2744622649624944,0.0003,0.07152207946637645,0.008114423711958807,0.01369173004059121,17.209246203303337
42,0.0362258143723011,44155,0.04,1863200,18632,398.6383,100.0,,,,,,,,,,,,
42,0.036223627626895905,44169,0.04,1864000,18636,394.34314,100.0,15.276541331386309,0.2592487239744514,232896,-213.00907588005066,0.07927849853876978,15.276541331386309,-0.26544130640104413,0.0003,0.07096465904032812,0.009080774321773788,0.013692236432689242,17.341702193021774
42,0.036223627626895905,44169,0.04,1864000,18640,394.34314,100.0,,,,,,,,,,,,
42,0.03621107339859009,44192,0.04,1864800,18644,394.10284,100.0,15.276541331386309,0.25993319181725383,233024,-212.73037433624268,0.08196759165730327,15.276541331386309,-0.7194154700264335,0.0003,0.07226586510660127,0.0096406936099811,0.013587214780272916,18.02796420454979
42,0.03621107339859009,44192,0.04,1864800,18648,394.10284,100.0,,,,,,,,,,,,
42,0.03620036318898201,44205,0.04,1865600,18652,393.84497,100.0,15.276541331386309,0.2595544783398509,233088,-213.02617716789246,0.07887457078322768,15.276541331386309,-1.546342685003765,0.0003,0.07291757315397263,0.008254077642050106,0.013529522824683227,18.158559277653694
42,0.03620036318898201,44205,0.04,1865600,18656,393.84497,100.0,,,,,,,,,,,,
42,0.0361923985183239,44228,0.05,1866400,18660,396.19305,100.0,15.276541331386309,0.2621153292711824,233216,-213.0234990119934,0.07947695231996477,15.276541331386309,-0.4603828542167321,0.0003,0.07497516146395355,0.009485999140451895,0.0134457118838327,17.728916212916374
42,0.0361923985183239,44228,0.05,1866400,18664,396.19305,100.0,,,,,,,,,,,,
42,0.036186642944812775,44242,0.04,1867200,18668,398.98325,100.0,15.276541331386309,0.2623791766818613,233280,-212.96049904823303,0.07970668899361044,15.276541331386309,-0.6902997652068734,0.0003,0.07320779107976705,0.008237405516410945,0.013448628960759379,17.616687670350075
42,0.036186642944812775,44242,0.04,1867200,18672,398.98325,100.0,,,,,,,,,,,,
42,0.036165665835142136,44264,0.03,1868000,18676,403.153,100.0,15.276541331386309,0.26003762404434383,233408,-213.18588781356812,0.07880153227597475,15.276541331386309,-0.9713700236752629,0.0003,0.07400576461805031,0.008651147176351515,0.013341404308448546,18.525110438466072
42,0.036165665835142136,44264,0.03,1868000,18680,403.153,100.0,,,,,,,,,,,,
42,0.03616100177168846,44279,0.03,1868800,18684,405.2758,100.0,15.276541331386309,0.2618099523242563,233472,-213.28902912139893,0.07965111150406301,15.276541331386309,0.768989369738847,0.0003,0.07501262408914044,0.00800916342632263,0.01332468398322817,18.347013652324677
42,0.03616100177168846,44279,0.03,1868800,18688,405.2758,100.0,,,,,,,,,,,,
42,0.03616439551115036,44302,0.03,1869600,18692,400.63098,100.0,15.276541331386309,0.2610332367476076,233600,-213.01661944389343,0.08074975199997425,15.276541331386309,1.17704399372451,0.0003,0.07418729871278629,0.008959627288277261,0.01341257759486325,18.31449554860592
42,0.03616439551115036,44302,0.03,1869600,18696,400.63098,100.0,,,,,,,,,,,,
42,0.036149587482213974,44327,0.02,1870400,18700,397.69485,100.0,15.276541331386309,0.2612473201006651,233728,-212.92575216293335,0.07988687045872211,15.276541331386309,-2.0251860844437033,0.0003,0.07256964198313653,0.008846907385304803,0.013344682840397581,18.07180830836296
42,0.036149587482213974,44327,0.02,1870400,18704,397.69485,100.0,,,,,,,,,,,,
42,0.036144088953733444,44340,0.02,1871200,18708,398.23245,100.0,15.276541331386309,0.26358281821012497,233792,-213.0357768535614,0.08092355018015951,15.276541331386309,-1.3709796173498034,0.0003,0.07362312288023531,0.009205584170558723,0.013268478884128854,17.456994250416756
42,0.036144088953733444,44340,0.02,1871200,18712,398.23245,100.0,,,,,,,,,,,,
42,0.0361311100423336,44364,0.01,1872000,18716,399.09393,100.0,15.276541331386309,0.2636718505527824,233920,-213.23972964286804,0.08113345911260694,15.276541331386309,-1.4753137968946248,0.0003,0.07183016376802698,0.008521001076587709,0.013143337680958211,18.867328748106956
42,0.0361311100423336,44364,0.01,1872000,18720,399.09393,100.0,,,,,,,,,,,,
42,0.03612743318080902,44378,0.02,1872800,18724,398.8775,100.0,15.276541331386309,0.26426068879663944,233984,-212.83193349838257,0.08120079839136451,15.276541331386309,-2.098706470336765,0.0003,0.07318985118763521,0.008617516006779624,0.013076516363071278,18.114778012037277
42,0.03612743318080902,44378,0.02,1872800,18728,398.8775,100.0,,,,,,,,,,,,
42,0.03610764443874359,44401,0.02,1873600,18732,395.71954,100.0,15.276541331386309,0.26496004266664386,234112,-212.29815697669983,0.0835667549399659,15.276541331386309,-0.9909958286443725,0.0003,0.07299532351316884,0.00814013331910246,0.012947600393090397,18.10302397608757
42,0.03610764443874359,44401,0.02,1873600,18736,395.71954,100.0,,,,,,,,,,,,
42,0.03609989210963249,44415,0.02,1874400,18740,399.4721,100.0,15.276541331386309,0.26532397978007793,234176,-212.72477960586548,0.08326503599528223,15.276541331386309,-0.7518416321836412,0.0003,0.07341179007198662,0.008638695311674383,0.012904247138067149,19.13696752488613
42,0.03609989210963249,44415,0.02,1874400,18744,399.4721,100.0,,,,,,,,,,,,
42,0.03609495982527733,44439,0.02,1875200,18748,399.65808,100.0,15.276541331386309,0.26773586543276906,234304,-213.16778540611267,0.08404175157193094,15.276541331386309,0.46897056931629777,0.0003,0.07329849328380078,0.008930037158279447,0.012872752486146055,17.745834603905678
42,0.03609495982527733,44439,0.02,1875200,18752,399.65808,100.0,,,,,,,,,,,,
42,0.03608410060405731,44462,0.01,1876000,18756,397.25443,100.0,15.276541331386309,0.2655603592284024,234432,-212.88770484924316,0.08176395879127085,15.276541331386309,0.20333524560555816,0.0003,0.07480387465329841,0.007690767844906077,0.012910326011478901,18.167093127965927
42,0.03608410060405731,44462,0.01,1876000,18760,397.25443,100.0,,,,,,,,,,,,
42,0.03607533127069473,44475,0.01,1876800,18764,397.54144,100.0,15.276541331386309,0.26404019515030086,234496,-213.24194741249084,0.08391095243860036,15.276541331386309,-0.9565740684047341,0.0003,0.07265999465016648,0.009215636200679,0.0129022205946967,17.632470965385437
42,0.03607533127069473,44475,0.01,1876800,18768,397.54144,100.0,,,,,,,,,,,,
42,0.036066584289073944,44498,0.01,1877600,18772,393.38947,100.0,15.276541331386309,0.2639189416076988,234624,-212.89019227027893,0.08190908550750464,15.276541331386309,-0.6127765593118966,0.0003,0.07229925313731655,0.010093001830682624,0.012877442903118208,17.729707211256027
42,0.036066584289073944,44498,0.01,1877600,18776,393.38947,100.0,,,,,,,,,,,,
42,0.036066651344299316,44512,0.02,1878400,18780,393.346,100.0,15.276541331386309,0.266561393160373,234688,-213.07328844070435,0.08223049342632294,15.276541331386309,0.6702799592167139,0.0003,0.07433024514466524,0.008721095789951505,0.01288394586299546,17.573913499712944
42,0.036066651344299316,44512,0.02,1878400,18784,393.346,100.0,,,,,,,,,,,,
42,0.03606618940830231,44536,0.03,1879200,18788,397.65973,100.0,15.276541331386309,0.2656495419796556,234816,-213.06189680099487,0.0805991335073486,15.276541331386309,-0.0941688735038042,0.0003,0.07348330586683005,0.008725351832254091,0.012872424878878519,18.13339924812317
42,0.03606618940830231,44536,0.03,1879200,18792,397.65973,100.0,,,,,,,,,,,,
42,0.03607065603137016,44550,0.03,1880000,18796,400.10474,100.0,15.276541331386309,0.26560398493893445,234880,-212.94343662261963,0.07958823652006686,15.276541331386309,0.3446457548998296,0.0003,0.0761887730914168,0.008785186189925298,0.012878155670478009,17.6816189289093
42,0.03607065603137016,44550,0.03,1880000,18800,400.10474,100.0,,,,,,,,,,,,
42,0.03606127202510834,44572,0.03,1880800,18804,401.48477,100.0,14.971010504758581,0.26656740927137434,235008,-213.07298278808594,0.08143621648196131,14.971010504758581,0.016055136220529675,0.0003,0.07564027985790744,0.008940662788518239,0.012836877795052715,18.937350794672966
42,0.03606127202510834,44572,0.03,1880800,18808,401.48477,100.0,,,,,,,,,,,,
42,0.03605715185403824,44586,0.03,1881600,18812,403.20544,100.0,14.971010504758581,0.26223253598436713,235072,-213.4271900653839,0.08117668598424643,14.971010504758581,-1.0015041781589389,0.0003,0.07522991625592113,0.00925796061346773,0.012827250102418475,18.01578675210476
42,0.03605715185403824,44586,0.03,1881600,18816,403.20544,100.0,,,,,,,,,,,,
42,0.036051202565431595,44608,0.02,1882400,18820,401.96817,100.0,14.971010504758581,0.2679941726382822,235200,-212.92711544036865,0.08194746170192957,14.971010504758581,0.18526010029017925,0.0003,0.07387859572190791,0.008806804416963132,0.012807929902919568,18.84586563706398
42,0.036051202565431595,44608,0.02,1882400,18824,401.96817,100.0,,,,,,,,,,,,
42,0.036040470004081726,44630,0.02,1883200,18828,408.06558,100.0,14.971010504758581,0.2650618380866945,235328,-213.0518605709076,0.08079245977569371,14.971010504758581,-0.9096832743380219,0.0003,0.0746039145742543,0.009717864344565896,0.012842244614148512,18.8467129021883
42,0.036040470004081726,44630,0.02,1883200,18832,408.06558,100.0,,,,,,,,,,,,
42,0.036038219928741455,44644,0.02,1884000,18836,407.9713,100.0,14.971010504758581,0.2633155044168234,235392,-212.98966026306152,0.08099624270107597,14.971010504758581,-0.3634196687489748,0.0003,0.07390116428723559,0.008368952963792253,0.01282101625110954,17.743387311697006
42,0.036038219928741455,44644,0.02,1884000,18840,407.9713,100.0,,,,,,,,,,,,
