#{"t_start": 1787295062.814969, "env_id": null}
r,l,t
327.61414,100,59510.370238
347.0999,100,59510.370246
494.7875,100,59510.370254
468.08167,100,59510.370262
359.56586,100,59524.072516
377.26752,100,59524.072589
367.95508,100,59524.0726
373.8363,100,59524.072609
343.4187,100,59524.072617
411.32297,100,59524.072625
294.11392,100,59524.072633
334.65903,100,59524.072641
383.38495,100,59546.707502
367.13223,100,59546.707585
384.93472,100,59546.707597
357.5999,100,59546.707606
372.37128,100,59546.707614
381.93753,100,59546.707623
319.12762,100,59546.707631
343.97583,100,59546.707639
345.7796,100,59560.872766
388.5881,100,59560.872836
380.80557,100,59560.872847
349.42725,100,59560.872856
597.5512,100,59560.872864
373.7498,100,59560.872872
386.99753,100,59560.87288
384.57242,100,59560.872888
298.77365,100,59584.718182
372.51035,100,59584.718259
392.29553,100,59584.718271
399.66406,100,59584.718279
378.71695,100,59584.718287
358.54782,100,59584.718295
358.51794,100,59584.718303
353.1073,100,59584.718311
365.31546,100,59606.898774
566.3457,100,59606.898849
370.79037,100,59606.898862
358.36288,100,59606.89887
331.23868,100,59606.898879
375.3959,100,59606.898887
381.755,100,59606.898895
390.0317,100,59606.898903
341.6934,100,59620.746663
494.88425,100,59620.746735
319.67053,100,59620.746746
378.41647,100,59620.746755
585.4837,100,59620.746763
359.51822,100,59620.746771
344.69894,100,59620.746779
352.01743,100,59620.746787
397.4944,100,59643.619053
365.66473,100,59643.619131
455.01575,100,59643.619146
302.93347,100,59643.619157
371.16345,100,59643.619167
295.6366,100,59643.619209
392.99594,100,59643.619219
336.69125,100,59643.619229
352.94684,100,59657.219889
380.22388,100,59657.219976
314.7098,100,59657.219995
413.39944,100,59657.220011
268.76852,100,59657.220024
361.81992,100,59657.220038
351.4276,100,59657.220053
341.17892,100,59657.220067
314.34625,100,59679.746348
532.6629,100,59679.746418
356.53436,100,59679.74643
374.43695,100,59679.746439
341.65808,100,59679.746447
341.9945,100,59679.746455
365.24603,100,59679.746463
440.40665,100,59679.746471
388.84674,100,59693.43533
393.05334,100,59693.435445
407.31427,100,59693.435474
370.65683,100,59693.435492
514.6087,100,59693.435508
385.14365,100,59693.435538
